삼성증권(016360),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-03-06,56840,57131,55288,55773,632863,4395022.0,76435165.0
2012-03-07,54900,55967,54803,55579,609412,4379735.0,76435165.0
2012-03-08,55870,56646,55385,56646,499565,4463814.0,76435165.0
2012-03-09,57034,57616,56064,56258,388342,4433240.0,76435165.0
2012-03-12,56258,56549,55288,55579,364335,4379735.0,76435165.0
2012-03-13,55967,57616,55870,57228,650076,4509675.0,76435165.0
2012-03-14,59168,59459,57907,58004,934091,4570823.0,76435165.0
2012-03-15,58004,58780,57616,58392,423777,4601397.0,76435165.0
2012-03-16,58877,59071,57713,57713,298000,4547892.0,76435165.0
2012-03-19,57907,59556,57907,58974,709846,4647258.0,76435165.0
2012-03-20,58974,59556,57713,58392,462967,4601397.0,76435165.0
2012-03-21,57713,58295,56840,57422,544468,4524962.0,76435165.0
2012-03-22,57228,57422,56161,56937,493784,4486744.0,76435165.0
2012-03-23,56549,57519,55967,57422,381079,4524962.0,76435165.0
2012-03-26,57713,58101,56258,56840,432610,4479101.0,76435165.0
2012-03-27,57713,58004,57228,57907,404282,4563179.0,76435165.0
2012-03-28,57907,58101,57228,57228,279501,4509675.0,76435165.0
2012-03-29,56549,56549,55094,55676,477320,4387378.0,76435165.0
2012-03-30,55288,56064,55094,55094,427926,4341517.0,76435165.0
2012-04-02,55094,55676,54415,55482,376492,4372091.0,76435165.0
2012-04-03,55676,57228,55482,56937,630583,4486744.0,76435165.0
2012-04-04,56549,56646,54415,55288,605689,4356804.0,76435165.0
2012-04-05,54415,54706,53445,54609,449391,4303300.0,76435165.0
2012-04-06,54221,54609,53542,54027,421036,4257439.0,76435165.0
2012-04-09,53348,53542,51990,52087,490044,4104568.0,76435165.0
2012-04-10,52087,52669,51893,51893,234000,4089281.0,76435165.0
2012-04-12,52184,52184,51505,52087,264521,4104568.0,76435165.0
2012-04-13,52766,53639,52669,53348,218362,4203934.0,76435165.0
2012-04-16,52378,52475,51796,52475,331188,4135142.0,76435165.0
2012-04-17,52669,52669,51699,51990,202144,4096925.0,76435165.0
2012-04-18,53057,53736,52863,53154,332351,4188647.0,76435165.0
2012-04-19,53154,53154,52475,52669,136971,4150429.0,76435165.0
2012-04-20,52475,52475,51408,51893,332776,4089281.0,76435165.0
2012-04-23,51214,52378,51214,51893,176550,4089281.0,76435165.0
2012-04-24,50923,51311,50147,50535,648837,3982272.0,76435165.0
2012-04-25,51020,51214,48789,48983,751191,3859976.0,76435165.0
2012-04-26,49565,49662,47819,48353,433778,3810293.0,76435165.0
2012-04-27,48789,49759,48595,49177,292802,3875263.0,76435165.0
2012-04-30,49662,49759,48304,48692,306384,3837045.0,76435165.0
2012-05-02,49177,50632,49080,50244,384602,3959342.0,76435165.0
2012-05-03,50535,51311,50244,50535,323426,3982272.0,76435165.0
2012-05-04,50341,51020,50244,50826,210091,4005203.0,76435165.0
2012-05-07,49468,49856,49274,49856,239150,3928767.0,76435165.0
2012-05-08,50050,50535,49662,50244,203913,3959342.0,76435165.0
2012-05-09,49953,50050,49177,49759,221668,3921124.0,76435165.0
2012-05-10,49371,49759,48983,49662,203662,3913480.0,76435165.0
2012-05-11,49468,49565,48595,49177,259384,3875263.0,76435165.0
2012-05-14,49177,49953,48789,49565,281043,3905837.0,76435165.0
2012-05-15,48886,49371,47965,49371,456786,3890550.0,76435165.0
2012-05-16,49371,49371,48353,48595,274143,3829402.0,76435165.0
2012-05-17,48595,49177,48353,48499,356760,3821758.0,76435165.0
2012-05-18,47334,47819,46267,46947,709561,3699462.0,76435165.0
2012-05-21,46946,47383,45976,46316,397124,3649779.0,76435165.0
2012-05-22,47140,48498,46752,48159,485461,3795006.0,76435165.0
2012-05-23,47868,48062,47140,47771,204997,3764432.0,76435165.0
2012-05-24,47528,48110,47383,47965,149066,3779719.0,76435165.0
2012-05-25,48304,48401,47480,47917,189014,3775897.0,76435165.0
2012-05-29,47819,48983,47431,48692,235137,3837045.0,76435165.0
2012-05-30,48886,48983,48159,48305,252617,3806471.0,76435165.0
2012-05-31,47334,48886,47237,48886,384146,3852332.0,76435165.0
2012-06-01,48207,48498,47431,47674,286073,3756788.0,76435165.0
2012-06-04,46025,46316,45443,45880,517829,3615383.0,76435165.0
2012-06-05,45928,46267,45540,46219,321753,3642136.0,76435165.0
2012-06-07,47334,47577,46849,47044,325915,3707106.0,76435165.0
2012-06-08,46898,46995,46461,46607,157640,3672710.0,76435165.0
2012-06-11,47431,48498,47237,48111,387608,3791184.0,76435165.0
2012-06-12,47140,47625,46946,47480,224647,3741501.0,76435165.0
2012-06-13,47916,47916,46946,47238,163063,3722393.0,76435165.0
2012-06-14,47092,47916,46849,47917,251081,3775897.0,76435165.0
2012-06-15,48110,48159,47140,47480,236477,3741501.0,76435165.0
2012-06-18,48789,49080,48498,48595,337230,3829402.0,76435165.0
2012-06-19,48886,48983,48013,48402,255375,3814115.0,76435165.0
2012-06-20,49177,49468,48789,48983,245961,3859976.0,76435165.0
2012-06-21,48692,48983,48062,48595,214618,3829402.0,76435165.0
2012-06-22,47722,47819,47431,47771,259146,3764432.0,76435165.0
2012-06-25,47771,47916,46898,47092,246482,3710927.0,76435165.0
2012-06-26,46704,47043,46607,46947,236137,3699462.0,76435165.0
2012-06-27,46995,47043,46558,46656,178518,3676531.0,76435165.0
2012-06-28,46801,46946,46364,46559,159048,3668888.0,76435165.0
2012-06-29,46364,47722,45928,47480,345353,3741501.0,76435165.0
2012-07-02,48401,48450,47625,47723,220690,3760610.0,76435165.0
2012-07-03,47916,48304,47916,48111,260014,3791184.0,76435165.0
2012-07-04,48207,48498,47722,47917,334346,3775897.0,76435165.0
2012-07-05,47916,49371,47771,49080,460173,3867619.0,76435165.0
2012-07-06,49371,49371,48692,49177,320849,3875263.0,76435165.0
2012-07-09,48789,49371,48401,48983,200300,3859976.0,76435165.0
2012-07-10,49080,49371,47965,48305,247305,3806471.0,76435165.0
2012-07-11,48013,48595,47771,48353,143638,3810293.0,76435165.0
2012-07-12,48401,49565,47431,47432,479933,3737680.0,76435165.0
2012-07-13,47868,48207,46510,48159,423567,3795006.0,76435165.0
2012-07-16,48498,48595,47577,48353,222202,3810293.0,76435165.0
2012-07-17,47868,48401,47625,47674,208907,3756788.0,76435165.0
2012-07-18,47868,47965,46170,46219,423328,3642136.0,76435165.0
2012-07-19,46898,47043,46413,46947,175991,3699462.0,76435165.0
2012-07-20,46655,46849,46364,46559,240336,3668888.0,76435165.0
2012-07-23,45782,45976,45443,45540,242000,3588631.0,76435165.0
2012-07-24,45491,45685,45200,45346,242580,3573344.0,76435165.0
2012-07-25,44570,44812,44230,44376,326579,3496909.0,76435165.0
2012-07-26,44133,44473,43697,44134,341983,3477800.0,76435165.0
2012-07-27,45103,45734,44570,45734,237136,3603918.0,76435165.0
2012-07-30,46558,46558,45588,45734,188780,3603918.0,76435165.0
2012-07-31,45734,47286,45200,47044,437397,3707106.0,76435165.0
2012-08-01,46316,47286,46316,47044,210864,3707106.0,76435165.0
2012-08-02,47189,47868,46801,46947,246866,3699462.0,76435165.0
2012-08-03,46704,47043,46219,46365,209605,3653601.0,76435165.0
2012-08-06,47431,47965,47237,47238,295334,3722393.0,76435165.0
2012-08-07,47189,48449,47140,48014,385717,3783541.0,76435165.0
2012-08-08,48595,49468,48450,48886,758895,3852332.0,76435165.0
2012-08-09,48886,49953,48692,49468,674382,3898193.0,76435165.0
2012-08-10,49662,50244,49080,49662,335076,3913480.0,76435165.0
2012-08-13,49662,50438,49274,49371,194720,3890550.0,76435165.0
2012-08-14,49662,50535,49565,50147,337982,3951698.0,76435165.0
2012-08-16,49856,50244,49662,49953,165635,3936411.0,76435165.0
2012-08-17,50438,50438,49080,49468,265784,3898193.0,76435165.0
2012-08-20,49662,49856,48983,49468,208292,3898193.0,76435165.0
2012-08-21,49468,49856,48886,48983,195755,3859976.0,76435165.0
2012-08-22,48789,49080,48013,48595,357997,3829402.0,76435165.0
2012-08-23,48595,48983,48159,48789,170004,3844689.0,76435165.0
2012-08-24,48159,48401,47674,47917,255764,3775897.0,76435165.0
2012-08-27,48013,48401,47868,48062,229330,3787362.0,76435165.0
2012-08-28,48207,48353,47334,47674,266798,3756788.0,76435165.0
2012-08-29,47383,48304,47383,48159,177947,3795006.0,76435165.0
2012-08-30,47916,48013,47189,47480,225875,3741501.0,76435165.0
2012-08-31,47092,47383,46849,47092,286446,3710927.0,76435165.0
2012-09-03,47140,47480,46655,46850,190105,3691818.0,76435165.0
2012-09-04,46849,47237,46849,46898,170660,3695640.0,76435165.0
2012-09-05,46752,46752,46122,46316,259774,3649779.0,76435165.0
2012-09-06,46558,46849,46316,46559,91083,3668888.0,76435165.0
2012-09-07,47819,47868,47334,47674,322318,3756788.0,76435165.0
2012-09-10,47965,48013,47480,47723,165829,3760610.0,76435165.0
2012-09-11,47528,47528,47043,47238,177817,3722393.0,76435165.0
2012-09-12,47528,48353,47383,48208,332979,3798828.0,76435165.0
2012-09-13,47916,48450,47674,48305,314040,3806471.0,76435165.0
2012-09-14,50341,54221,49953,52281,3168776,4119855.0,76435165.0
2012-09-17,52669,53736,52378,52378,939529,4127499.0,76435165.0
2012-09-18,52378,53639,52087,53057,655608,4181004.0,76435165.0
2012-09-19,52766,53833,52281,53542,541160,4219221.0,76435165.0
2012-09-20,53348,53639,52378,52378,465944,4127499.0,76435165.0
2012-09-21,52572,53154,51893,52572,326550,4142786.0,76435165.0
2012-09-24,52378,52572,51214,51990,390560,4096925.0,76435165.0
2012-09-25,51602,52475,51020,51020,374653,4020490.0,76435165.0
2012-09-26,50535,50923,50050,50923,265045,4012846.0,76435165.0
2012-09-27,50438,51796,50341,51408,268491,4051064.0,76435165.0
2012-09-28,51699,51796,50341,50826,392033,4005203.0,76435165.0
2012-10-02,50729,51020,50438,50535,132239,3982272.0,76435165.0
2012-10-04,50632,51020,49953,50729,208226,3997559.0,76435165.0
2012-10-05,51214,51699,50923,50923,251592,4012846.0,76435165.0
2012-10-08,50729,50729,49565,50050,268386,3944055.0,76435165.0
2012-10-09,49759,50244,49662,49662,184918,3913480.0,76435165.0
2012-10-10,49080,49080,48498,49080,299169,3867619.0,76435165.0
2012-10-11,48595,49565,48353,48595,336294,3829402.0,76435165.0
2012-10-12,48789,49080,48304,48499,177011,3821758.0,76435165.0
2012-10-15,48110,48401,47431,47965,389616,3779719.0,76435165.0
2012-10-16,48401,48449,47965,48159,238255,3795006.0,76435165.0
2012-10-17,48595,49662,48595,48789,263487,3844689.0,76435165.0
2012-10-18,49080,49274,48450,49080,252751,3867619.0,76435165.0
2012-10-19,48983,49177,48304,48499,184859,3821758.0,76435165.0
2012-10-22,47625,48353,47431,48353,199449,3810293.0,76435165.0
2012-10-23,48449,48449,47722,48014,133984,3783541.0,76435165.0
2012-10-24,47140,47480,46510,47044,519826,3707106.0,76435165.0
2012-10-25,46655,47140,46607,46995,255441,3703284.0,76435165.0
2012-10-26,46946,47189,46558,46559,249796,3668888.0,76435165.0
2012-10-29,46655,47237,46558,47044,201441,3707106.0,76435165.0
2012-10-30,46849,47674,46849,47141,138413,3714749.0,76435165.0
2012-10-31,47625,47965,47383,47383,202472,3733858.0,76435165.0
2012-11-01,47528,47528,46607,47141,196024,3714749.0,76435165.0
2012-11-02,47771,47868,47140,47626,227816,3752967.0,76435165.0
2012-11-05,46946,47286,46801,47286,175618,3726214.0,76435165.0
2012-11-06,46946,47722,46898,47723,181684,3760610.0,76435165.0
2012-11-07,48013,48013,47480,48014,224129,3783541.0,76435165.0
2012-11-08,46946,47334,46849,47141,245240,3714749.0,76435165.0
2012-11-09,46704,46752,46219,46607,338729,3672710.0,76435165.0
2012-11-12,46316,46558,46073,46316,179713,3649779.0,76435165.0
2012-11-13,46461,46461,45346,45783,256617,3607740.0,76435165.0
2012-11-14,45540,45831,45055,45783,215127,3607740.0,76435165.0
2012-11-15,45055,45297,44812,45249,169073,3565700.0,76435165.0
2012-11-16,44764,45103,44570,44861,195713,3535126.0,76435165.0
2012-11-19,45055,45879,44958,45492,139349,3584809.0,76435165.0
2012-11-20,46170,46267,45588,45831,110761,3611562.0,76435165.0
2012-11-21,46025,46122,44958,45201,202197,3561879.0,76435165.0
2012-11-22,45491,45782,45152,45346,129255,3573344.0,76435165.0
2012-11-23,45152,45540,45055,45540,96614,3588631.0,76435165.0
2012-11-26,45588,45782,45103,45346,123223,3573344.0,76435165.0
2012-11-27,45782,47431,45685,46947,408469,3699462.0,76435165.0
2012-11-28,46995,47237,46219,46801,182166,3687997.0,76435165.0
2012-11-29,47625,47965,47334,47868,304509,3772075.0,76435165.0
2012-11-30,47528,48595,47528,48014,314152,3783541.0,76435165.0
2012-12-03,48013,48207,47480,48014,109328,3783541.0,76435165.0
2012-12-04,47528,48013,47189,48014,138620,3783541.0,76435165.0
2012-12-05,48013,48498,47625,48450,160191,3817936.0,76435165.0
2012-12-06,48450,48789,48159,48595,211002,3829402.0,76435165.0
2012-12-07,48789,49177,48595,49080,338821,3867619.0,76435165.0
2012-12-10,48595,48983,48353,48595,224544,3829402.0,76435165.0
2012-12-11,48595,49565,48595,49274,322124,3882906.0,76435165.0
2012-12-12,49662,50535,49565,50050,617835,3944055.0,76435165.0
2012-12-13,49662,50826,49565,50438,478808,3974629.0,76435165.0
2012-12-14,50244,51020,50050,50826,305768,4005203.0,76435165.0
2012-12-17,50729,51020,49856,50535,193929,3982272.0,76435165.0
2012-12-18,50826,51020,50341,50729,263471,3997559.0,76435165.0
2012-12-20,51311,52378,51117,51699,706897,4073994.0,76435165.0
2012-12-21,52378,52378,51117,51893,341494,4089281.0,76435165.0
2012-12-24,51699,51796,50535,51408,273188,4051064.0,76435165.0
2012-12-26,51311,51893,51117,51505,229785,4058707.0,76435165.0
2012-12-27,51699,51796,50923,51796,147452,4081638.0,76435165.0
2012-12-28,51893,52378,51602,51796,261733,4081638.0,76435165.0
2013-01-02,53154,54900,52863,54609,1131644,4303300.0,76435165.0
2013-01-03,55288,55385,54415,55094,763302,4341517.0,76435165.0
2013-01-04,55094,55191,54027,54609,319540,4303300.0,76435165.0
2013-01-07,54415,54706,53639,54415,296369,4288013.0,76435165.0
2013-01-08,54027,54512,53445,53833,248398,4242152.0,76435165.0
2013-01-09,53639,54318,53542,53542,205309,4219221.0,76435165.0
2013-01-10,53639,54318,52960,53833,316800,4242152.0,76435165.0
2013-01-11,54221,54221,51990,52281,679547,4119855.0,76435165.0
2013-01-14,51893,52766,51020,52572,408880,4142786.0,76435165.0
2013-01-15,52281,53445,52184,52281,282724,4119855.0,76435165.0
2013-01-16,52378,53348,52281,52669,282109,4150429.0,76435165.0
2013-01-17,52863,54221,52863,53736,565328,4234508.0,76435165.0
2013-01-18,54415,55094,54027,54803,726707,4318587.0,76435165.0
2013-01-21,55191,55773,54609,55191,370868,4349161.0,76435165.0
2013-01-22,55191,55288,54415,55094,188135,4341517.0,76435165.0
2013-01-23,54803,55579,54318,54706,322969,4310943.0,76435165.0
2013-01-24,54124,54803,53930,54706,169379,4310943.0,76435165.0
2013-01-25,54997,55094,53930,54512,188652,4295656.0,76435165.0
2013-01-28,54803,55870,54415,55773,606519,4395022.0,76435165.0
2013-01-29,55773,56064,55288,55482,296669,4372091.0,76435165.0
2013-01-30,55773,55773,54803,55579,230845,4379735.0,76435165.0
2013-01-31,55094,55579,54415,54706,308235,4310943.0,76435165.0
2013-02-01,54415,54900,53542,54706,301971,4310943.0,76435165.0
2013-02-04,55482,55579,54609,54609,190681,4303300.0,76435165.0
2013-02-05,53930,54221,53057,53736,379425,4234508.0,76435165.0
2013-02-06,53930,54124,52669,53251,196978,4196291.0,76435165.0
2013-02-07,52766,53542,52766,53251,177948,4196291.0,76435165.0
2013-02-08,52863,53833,52766,53348,166994,4203934.0,76435165.0
2013-02-12,53348,53833,52960,53348,127422,4203934.0,76435165.0
2013-02-13,53348,54706,53348,54415,293123,4288013.0,76435165.0
2013-02-14,54512,54997,54221,54415,177860,4288013.0,76435165.0
2013-02-15,54415,54997,53833,54124,182058,4265082.0,76435165.0
2013-02-18,54027,54609,53833,54512,125318,4295656.0,76435165.0
2013-02-19,54609,54706,53930,54027,228962,4257439.0,76435165.0
2013-02-20,54512,55676,54318,55482,514111,4372091.0,76435165.0
2013-02-21,55094,55288,54803,55191,170567,4349161.0,76435165.0
2013-02-22,54900,56355,54803,55773,425714,4395022.0,76435165.0
2013-02-25,56549,56937,55773,55773,348137,4395022.0,76435165.0
2013-02-26,54997,56258,54997,55676,212213,4387378.0,76435165.0
2013-02-27,56258,56258,55288,55385,141693,4364448.0,76435165.0
2013-02-28,56258,56646,55482,55676,308074,4387378.0,76435165.0
2013-03-04,55482,55870,54609,55094,322877,4341517.0,76435165.0
2013-03-05,55094,55482,54512,54706,236429,4310943.0,76435165.0
2013-03-06,55385,55870,54706,54706,263348,4310943.0,76435165.0
2013-03-07,54997,54997,54027,54512,206344,4295656.0,76435165.0
2013-03-08,54706,55094,54318,54706,147381,4310943.0,76435165.0
2013-03-11,54803,54997,54027,54609,149118,4303300.0,76435165.0
2013-03-12,54900,54997,53736,54318,188008,4280369.0,76435165.0
2013-03-13,53930,54512,53930,54318,158885,4280369.0,76435165.0
2013-03-14,54318,54512,53348,54221,321563,4272726.0,76435165.0
2013-03-15,54803,54803,53542,53736,269442,4234508.0,76435165.0
2013-03-18,53057,53445,52863,53251,216913,4196291.0,76435165.0
2013-03-19,53348,53445,52669,52863,281024,4165716.0,76435165.0
2013-03-20,52572,52766,51602,52281,341445,4119855.0,76435165.0
2013-03-21,52572,52766,51214,51796,351790,4081638.0,76435165.0
2013-03-22,51408,52087,51214,51602,96067,4066351.0,76435165.0
2013-03-25,52378,53251,51893,52378,292102,4127499.0,76435165.0
2013-03-26,52184,52378,51796,52184,253285,4112212.0,76435165.0
2013-03-27,52475,52572,51408,51893,290088,4089281.0,76435165.0
2013-03-28,51893,52184,51408,51699,217873,4073994.0,76435165.0
2013-03-29,52087,53251,51990,52572,398321,4142786.0,76435165.0
2013-04-01,53057,53057,52281,52378,89749,4127499.0,76435165.0
2013-04-02,52572,52572,50826,51796,400003,4081638.0,76435165.0
2013-04-03,51699,51990,50923,51602,200560,4066351.0,76435165.0
2013-04-04,51020,51117,50050,50632,364864,3989916.0,76435165.0
2013-04-05,50147,50632,49080,49759,395439,3921124.0,76435165.0
2013-04-08,49565,50050,49177,49759,161748,3921124.0,76435165.0
2013-04-09,49371,50050,48983,49468,267426,3898193.0,76435165.0
2013-04-10,51408,51408,50050,50244,428888,3959342.0,76435165.0
2013-04-11,50632,51117,49371,50341,295347,3966985.0,76435165.0
2013-04-12,50438,50729,49177,49856,295407,3928767.0,76435165.0
2013-04-15,49371,49662,48789,49371,279063,3890550.0,76435165.0
2013-04-16,48692,49080,48207,48886,372521,3852332.0,76435165.0
2013-04-17,49177,49274,48013,48499,374367,3821758.0,76435165.0
2013-04-18,48304,48789,48013,48062,238429,3787362.0,76435165.0
2013-04-19,48110,48789,47819,48595,140842,3829402.0,76435165.0
2013-04-22,48013,49565,48013,48983,182503,3859976.0,76435165.0
2013-04-23,48789,48983,48401,48886,133070,3852332.0,76435165.0
2013-04-24,49274,49759,48692,49662,291890,3913480.0,76435165.0
2013-04-25,49662,49856,49177,49662,234192,3913480.0,76435165.0
2013-04-26,49468,49856,48983,49177,171501,3875263.0,76435165.0
2013-04-29,48983,49080,48450,48886,256927,3852332.0,76435165.0
2013-04-30,49080,49759,48983,49080,306404,3867619.0,76435165.0
2013-05-02,48692,49565,48692,48789,161532,3844689.0,76435165.0
2013-05-03,49371,49953,49080,49177,280528,3875263.0,76435165.0
2013-05-06,49565,50147,49274,49468,209912,3898193.0,76435165.0
2013-05-07,49565,49856,49274,49371,122436,3890550.0,76435165.0
2013-05-08,49759,51020,49759,50147,508071,3951698.0,76435165.0
2013-05-09,50341,51408,50050,50729,587241,3997559.0,76435165.0
2013-05-10,50729,50923,49953,50244,249211,3959342.0,76435165.0
2013-05-13,49953,50438,49856,50147,153379,3951698.0,76435165.0
2013-05-14,50244,51020,50147,50632,209667,3989916.0,76435165.0
2013-05-15,51214,51214,49662,50244,388079,3959342.0,76435165.0
2013-05-16,50050,50826,50050,50438,296754,3974629.0,76435165.0
2013-05-20,50535,50923,50244,50632,230237,3989916.0,76435165.0
2013-05-21,50632,50923,49856,50050,229996,3944055.0,76435165.0
2013-05-22,50341,50923,50244,50438,269241,3974629.0,76435165.0
2013-05-23,50050,50341,49371,49565,307630,3905837.0,76435165.0
2013-05-24,49565,49759,49177,49371,217949,3890550.0,76435165.0
2013-05-27,49468,49759,49274,49371,143506,3890550.0,76435165.0
2013-05-28,49468,49662,49177,49371,221580,3890550.0,76435165.0
