롯데칠성음료(005300),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-05-03,69506,69706,69006,69706,160,862330.0,1237203.0
2004-05-04,69806,69906,69206,69806,510,863568.0,1237203.0
2004-05-06,70006,70506,70006,70306,790,869754.0,1237203.0
2004-05-07,69106,69106,69006,69106,460,854907.0,1237203.0
2004-05-10,69006,69106,67506,68906,1880,852433.0,1237203.0
2004-05-11,69906,69906,68106,68106,20,842535.0,1237203.0
2004-05-12,68006,68306,68006,68306,610,845010.0,1237203.0
2004-05-13,67906,68006,67906,68006,230,841298.0,1237203.0
2004-05-14,66805,67706,66005,67706,680,837586.0,1237203.0
2004-05-17,66205,67106,66005,67106,90,830163.0,1237203.0
2004-05-18,67106,67106,66705,66706,60,825214.0,1237203.0
2004-05-19,66205,66705,66105,66706,90,825214.0,1237203.0
2004-05-20,65505,65605,65505,65606,30,811605.0,1237203.0
2004-05-21,66005,67706,65905,67706,560,837586.0,1237203.0
2004-05-24,68006,68006,67005,67806,610,838824.0,1237203.0
2004-05-25,67906,67906,67906,67906,440,840061.0,1237203.0
2004-05-27,67506,68006,66605,68006,1880,841298.0,1237203.0
2004-05-28,68006,68006,66705,68006,8922,841298.0,1237203.0
2004-05-31,68006,69006,68006,69006,3160,853670.0,1237203.0
2004-06-01,69006,69506,69006,69406,1760,858619.0,1237203.0
2004-06-02,69506,69506,69406,69406,3210,858619.0,1237203.0
2004-06-03,69406,69506,69006,69206,3060,856144.0,1237203.0
2004-06-04,66105,69006,66105,69006,920,853670.0,1237203.0
2004-06-07,69006,69906,69006,69606,1300,861093.0,1237203.0
2004-06-08,69606,70806,69406,69806,1593,863568.0,1237203.0
2004-06-09,69806,71006,69806,70006,2590,866042.0,1237203.0
2004-06-10,70006,70006,68006,70006,4030,866042.0,1237203.0
2004-06-11,68106,70406,68006,69206,1100,856144.0,1237203.0
2004-06-14,69506,69506,68506,69006,1800,853670.0,1237203.0
2004-06-15,69406,69506,59405,68206,2000,843772.0,1237203.0
2004-06-16,68806,69006,65905,68006,1330,841298.0,1237203.0
2004-06-17,68806,69006,66205,68506,750,847484.0,1237203.0
2004-06-18,68506,68506,63305,68506,7620,847484.0,1237203.0
2004-06-21,69906,70006,64705,65306,1460,807894.0,1237203.0
2004-06-22,63705,69006,62005,66106,1920,817791.0,1237203.0
2004-06-23,68406,68506,63305,65106,1060,805419.0,1237203.0
2004-06-24,64005,67906,64005,66506,1150,822740.0,1237203.0
2004-06-25,66505,67906,65205,67506,680,835112.0,1237203.0
2004-06-28,67606,68906,66005,66506,1480,822740.0,1237203.0
2004-06-29,67005,67005,66505,67006,901,828926.0,1237203.0
2004-06-30,67506,67506,67005,67006,1320,828926.0,1237203.0
2004-07-01,67106,69106,66405,67106,2940,830163.0,1237203.0
2004-07-02,67005,67305,66105,66906,2680,827689.0,1237203.0
2004-07-05,68706,68706,64105,65006,570,804182.0,1237203.0
2004-07-06,65005,66905,64205,65106,690,805419.0,1237203.0
2004-07-07,65105,66905,64905,66806,1030,826452.0,1237203.0
2004-07-08,67406,67506,65205,67306,3590,832638.0,1237203.0
2004-07-09,67206,67206,66605,67006,2250,828926.0,1237203.0
2004-07-12,67206,70006,67106,70006,3680,866042.0,1237203.0
2004-07-13,70506,75006,69206,72206,1754,893261.0,1237203.0
2004-07-14,71106,73106,70606,72606,1001,898209.0,1237203.0
2004-07-15,71606,73906,71606,72007,970,890786.0,1237203.0
2004-07-16,71406,73006,68506,73007,1141,903158.0,1237203.0
2004-07-19,68706,73006,68606,73007,760,903158.0,1237203.0
2004-07-20,71706,72306,70406,70506,2300,872228.0,1237203.0
2004-07-21,71006,73006,71006,71406,620,883363.0,1237203.0
2004-07-22,70506,70506,67906,68306,1270,845010.0,1237203.0
2004-07-23,68606,69206,67606,69206,1030,856144.0,1237203.0
2004-07-26,68606,68706,68506,68606,920,848721.0,1237203.0
2004-07-27,68606,68606,68506,68506,1330,847484.0,1237203.0
2004-07-28,69206,69206,68606,68606,770,848721.0,1237203.0
2004-07-29,68606,68606,68306,68506,4321,847484.0,1237203.0
2004-07-30,69306,69506,69206,69306,490,857382.0,1237203.0
2004-08-02,69306,69306,65505,67506,1285,835112.0,1237203.0
2004-08-03,67506,67506,66005,66206,172,819028.0,1237203.0
2004-08-04,65405,66105,65105,65306,610,807894.0,1237203.0
2004-08-05,65005,67005,65005,66706,460,825214.0,1237203.0
2004-08-06,66005,68006,66005,68006,330,841298.0,1237203.0
2004-08-09,66705,68906,65805,68606,420,848721.0,1237203.0
2004-08-10,69106,69106,67005,67406,1310,833875.0,1237203.0
2004-08-11,67406,68606,67005,68606,690,848721.0,1237203.0
2004-08-12,68606,68606,68106,68306,950,845010.0,1237203.0
2004-08-13,68606,68606,66505,67606,460,836349.0,1237203.0
2004-08-16,67606,67606,66005,67106,530,830163.0,1237203.0
2004-08-17,67406,67406,66205,66806,180,826452.0,1237203.0
2004-08-18,67206,67206,66405,67106,30,830163.0,1237203.0
2004-08-19,66405,67806,66405,66606,260,823977.0,1237203.0
2004-08-20,67206,67206,66305,66806,100,826452.0,1237203.0
2004-08-23,67806,67906,66105,66106,280,817791.0,1237203.0
2004-08-24,66205,67406,66005,66606,360,823977.0,1237203.0
2004-08-25,65805,67305,65805,67006,190,828926.0,1237203.0
2004-08-26,67506,67906,67506,67506,870,835112.0,1237203.0
2004-08-27,67506,67706,67005,67506,1090,835112.0,1237203.0
2004-08-30,67806,67806,66705,67406,203,833875.0,1237203.0
2004-08-31,66805,67906,66805,67606,1330,836349.0,1237203.0
2004-09-01,67005,69506,67005,69006,720,853670.0,1237203.0
2004-09-02,68306,70106,68306,69706,340,862330.0,1237203.0
2004-09-03,69706,74006,69706,72507,960,896972.0,1237203.0
2004-09-06,73106,77006,73106,76507,490,946460.0,1237203.0
2004-09-07,77006,81007,77006,78507,611,971204.0,1237203.0
2004-09-08,75206,79007,75206,78507,2631,971204.0,1237203.0
2004-09-09,78507,80107,77606,80107,2833,991000.0,1237203.0
2004-09-10,78506,80007,77806,79107,4981,978628.0,1237203.0
2004-09-13,90908,90908,79207,87608,330,1083790.0,1237203.0
2004-09-14,87507,87507,80507,80507,600,995948.0,1237203.0
2004-09-15,80107,86407,80107,82807,590,1024404.0,1237203.0
2004-09-16,82907,87407,82907,87008,884,1076367.0,1237203.0
2004-09-17,85107,87007,83407,87008,2630,1076367.0,1237203.0
2004-09-20,87307,92008,87307,91508,1590,1132041.0,1237203.0
2004-09-21,91508,91508,87707,87708,820,1085027.0,1237203.0
2004-09-22,90208,90208,84307,85308,290,1055334.0,1237203.0
2004-09-23,80807,85307,80807,85308,400,1055334.0,1237203.0
2004-09-24,83407,85007,83407,85008,1160,1051623.0,1237203.0
2004-09-30,86007,86007,82707,82707,6057,1023167.0,1237203.0
2004-10-01,84607,86607,84607,85908,100,1062757.0,1237203.0
2004-10-04,88907,90008,86607,90008,1670,1113483.0,1237203.0
2004-10-05,90008,90008,88007,90008,690,1113483.0,1237203.0
2004-10-06,88307,90008,87307,87308,540,1080078.0,1237203.0
2004-10-07,87307,88907,86707,87508,5740,1082553.0,1237203.0
2004-10-08,87507,89008,84707,89008,2032,1101111.0,1237203.0
2004-10-11,89908,90008,89908,90008,740,1113483.0,1237203.0
2004-10-12,90008,90008,83407,84708,2490,1047911.0,1237203.0
2004-10-13,86107,86707,84907,85008,660,1051623.0,1237203.0
2004-10-14,82507,90008,81507,90008,680,1113483.0,1237203.0
2004-10-15,85807,89908,83107,84508,1540,1045437.0,1237203.0
2004-10-18,84507,86007,83907,84508,561,1045437.0,1237203.0
2004-10-19,86307,89008,86207,87908,390,1087501.0,1237203.0
2004-10-20,88507,88507,86007,88008,1210,1088739.0,1237203.0
2004-10-21,85207,85807,82207,83108,788,1028116.0,1237203.0
2004-10-22,80607,85607,80607,82507,267,1020692.0,1237203.0
2004-10-25,79507,79507,76306,77407,950,957595.0,1237203.0
2004-10-26,77006,77506,75106,76907,1011,951409.0,1237203.0
2004-10-27,78506,78506,73806,77407,1280,957595.0,1237203.0
2004-10-28,78406,79607,77706,79307,180,981102.0,1237203.0
2004-10-29,79407,79707,77006,77007,200,952646.0,1237203.0
2004-11-01,77506,79007,77506,78707,420,973679.0,1237203.0
2004-11-02,80007,83007,80007,80107,554,991000.0,1237203.0
2004-11-03,81807,84407,81007,84408,320,1044199.0,1237203.0
2004-11-04,82707,85607,82007,83108,163,1028116.0,1237203.0
2004-11-05,84607,86007,84107,84908,930,1050385.0,1237203.0
2004-11-08,84907,84907,82007,83608,370,1034302.0,1237203.0
2004-11-09,85007,85007,83607,84908,390,1050385.0,1237203.0
2004-11-10,85007,86007,84707,86008,1040,1063995.0,1237203.0
2004-11-11,83207,86007,83207,84708,870,1047911.0,1237203.0
2004-11-12,86907,86907,85107,85508,821,1057809.0,1237203.0
2004-11-15,83807,84707,83507,84508,720,1045437.0,1237203.0
2004-11-16,82607,83107,82007,83007,620,1026878.0,1237203.0
2004-11-17,83007,85407,83007,84508,400,1045437.0,1237203.0
2004-11-18,84507,85707,82007,82007,1910,1014506.0,1237203.0
2004-11-19,82107,83207,80707,82007,1630,1014506.0,1237203.0
2004-11-22,82007,82007,80007,81007,1040,1002134.0,1237203.0
2004-11-23,81207,83207,80707,81707,850,1010795.0,1237203.0
2004-11-24,82507,82507,80907,80907,1602,1000897.0,1237203.0
2004-11-25,83707,83707,80307,82007,1780,1014506.0,1237203.0
2004-11-26,84007,85507,80307,82807,1410,1024404.0,1237203.0
2004-11-29,83207,83207,80607,81007,460,1002134.0,1237203.0
2004-11-30,81907,82807,80407,81407,1060,1007083.0,1237203.0
2004-12-01,82107,83007,81807,82607,290,1021930.0,1237203.0
2004-12-02,84807,86807,84807,86008,810,1063995.0,1237203.0
2004-12-03,85007,88007,85007,86008,2190,1063995.0,1237203.0
2004-12-06,84107,87507,84107,86708,1500,1072655.0,1237203.0
2004-12-07,86707,87407,86507,86608,350,1071418.0,1237203.0
2004-12-08,86707,87507,86707,87008,310,1076367.0,1237203.0
2004-12-09,86207,87507,84107,84108,4364,1040488.0,1237203.0
2004-12-10,84107,84107,80807,81007,1247,1002134.0,1237203.0
2004-12-13,81807,83807,81707,82807,223,1024404.0,1237203.0
2004-12-14,82807,83207,81107,82807,140,1024404.0,1237203.0
2004-12-15,83007,86407,82807,83908,260,1038013.0,1237203.0
2004-12-16,84607,87607,84507,85108,760,1052860.0,1237203.0
2004-12-17,88807,88807,85407,87508,820,1082553.0,1237203.0
2004-12-20,87507,93008,84807,93008,322,1150599.0,1237203.0
2004-12-21,94908,94908,89008,90008,231,1113483.0,1237203.0
2004-12-22,90008,95508,90008,92908,565,1149362.0,1237203.0
2004-12-23,95008,95108,88807,90008,4189,1113483.0,1237203.0
2004-12-24,88407,90008,88107,90008,288,1113483.0,1237203.0
2004-12-27,87707,91508,87707,91508,514,1132041.0,1237203.0
2004-12-28,91508,91508,89008,91508,244,1132041.0,1237203.0
2004-12-29,90708,100008,90508,94208,1254,1165445.0,1237203.0
2004-12-30,96008,96008,94008,96009,923,1187715.0,1237203.0
2005-01-03,95908,96508,94008,94008,874,1162971.0,1237203.0
2005-01-04,93208,96008,93208,95809,1046,1185240.0,1237203.0
2005-01-05,93008,94408,93008,93908,546,1161734.0,1237203.0
2005-01-06,93108,93508,91508,92508,470,1144413.0,1237203.0
2005-01-07,91608,92308,91208,91708,468,1134515.0,1237203.0
2005-01-10,90808,91008,89207,90708,298,1122143.0,1237203.0
2005-01-11,90008,90008,88407,89908,814,1112245.0,1237203.0
2005-01-12,90008,91208,90008,90508,248,1119669.0,1237203.0
2005-01-13,89908,95908,89908,90508,1355,1119669.0,1237203.0
2005-01-14,89607,90508,88707,90008,1021,1113483.0,1237203.0
2005-01-17,91008,91008,87107,87308,1329,1080078.0,1237203.0
2005-01-18,87707,89207,87507,88508,476,1094925.0,1237203.0
2005-01-19,89408,89408,88307,89308,291,1104822.0,1237203.0
2005-01-20,89408,90008,89307,90008,743,1113483.0,1237203.0
2005-01-21,89908,89908,88607,89008,1174,1101111.0,1237203.0
2005-01-24,90108,90108,89008,89608,1160,1108534.0,1237203.0
2005-01-25,89008,89008,87007,87408,674,1081315.0,1237203.0
2005-01-26,87607,89808,87507,88308,463,1092450.0,1237203.0
2005-01-27,87507,89008,87507,87608,333,1083790.0,1237203.0
2005-01-28,87007,89307,87007,87708,264,1085027.0,1237203.0
2005-01-31,89408,90008,88107,90008,971,1113483.0,1237203.0
2005-02-01,89507,90008,88007,89808,549,1111008.0,1237203.0
2005-02-02,90008,90008,88407,89208,308,1103585.0,1237203.0
2005-02-03,88307,89607,88307,88808,594,1098636.0,1237203.0
2005-02-04,89808,92508,88507,91508,1299,1132041.0,1237203.0
2005-02-07,91508,94308,90608,94309,1336,1166682.0,1237203.0
2005-02-11,94308,95008,91808,94008,1040,1162971.0,1237203.0
2005-02-14,96908,97108,94408,96009,3659,1187715.0,1237203.0
2005-02-15,96708,97108,94208,95009,1191,1175343.0,1237203.0
2005-02-16,95008,97008,94608,97009,330,1200087.0,1237203.0
2005-02-17,97308,97708,95608,95609,370,1182766.0,1237203.0
2005-02-18,94408,96908,94408,96909,389,1198850.0,1237203.0
2005-02-21,96108,96708,93108,93108,1455,1151836.0,1237203.0
2005-02-22,93008,93208,92008,93208,693,1153073.0,1237203.0
2005-02-23,94008,94108,92308,93508,362,1156785.0,1237203.0
2005-02-24,92508,97108,92508,94008,1257,1162971.0,1237203.0
2005-02-25,93708,97108,93708,97109,2027,1201324.0,1237203.0
2005-02-28,97108,100208,97108,98809,956,1222357.0,1237203.0
2005-03-02,97508,111710,97108,108210,1299,1338654.0,1237203.0
2005-03-03,106409,111209,106209,107110,1071,1325044.0,1237203.0
2005-03-04,110009,110009,106009,106010,903,1311435.0,1237203.0
2005-03-07,105309,111109,100909,100909,1594,1248338.0,1237203.0
2005-03-08,100909,100909,98008,98009,3288,1212459.0,1237203.0
2005-03-09,99008,100909,97808,98009,2316,1212459.0,1237203.0
2005-03-10,98508,98508,93208,95509,3851,1181529.0,1237203.0
2005-03-11,95608,98308,95608,97309,2092,1203799.0,1237203.0
2005-03-14,97408,98008,96408,97009,881,1200087.0,1237203.0
2005-03-15,97108,97108,96408,96509,790,1193901.0,1237203.0
2005-03-16,96808,103909,96808,99409,2875,1229780.0,1237203.0
2005-03-17,100008,101408,98708,99009,1446,1224831.0,1237203.0
2005-03-18,100008,101909,97108,99009,935,1224831.0,1237203.0
2005-03-21,96808,98708,96508,97009,10698,1200087.0,1237203.0
2005-03-22,98008,99408,96708,96809,1211,1197613.0,1237203.0
2005-03-23,97908,98508,96508,98509,532,1218645.0,1237203.0
2005-03-24,98508,102309,98508,99909,1483,1235966.0,1237203.0
2005-03-25,103009,103509,99908,100309,439,1240915.0,1237203.0
2005-03-28,101009,102909,100708,102009,1214,1261947.0,1237203.0
2005-03-29,100408,101009,97508,97809,1298,1209985.0,1237203.0
2005-03-30,98408,100008,97808,98109,484,1213696.0,1237203.0
2005-03-31,99708,102209,98708,100609,635,1244626.0,1237203.0
2005-04-01,99808,103909,99808,103809,335,1284217.0,1237203.0
2005-04-04,104209,105909,101509,105910,296,1310198.0,1237203.0
2005-04-06,110009,111009,106009,108510,1375,1342365.0,1237203.0
2005-04-07,107609,110009,105109,105109,393,1300300.0,1237203.0
2005-04-08,106509,107309,106109,106810,345,1321333.0,1237203.0
2005-04-11,105209,105209,102909,105010,534,1299063.0,1237203.0
2005-04-12,105009,108009,105009,106010,379,1311435.0,1237203.0
2005-04-13,109009,109109,103009,106110,236,1312672.0,1237203.0
2005-04-14,106009,107109,100008,100009,1919,1237203.0,1237203.0
2005-04-15,102709,102709,98708,100809,874,1247101.0,1237203.0
2005-04-18,101209,101809,97408,101609,588,1256998.0,1237203.0
2005-04-19,98808,100008,98808,99809,920,1234729.0,1237203.0
2005-04-20,99508,103009,98508,99109,1510,1226068.0,1237203.0
2005-04-21,100208,100208,98508,99209,463,1227305.0,1237203.0
2005-04-22,99608,101308,99008,99009,290,1224831.0,1237203.0
2005-04-25,100008,100809,98008,98509,856,1218645.0,1237203.0
2005-04-26,99008,99008,98008,98509,1010,1218645.0,1237203.0
2005-04-27,98508,98608,98008,98209,1204,1214933.0,1237203.0
2005-04-28,99108,100008,98108,98609,335,1219882.0,1237203.0
2005-04-29,98608,99808,97808,98609,1205,1219882.0,1237203.0
2005-05-02,98608,99008,97208,98609,386,1219882.0,1237203.0
2005-05-03,98608,98608,96508,96609,464,1195138.0,1237203.0
2005-05-04,96108,98508,96108,98509,197,1218645.0,1237203.0
2005-05-06,98508,98608,97508,97509,171,1206273.0,1237203.0
2005-05-09,97108,98508,95008,95209,688,1177817.0,1237203.0
2005-05-10,95008,95008,94608,95009,660,1175343.0,1237203.0
2005-05-11,94208,95008,94208,95009,444,1175343.0,1237203.0
2005-05-12,94008,95008,93508,93508,725,1156785.0,1237203.0
2005-05-13,93408,93508,92808,93008,354,1150599.0,1237203.0
2005-05-16,93008,93408,92408,92508,833,1144413.0,1237203.0
2005-05-17,93008,93308,92508,93008,1387,1150599.0,1237203.0
2005-05-18,93008,94808,92808,92808,1342,1148124.0,1237203.0
2005-05-19,93008,95108,92808,95109,1236,1176580.0,1237203.0
2005-05-20,96008,96008,94308,94309,264,1166682.0,1237203.0
2005-05-23,96008,96008,93308,93508,319,1156785.0,1237203.0
2005-05-24,93508,93508,92208,92708,430,1146887.0,1237203.0
2005-05-25,92708,92708,91808,92408,600,1143176.0,1237203.0
2005-05-26,92708,92708,92308,92708,410,1146887.0,1237203.0
2005-05-27,92708,94008,92408,93008,2024,1150599.0,1237203.0
2005-05-30,93008,94708,93008,93708,247,1159259.0,1237203.0
2005-05-31,93608,94408,92308,94309,613,1166682.0,1237203.0
2005-06-01,92808,94308,92808,94208,483,1165445.0,1237203.0
2005-06-02,94208,94708,92908,94208,762,1165445.0,1237203.0
2005-06-03,94008,94008,93008,93108,593,1151836.0,1237203.0
2005-06-07,92408,93108,91408,91808,3295,1135752.0,1237203.0
2005-06-08,91808,92708,91808,92008,2433,1138227.0,1237203.0
2005-06-09,92708,93608,92008,93608,6187,1158022.0,1237203.0
2005-06-10,92608,93908,92608,93308,1615,1154310.0,1237203.0
2005-06-13,92908,93708,92908,93508,1361,1156785.0,1237203.0
2005-06-14,92908,93708,92908,93108,1123,1151836.0,1237203.0
2005-06-15,93408,93708,92708,93008,516,1150599.0,1237203.0
2005-06-16,93008,93008,92708,93008,678,1150599.0,1237203.0
2005-06-17,93008,93008,92308,93008,1063,1150599.0,1237203.0
2005-06-20,93008,93008,92008,92308,1085,1141938.0,1237203.0
2005-06-21,91908,93008,91908,92908,988,1149362.0,1237203.0
2005-06-22,92908,93008,92308,92308,2373,1141938.0,1237203.0
2005-06-23,91708,92008,91408,91508,607,1132041.0,1237203.0
2005-06-24,91108,91308,90007,90208,2240,1115957.0,1237203.0
2005-06-27,89908,89908,87007,87608,2022,1083790.0,1237203.0
2005-06-28,87107,89008,87107,88408,1194,1093687.0,1237203.0
2005-06-29,88407,90508,88407,89708,1406,1109771.0,1237203.0
2005-06-30,89008,89708,88607,89608,3448,1108534.0,1237203.0
2005-07-01,89008,90208,89008,89808,589,1111008.0,1237203.0
2005-07-04,89207,89707,88507,88808,874,1098636.0,1237203.0
2005-07-05,88807,89808,88707,89808,837,1111008.0,1237203.0
2005-07-06,89207,90108,88907,89008,1164,1101111.0,1237203.0
2005-07-07,89908,89908,88607,88608,308,1096162.0,1237203.0
2005-07-08,88707,89207,88307,88308,445,1092450.0,1237203.0
2005-07-11,88207,89008,88207,88608,740,1096162.0,1237203.0
2005-07-12,88307,88807,87807,88608,785,1096162.0,1237203.0
2005-07-13,88307,89107,88307,89008,1037,1101111.0,1237203.0
2005-07-14,89008,89708,88307,89708,2017,1109771.0,1237203.0
2005-07-15,89207,89408,88507,89008,875,1101111.0,1237203.0
2005-07-18,89808,89808,88807,89308,1421,1104822.0,1237203.0
2005-07-19,89408,90508,89408,90108,3908,1114720.0,1237203.0
2005-07-20,90108,93808,89908,92708,1019,1146887.0,1237203.0
2005-07-21,92508,93308,92508,92708,3788,1146887.0,1237203.0
2005-07-22,93008,94008,92908,93608,792,1158022.0,1237203.0
2005-07-25,92608,94008,92008,92008,3886,1138227.0,1237203.0
2005-07-26,91808,92408,91008,91008,2426,1125855.0,1237203.0
2005-07-27,91008,91508,90508,91308,2669,1129566.0,1237203.0
2005-07-28,91008,92708,90908,92008,1201,1138227.0,1237203.0
2005-07-29,91708,94008,91508,94008,1095,1162971.0,1237203.0
2005-08-01,95008,97608,94108,96509,2205,1193901.0,1237203.0
2005-08-02,94508,95208,93408,94008,928,1162971.0,1237203.0
2005-08-03,93608,93908,92608,93408,1036,1155548.0,1237203.0
2005-08-04,95008,96308,93408,95509,1710,1181529.0,1237203.0
2005-08-05,95908,97008,93708,94609,1237,1170394.0,1237203.0
2005-08-08,94608,94708,92508,93508,639,1156785.0,1237203.0
2005-08-09,92608,94008,91308,91708,1426,1134515.0,1237203.0
2005-08-10,92008,92508,90008,90808,3727,1123380.0,1237203.0
2005-08-11,90208,91208,89808,90108,2273,1114720.0,1237203.0
2005-08-12,89508,89908,88607,89308,1904,1104822.0,1237203.0
2005-08-16,89207,89607,88307,89208,8084,1103585.0,1237203.0
2005-08-17,88507,90408,88507,90008,4019,1113483.0,1237203.0
2005-08-18,90007,90607,89307,90208,2182,1115957.0,1237203.0
2005-08-19,90108,90608,90008,90508,1088,1119669.0,1237203.0
2005-08-22,89808,94508,89808,94208,1498,1165445.0,1237203.0
2005-08-23,94808,95008,93508,94309,2411,1166682.0,1237203.0
2005-08-24,94508,94508,91108,91508,3344,1132041.0,1237203.0
2005-08-25,91508,94808,90108,92108,1368,1139464.0,1237203.0
2005-08-26,92108,94308,92008,92008,697,1138227.0,1237203.0
2005-08-29,90708,91908,90308,91708,1071,1134515.0,1237203.0
2005-08-30,92608,92708,90308,91608,1274,1133278.0,1237203.0
2005-08-31,90808,92608,90808,92008,1330,1138227.0,1237203.0
2005-09-01,92008,93708,92008,93008,1731,1150599.0,1237203.0
2005-09-02,94308,94408,92408,93408,1745,1155548.0,1237203.0
2005-09-05,92508,93408,92508,92908,1111,1149362.0,1237203.0
