디아이동일(001530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-07-04,49074,49244,48395,49075,571,117982.0,2041212.0
2006-07-05,49074,49074,47970,49075,501,117982.0,2041212.0
2006-07-06,50941,50941,50089,50094,321,120432.0,2041212.0
2006-07-07,48480,50686,48480,48989,11,117778.0,2041212.0
2006-07-10,49496,50856,47120,48395,647,116349.0,2041212.0
2006-07-11,47884,50515,46438,50094,748,120432.0,2041212.0
2006-07-12,50089,50089,50007,50007,34,120227.0,2041212.0
2006-07-13,49837,49837,49837,49837,0,119819.0,2041212.0
2006-07-14,49837,49920,49668,49668,605,119411.0,2041212.0
2006-07-18,48393,49242,46695,49245,182,118390.0,2041212.0
2006-07-19,47543,48901,47456,48905,219,117574.0,2041212.0
2006-07-20,46947,48900,46947,48734,243,117166.0,2041212.0
2006-07-21,47715,48394,46695,48395,410,116349.0,2041212.0
2006-07-24,45337,48309,45337,48310,557,116145.0,2041212.0
2006-07-25,48053,48053,46015,46525,133,111858.0,2041212.0
2006-07-26,45762,46440,45762,45931,738,110430.0,2041212.0
2006-07-27,44996,45932,44996,45931,1193,110430.0,2041212.0
2006-07-28,44911,46608,44826,46611,1560,112063.0,2041212.0
2006-07-31,46606,47541,46606,47544,192,114308.0,2041212.0
2006-08-01,47371,47371,47371,47374,10,113900.0,2041212.0
2006-08-02,45589,47371,45334,47374,804,113900.0,2041212.0
2006-08-03,47371,47371,47371,47374,0,113900.0,2041212.0
2006-08-04,45845,46695,45081,46695,1605,112267.0,2041212.0
2006-08-07,45845,46695,45845,46695,119,112267.0,2041212.0
2006-08-08,45761,46695,45761,46611,111,112063.0,2041212.0
2006-08-09,45843,47455,45843,47460,520,114104.0,2041212.0
2006-08-10,46268,46947,46268,46951,358,112879.0,2041212.0
2006-08-11,46355,49920,46269,47121,296,113287.0,2041212.0
2006-08-14,47035,47035,47035,47036,0,113083.0,2041212.0
2006-08-16,46693,46946,45843,46271,821,111246.0,2041212.0
2006-08-17,46185,46269,45846,45848,111,110225.0,2041212.0
2006-08-18,48308,48308,45929,47460,2806,114104.0,2041212.0
2006-08-21,47883,47883,46353,46951,274,112879.0,2041212.0
2006-08-22,46946,48308,46946,47544,311,114308.0,2041212.0
2006-08-23,47541,47541,46606,47544,61,114308.0,2041212.0
2006-08-24,47544,50772,47544,48310,1068,116145.0,2041212.0
2006-08-25,48308,50088,48308,49498,719,119003.0,2041212.0
2006-08-28,47373,50515,47373,49245,1556,118390.0,2041212.0
2006-08-29,49582,52810,48901,51706,44129,124310.0,2041212.0
2006-08-30,52041,52041,48137,49924,4379,120023.0,2041212.0
2006-08-31,49667,50515,49667,50517,3833,121452.0,2041212.0
2006-09-01,49412,50942,49412,50941,1761,122473.0,2041212.0
2006-09-04,50940,53402,49918,53233,30970,127984.0,2041212.0
2006-09-05,52299,53232,52299,52638,1553,126555.0,2041212.0
2006-09-06,51790,52639,51705,51706,1155,124310.0,2041212.0
2006-09-07,49750,51279,49750,50771,609,122064.0,2041212.0
2006-09-08,51111,52551,49327,50858,974,122269.0,2041212.0
2006-09-11,53403,53403,50007,50094,530,120432.0,2041212.0
2006-09-12,50684,53063,49667,50858,32404,122269.0,2041212.0
2006-09-13,49918,50940,49918,50602,1389,121656.0,2041212.0
2006-09-14,50854,53487,50089,51791,12165,124514.0,2041212.0
2006-09-15,50517,52301,50517,52300,315,125739.0,2041212.0
2006-09-18,54336,55185,53489,53573,8074,128800.0,2041212.0
2006-09-19,54334,54334,53572,53913,2027,129617.0,2041212.0
2006-09-20,53911,54335,53911,54081,2833,130025.0,2041212.0
2006-09-21,54081,55609,54081,55186,8711,132679.0,2041212.0
2006-09-22,55184,56884,55184,56290,3926,135332.0,2041212.0
2006-09-25,62318,62318,56120,56885,2046,136761.0,2041212.0
2006-09-26,56967,59346,56884,58582,2333,140844.0,2041212.0
2006-09-27,58666,59429,58666,59347,948,142681.0,2041212.0
2006-09-28,60193,60193,59005,59433,2014,142885.0,2041212.0
2006-09-29,59429,60619,59429,60621,2313,145743.0,2041212.0
2006-10-02,59514,61805,59514,61809,946,148600.0,2041212.0
2006-10-04,61805,61805,60192,61809,1531,148600.0,2041212.0
2006-10-09,60280,63080,58752,62064,2590,149213.0,2041212.0
2006-10-10,62827,71231,61977,67752,7850,162889.0,2041212.0
2006-10-11,67157,70638,64610,67921,16371,163297.0,2041212.0
2006-10-12,65968,68516,65968,67921,4297,163297.0,2041212.0
2006-10-13,68516,68516,66647,67921,4210,163297.0,2041212.0
2006-10-16,68260,68769,67072,67921,2258,163297.0,2041212.0
2006-10-17,67921,68005,66393,67752,2234,162889.0,2041212.0
2006-10-18,66645,67750,66221,67073,1697,161256.0,2041212.0
2006-10-19,66306,67072,65374,65376,71,157173.0,2041212.0
2006-10-20,65373,65373,62826,64527,1125,155132.0,2041212.0
2006-10-23,64524,64524,63674,64527,1709,155132.0,2041212.0
2006-10-24,65712,67665,64100,64696,472,155540.0,2041212.0
2006-10-25,65373,65373,64524,64527,401,155132.0,2041212.0
2006-10-26,64523,64523,63673,64356,409,154724.0,2041212.0
2006-10-27,64522,64522,62146,64271,1293,154520.0,2041212.0
2006-10-30,61975,64098,61975,63931,157,153703.0,2041212.0
2006-10-31,62570,65541,62570,64356,218,154724.0,2041212.0
2006-11-01,63759,64862,63673,64865,798,155949.0,2041212.0
2006-11-02,63760,64524,63760,64101,32,154112.0,2041212.0
2006-11-03,64270,64270,62997,63507,376,152683.0,2041212.0
2006-11-06,63507,63507,63423,63422,67,152479.0,2041212.0
2006-11-07,63929,63929,60873,61978,214,149008.0,2041212.0
2006-11-08,61807,63252,61807,63168,2766,151866.0,2041212.0
2006-11-09,63167,63167,62827,62827,369,151050.0,2041212.0
2006-11-10,62572,63591,61977,62827,792,151050.0,2041212.0
2006-11-13,64947,64947,62825,64356,1539,154724.0,2041212.0
2006-11-14,63504,64438,63250,64441,972,154928.0,2041212.0
2006-11-15,66052,66052,63079,64441,323,154928.0,2041212.0
2006-11-16,61127,64438,61127,63677,29,153091.0,2041212.0
2006-11-17,63673,65797,62400,63677,417,153091.0,2041212.0
2006-11-20,63675,63675,61977,62827,1228,151050.0,2041212.0
2006-11-21,61128,65373,61128,64527,87727,155132.0,2041212.0
2006-11-22,64525,68769,64525,67921,6507,163297.0,2041212.0
2006-11-23,67157,67921,66306,67921,4612,163297.0,2041212.0
2006-11-24,68005,68686,67242,67752,559,162889.0,2041212.0
2006-11-27,69445,69615,67492,67497,1089,162276.0,2041212.0
2006-11-28,67069,67492,62569,67497,2674,162276.0,2041212.0
2006-11-29,64947,67070,64947,66903,304,160848.0,2041212.0
2006-11-30,66900,67070,64267,67073,3828,161256.0,2041212.0
2006-12-01,67157,67921,66986,67837,1326,163093.0,2041212.0
2006-12-04,70979,71317,65119,67837,4610,163093.0,2041212.0
2006-12-05,66645,70466,65541,65546,6531,157582.0,2041212.0
2006-12-06,64694,65968,63505,64527,3604,155132.0,2041212.0
2006-12-07,63589,64523,61975,63677,3155,153091.0,2041212.0
2006-12-08,64100,64100,61977,62574,1287,150437.0,2041212.0
2006-12-11,62656,63251,62401,62488,1930,150233.0,2041212.0
2006-12-12,62997,62997,61977,62743,1052,150846.0,2041212.0
2006-12-13,63167,63167,61298,62574,2141,150437.0,2041212.0
2006-12-14,61977,62827,61384,62827,1915,151050.0,2041212.0
2006-12-15,62827,63167,62827,62827,5995,151050.0,2041212.0
2006-12-18,62061,63252,62061,62743,11874,150846.0,2041212.0
2006-12-19,62826,63166,62401,62403,2453,150029.0,2041212.0
2006-12-20,63080,64524,62401,64527,4395,155132.0,2041212.0
2006-12-21,66136,66136,63674,64527,1443,155132.0,2041212.0
2006-12-22,64523,66135,63929,64441,1141,154928.0,2041212.0
2006-12-26,62399,64013,62399,63761,1944,153295.0,2041212.0
2006-12-27,64106,64106,63671,64022,957,150846.0,2041212.0
2006-12-28,64107,66100,63327,65754,4578,154928.0,2041212.0
2007-01-02,65407,65407,65319,65322,413,153907.0,2041212.0
2007-01-03,64799,64799,63671,64022,723,150846.0,2041212.0
2007-01-04,64018,64018,63152,63935,1303,150641.0,2041212.0
2007-01-05,61509,63241,61509,63242,153,149008.0,2041212.0
2007-01-08,63067,63067,61508,62635,149,147580.0,2041212.0
2007-01-09,62632,63498,61332,61855,941,145743.0,2041212.0
2007-01-10,61508,63587,61075,62375,2736,146967.0,2041212.0
2007-01-11,62374,64539,62374,63155,684,148804.0,2041212.0
2007-01-12,63241,63241,62721,63155,1394,148804.0,2041212.0
2007-01-15,63154,63154,63154,63155,224,148804.0,2041212.0
2007-01-16,63153,63153,60642,62549,693,147376.0,2041212.0
2007-01-17,62548,63241,62548,63155,201,148804.0,2041212.0
2007-01-18,61247,63067,61247,62635,52,147580.0,2041212.0
2007-01-19,62632,62632,60726,61943,647,145947.0,2041212.0
2007-01-22,62806,65407,62028,62983,316,148396.0,2041212.0
2007-01-23,63758,63758,63758,63761,1,150233.0,2041212.0
2007-01-24,63587,64107,62113,64108,1142,151050.0,2041212.0
2007-01-25,64106,64106,63845,63850,96,150437.0,2041212.0
2007-01-26,63844,63844,63498,63761,20455,150233.0,2041212.0
2007-01-29,63758,64105,63670,63676,528,150029.0,2041212.0
2007-01-30,65233,65233,64106,64715,2211,152479.0,2041212.0
2007-01-31,63672,64107,63672,64108,1001,151050.0,2041212.0
2007-02-01,64106,64106,63412,63850,532,150437.0,2041212.0
2007-02-02,62545,64018,62372,64022,2677,150846.0,2041212.0
2007-02-05,64107,64799,63933,64108,7927,151050.0,2041212.0
2007-02-06,64107,65407,64107,64888,5743,152887.0,2041212.0
2007-02-07,64193,64887,64193,64888,2197,152887.0,2041212.0
2007-02-08,65406,65753,64972,65580,4310,154520.0,2041212.0
2007-02-09,65579,65579,64972,65407,859,154112.0,2041212.0
2007-02-12,65406,65838,65406,65669,543,154724.0,2041212.0
2007-02-13,65663,66183,65579,65580,148,154520.0,2041212.0
2007-02-14,64626,66619,64626,65842,1069,155132.0,2041212.0
2007-02-15,65837,66616,64971,66446,1419,156561.0,2041212.0
2007-02-16,66356,66356,65406,66188,56,155949.0,2041212.0
2007-02-20,67398,67398,66879,66966,351,157786.0,2041212.0
2007-02-21,66184,66793,66012,66793,117,157377.0,2041212.0
2007-02-22,66793,67484,66184,66881,625,157582.0,2041212.0
2007-02-23,65927,66704,65927,66708,10,157173.0,2041212.0
2007-02-26,65837,66703,65144,66619,1001,156969.0,2041212.0
2007-02-27,66704,66704,66704,66708,300,157173.0,2041212.0
2007-02-28,65838,65838,64106,65407,1454,154112.0,2041212.0
2007-03-02,64972,66183,64972,65496,1233,154316.0,2041212.0
2007-03-05,66099,66099,65406,65407,111,154112.0,2041212.0
2007-03-06,65663,65663,65663,65669,94,154724.0,2041212.0
2007-03-07,64108,65839,64108,65842,7,155132.0,2041212.0
2007-03-08,63412,65753,63412,65580,171,154520.0,2041212.0
2007-03-09,65580,65580,64193,64888,1298,152887.0,2041212.0
2007-03-12,63327,64887,63327,64888,202,152887.0,2041212.0
2007-03-13,63845,64886,63845,64368,283,151662.0,2041212.0
2007-03-14,63239,64364,62460,64368,451,151662.0,2041212.0
2007-03-15,64538,64538,64364,64368,126,151662.0,2041212.0
2007-03-16,64973,64973,64799,64802,823,152683.0,2041212.0
2007-03-19,64798,64798,63325,64542,459,152070.0,2041212.0
2007-03-20,63413,64626,63240,64108,361,151050.0,2041212.0
2007-03-21,64538,64538,63412,63850,1712,150437.0,2041212.0
2007-03-22,63153,63413,62460,62983,610,148396.0,2041212.0
2007-03-23,62979,62979,61680,62895,1433,148192.0,2041212.0
2007-03-26,62635,63241,58909,63242,10517,149008.0,2041212.0
2007-03-27,62373,63240,61681,63069,952,148600.0,2041212.0
2007-03-28,62373,62460,60815,62375,4319,146967.0,2041212.0
2007-03-29,59427,62806,59427,60643,2386,142885.0,2041212.0
2007-03-30,60642,62287,60642,62289,2891,146763.0,2041212.0
2007-04-02,62372,63239,60900,61336,3376,144518.0,2041212.0
2007-04-03,60814,62805,60554,62809,3949,147988.0,2041212.0
2007-04-04,62371,62371,61245,61508,6677,144926.0,2041212.0
2007-04-05,62373,62373,59774,60384,4061,142272.0,2041212.0
2007-04-06,60209,61508,59861,60643,5568,145842.0,2083454.0
2007-04-09,60640,63585,60640,63588,4983,152926.0,2083454.0
2007-04-10,63588,63588,62548,63242,594,152092.0,2083454.0
2007-04-11,63152,63152,61507,62723,841,150842.0,2083454.0
2007-04-12,62547,62547,61766,62549,1183,150425.0,2083454.0
2007-04-13,61854,64193,61854,63415,1519,152509.0,2083454.0
2007-04-16,64192,64364,63412,64368,4416,154801.0,2083454.0
2007-04-17,64886,65406,64106,65407,3592,157301.0,2083454.0
2007-04-18,65406,67571,65406,67487,5519,162301.0,2083454.0
2007-04-19,66703,76233,66703,68181,3943,163968.0,2083454.0
2007-04-20,68438,69217,67053,67055,2498,161259.0,2083454.0
2007-04-23,67311,68957,67311,67314,1680,161884.0,2083454.0
2007-04-24,67311,68436,66444,68438,2142,164593.0,2083454.0
2007-04-25,67570,68436,67570,68438,5416,164593.0,2083454.0
2007-04-26,67658,68437,66792,67400,914,162093.0,2083454.0
2007-04-27,68350,68350,67573,68007,1380,163551.0,2083454.0
2007-04-30,68176,68957,68004,68092,1635,163759.0,2083454.0
2007-05-02,68090,69041,68090,69047,2644,166051.0,2083454.0
2007-05-03,73462,73462,69304,69740,1496,167718.0,2083454.0
2007-05-04,69737,70430,69391,69393,972,166885.0,2083454.0
2007-05-07,70171,70171,69304,69393,1729,166885.0,2083454.0
2007-05-08,73113,73113,69303,69306,2191,166676.0,2083454.0
2007-05-09,69304,70951,69304,69567,1227,167301.0,2083454.0
2007-05-10,70691,70691,69564,70172,2138,168760.0,2083454.0
2007-05-11,70171,70171,69043,69393,5914,166885.0,2083454.0
2007-05-14,70950,72338,69737,70434,5530,169385.0,2083454.0
2007-05-15,69651,70949,69651,69914,1360,168135.0,2083454.0
2007-05-16,69736,70429,69736,70259,469,168968.0,2083454.0
2007-05-17,69480,70257,69480,69567,7689,167301.0,2083454.0
2007-05-18,68611,70170,68611,70172,1337,168760.0,2083454.0
2007-05-21,70171,70171,69044,69567,3136,167301.0,2083454.0
2007-05-22,69652,71470,69652,71472,3446,171885.0,2083454.0
2007-05-23,71470,71903,70430,71299,1470,171468.0,2083454.0
2007-05-25,71470,74588,71470,73203,3575,176052.0,2083454.0
2007-05-28,76754,76754,74502,75284,3330,181052.0,2083454.0
2007-05-29,75281,76234,74069,75284,1796,181052.0,2083454.0
2007-05-30,75281,78400,74502,77969,6942,187511.0,2083454.0
2007-05-31,77965,80565,76839,80568,3727,193761.0,2083454.0
2007-06-01,80999,82211,79786,82214,2153,197720.0,2083454.0
2007-06-04,84292,86632,81434,85679,6188,206054.0,2083454.0
2007-06-05,86458,86458,83252,85333,2107,205220.0,2083454.0
2007-06-07,85332,85763,84464,84899,1476,204178.0,2083454.0
2007-06-08,85416,86109,84723,86114,2247,207095.0,2083454.0
2007-06-11,87498,87498,86109,86633,2337,208345.0,2083454.0
2007-06-12,86631,86631,85157,86199,763,207304.0,2083454.0
2007-06-13,85764,86109,84118,84639,657,203553.0,2083454.0
2007-06-14,84638,84638,80133,81434,10694,195845.0,2083454.0
2007-06-15,84031,84031,80566,81522,3425,196053.0,2083454.0
2007-06-18,83860,83860,80999,83774,2185,201470.0,2083454.0
2007-06-19,83687,84033,81000,81003,2679,194803.0,2083454.0
2007-06-20,83163,83163,81170,82301,2555,197928.0,2083454.0
2007-06-21,83165,83165,81088,82734,1929,198970.0,2083454.0
2007-06-22,86372,86372,81607,81696,4132,196470.0,2083454.0
2007-06-25,82731,83425,81691,83168,1118,200012.0,2083454.0
2007-06-26,82904,82904,82557,82647,742,198762.0,2083454.0
2007-06-27,81088,83079,81088,82734,1372,198970.0,2083454.0
2007-06-28,83946,83946,81433,82734,632,198970.0,2083454.0
2007-06-29,83947,84033,82040,82907,1521,199387.0,2083454.0
2007-07-02,85590,85590,79786,82214,4311,197720.0,2083454.0
2007-07-03,85763,85763,80653,82214,1731,197720.0,2083454.0
2007-07-04,81692,83946,81692,82820,3026,199178.0,2083454.0
2007-07-05,81865,83079,81865,82734,1534,198970.0,2083454.0
2007-07-06,82732,82732,81607,81869,746,196886.0,2083454.0
2007-07-09,81865,83165,81692,81696,1276,196470.0,2083454.0
2007-07-10,81780,82212,80567,81954,1040,197095.0,2083454.0
2007-07-11,81953,82298,80998,81434,986,195845.0,2083454.0
2007-07-12,83078,83078,82211,82475,922,198345.0,2083454.0
2007-07-13,82471,82471,80392,80568,3649,193761.0,2083454.0
2007-07-16,81172,82212,80394,80657,1579,193970.0,2083454.0
2007-07-18,80652,81864,79351,80568,3989,193761.0,2083454.0
2007-07-19,82210,82210,79698,80568,1170,193761.0,2083454.0
2007-07-20,80739,81431,79785,80568,2774,193761.0,2083454.0
2007-07-23,80568,81346,80395,81003,1174,194803.0,2083454.0
2007-07-24,81344,83252,81171,83168,2023,200012.0,2083454.0
2007-07-25,85333,85333,82299,82994,1288,199595.0,2083454.0
2007-07-26,82991,84031,82557,83168,805,200012.0,2083454.0
2007-07-27,83252,85763,82645,83168,2187,200012.0,2083454.0
2007-07-30,81864,86024,81864,86025,2151,206887.0,2083454.0
2007-07-31,85762,85762,83251,84207,889,202512.0,2083454.0
2007-08-01,84204,84810,83425,84381,1304,202928.0,2083454.0
2007-08-02,84379,85418,84119,85422,1027,205429.0,2083454.0
2007-08-03,85418,85680,84466,85679,1230,206054.0,2083454.0
2007-08-06,85763,85763,83252,84899,171,204178.0,2083454.0
2007-08-07,84033,85508,83339,85506,667,205637.0,2083454.0
2007-08-08,85333,86632,84552,86288,550,207512.0,2083454.0
2007-08-09,86284,86284,84639,84639,421,203553.0,2083454.0
2007-08-10,84896,84896,83945,84034,70,202095.0,2083454.0
2007-08-13,86198,86198,84810,84812,58,203970.0,2083454.0
2007-08-14,84895,84895,82297,82301,456,197928.0,2083454.0
2007-08-16,82299,82299,74503,74504,1374,179177.0,2083454.0
2007-08-17,74673,77879,73633,75544,1166,181677.0,2083454.0
2007-08-20,75541,82299,75368,76842,276,184802.0,2083454.0
2007-08-21,77102,78053,76929,77104,1027,185427.0,2083454.0
2007-08-22,77534,80045,77101,79703,556,191678.0,2083454.0
2007-08-23,78401,80046,78401,78489,79,188761.0,2083454.0
2007-08-24,78400,78486,77966,78142,260,187928.0,2083454.0
2007-08-27,76407,78139,76321,77795,297,187094.0,2083454.0
2007-08-28,78139,78139,77707,78142,764,187928.0,2083454.0
2007-08-29,77534,78833,77534,77969,450,187511.0,2083454.0
2007-08-30,81432,81432,77101,77537,441,186469.0,2083454.0
2007-08-31,76668,76668,74503,76670,547,184386.0,2083454.0
2007-09-03,75541,77967,75541,76324,65,183552.0,2083454.0
2007-09-04,75107,76667,71555,73465,5008,176677.0,2083454.0
2007-09-05,74934,75368,71644,72079,2305,173343.0,2083454.0
2007-09-06,72075,74674,72075,74677,276,179594.0,2083454.0
2007-09-07,74674,77101,72767,75197,5259,180844.0,2083454.0
2007-09-10,75280,75280,72681,72684,2751,174802.0,2083454.0
2007-09-11,72683,73635,71903,73203,1348,176052.0,2083454.0
2007-09-12,72767,73113,72510,73029,848,175635.0,2083454.0
2007-09-13,74069,74069,71643,73029,156,175635.0,2083454.0
2007-09-14,72164,73635,72164,73203,864,176052.0,2083454.0
2007-09-17,73635,73635,73204,73203,1024,176052.0,2083454.0
2007-09-18,71210,73113,71210,71992,489,173135.0,2083454.0
2007-09-19,71990,72683,71470,72079,2337,173343.0,2083454.0
2007-09-20,72162,74328,71035,73638,5248,177094.0,2083454.0
2007-09-21,73895,74068,72940,73638,3025,177094.0,2083454.0
2007-09-27,73634,75367,72594,75371,1200,181260.0,2083454.0
2007-09-28,75454,77014,75367,75457,6481,181469.0,2083454.0
2007-10-01,77967,77967,75628,76238,463,183344.0,2083454.0
2007-10-02,76235,77015,76235,76756,867,184594.0,2083454.0
2007-10-04,77102,77102,76235,76842,742,184802.0,2083454.0
2007-10-05,77102,78834,76235,78837,2672,189594.0,2083454.0
2007-10-08,72856,85679,72856,78837,1502,189594.0,2083454.0
2007-10-09,77967,79700,75455,79268,1216,190636.0,2083454.0
2007-10-10,79267,80305,78833,80308,879,193136.0,2083454.0
2007-10-11,80566,80566,79959,79961,404,192303.0,2083454.0
2007-10-12,80478,80478,76840,79528,755,191261.0,2083454.0
2007-10-15,75801,78834,75801,78837,177,189594.0,2083454.0
2007-10-16,78833,78833,75367,77969,927,187511.0,2083454.0
2007-10-17,77967,77967,75023,77018,309,185219.0,2083454.0
2007-10-18,77014,77966,75454,75457,175,181469.0,2083454.0
2007-10-19,77793,77793,73807,74504,89,179177.0,2083454.0
2007-10-22,71903,74934,71903,74504,1373,179177.0,2083454.0
2007-10-23,74503,74934,72941,74504,1013,179177.0,2083454.0
2007-10-24,74503,75715,73204,74070,183,178135.0,2083454.0
2007-10-25,74069,75195,73896,74591,875,179385.0,2083454.0
2007-10-26,70255,77014,70255,75371,1073,181260.0,2083454.0
2007-10-29,74934,75196,72941,73897,656,177719.0,2083454.0
2007-10-30,73897,79700,73897,74764,985,179802.0,2083454.0
2007-10-31,74762,76149,74588,76151,72,183136.0,2083454.0
2007-11-01,75367,75367,75022,75371,438,181260.0,2083454.0
2007-11-02,75368,76494,74503,75977,1270,182719.0,2083454.0
2007-11-05,75368,80567,75368,76842,1392,184802.0,2083454.0
2007-11-06,75368,76841,72856,76670,304,184386.0,2083454.0
2007-11-07,76494,76494,75975,76151,1479,183136.0,2083454.0
2007-11-08,76148,76148,74502,75803,710,182302.0,2083454.0
2007-11-09,73203,75367,73203,75284,337,181052.0,2083454.0
2007-11-12,73030,74762,73030,74419,382,178969.0,2083454.0
2007-11-13,74934,74934,74416,74764,630,179802.0,2083454.0
2007-11-14,74760,74760,72766,72772,99,175010.0,2083454.0
2007-11-15,73030,74934,73030,73985,407,177927.0,2083454.0
2007-11-16,72594,75367,72594,75371,181,181260.0,2083454.0
2007-11-19,75368,75629,74503,74504,152,179177.0,2083454.0
2007-11-20,73634,73634,70170,71819,719,172718.0,2083454.0
2007-11-21,70171,72768,70171,71733,402,172510.0,2083454.0
2007-11-22,71731,73462,71731,72338,127,173968.0,2083454.0
2007-11-23,72337,73029,71643,73029,865,175635.0,2083454.0
2007-11-26,73031,73031,72339,72338,132,173968.0,2083454.0
2007-11-27,72338,72338,70171,71733,362,172510.0,2083454.0
