한일현대시멘트(006390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-09-08,116419,116419,111762,112821,2210,195718.0,7344000.0
2004-09-09,112820,113879,110492,113880,5650,197554.0,7344000.0
2004-09-10,111127,114725,110492,113880,1670,197554.0,7344000.0
2004-09-13,111762,114302,111762,112610,1000,195350.0,7344000.0
2004-09-14,112185,112609,110704,110705,1310,192046.0,7344000.0
2004-09-15,112185,112185,110281,111975,350,194249.0,7344000.0
2004-09-16,110484,114301,110484,114303,5210,198288.0,7344000.0
2004-09-17,110915,113454,110061,112398,4560,194983.0,7344000.0
2004-09-20,112185,113879,111339,111340,2820,193147.0,7344000.0
2004-09-21,113454,114301,112608,114303,39950,198288.0,7344000.0
2004-09-22,113454,113666,112608,113033,10990,196085.0,7344000.0
2004-09-23,113032,113879,110492,111975,6700,194249.0,7344000.0
2004-09-24,110069,113879,109434,113880,2690,197554.0,7344000.0
2004-09-30,113667,114302,111761,111763,2486,193882.0,7344000.0
2004-10-01,110484,114301,110484,114303,5230,198288.0,7344000.0
2004-10-04,114302,117265,114090,117055,24690,203062.0,7344000.0
2004-10-05,117054,118535,114302,117267,58180,203429.0,7344000.0
2004-10-06,119383,119383,115150,118113,2070,204898.0,7344000.0
2004-10-07,118112,118112,116419,117902,2820,204530.0,7344000.0
2004-10-08,118324,118535,114301,114303,121796,198288.0,7344000.0
2004-10-11,115572,116419,113455,115996,9160,201226.0,7344000.0
2004-10-12,114302,116630,112185,116420,21810,201960.0,7344000.0
2004-10-13,116842,118112,114089,114303,5600,198288.0,7344000.0
2004-10-14,114302,116208,113880,116208,9590,201593.0,7344000.0
2004-10-15,116419,116419,111339,114515,4750,198655.0,7344000.0
2004-10-18,114514,118535,114514,117690,20910,204163.0,7344000.0
2004-10-19,118535,122557,117265,122347,33500,212242.0,7344000.0
2004-10-20,124885,128272,119805,119807,61250,207835.0,7344000.0
2004-10-21,122769,122769,114937,119383,20065,207101.0,7344000.0
2004-10-22,118535,119805,115572,115996,8770,201226.0,7344000.0
2004-10-25,113243,117054,112608,114303,13900,198288.0,7344000.0
2004-10-26,117689,118535,113667,118537,17340,205632.0,7344000.0
2004-10-27,121498,121498,118112,121077,6860,210038.0,7344000.0
2004-10-28,123192,127001,119593,126580,14740,219586.0,7344000.0
2004-10-29,124038,126579,124038,125310,26200,217382.0,7344000.0
2004-11-01,122980,126579,122768,124040,6560,215179.0,7344000.0
2004-11-02,124039,126156,121076,123617,30280,214445.0,7344000.0
2004-11-03,123616,124886,121498,121500,8300,210773.0,7344000.0
2004-11-04,119806,121499,119594,121288,2760,210406.0,7344000.0
2004-11-05,123193,124039,120653,120653,3790,209304.0,7344000.0
2004-11-08,122980,123192,119170,121077,6730,210038.0,7344000.0
2004-11-09,121923,123193,121076,121288,5650,210406.0,7344000.0
2004-11-10,123615,124463,122768,122770,10382,212976.0,7344000.0
2004-11-11,121499,125733,117054,117055,14200,203062.0,7344000.0
2004-11-12,119805,124463,119805,124463,11410,215914.0,7344000.0
2004-11-15,121075,125733,120652,125310,3400,217382.0,7344000.0
2004-11-16,122980,124038,122345,122347,4950,212242.0,7344000.0
2004-11-17,121287,123828,121287,123405,3950,214078.0,7344000.0
2004-11-18,121499,121711,117265,120653,4520,209304.0,7344000.0
2004-11-19,121923,122769,118536,119383,4700,207101.0,7344000.0
2004-11-22,118113,121076,114938,116843,5690,202694.0,7344000.0
2004-11-23,118112,119805,115149,119807,4050,207835.0,7344000.0
2004-11-24,119805,122769,116842,120230,5410,208570.0,7344000.0
2004-11-25,122768,123192,119805,121712,3080,211140.0,7344000.0
2004-11-26,121923,123193,118748,119383,7970,207101.0,7344000.0
2004-11-29,119383,122346,117266,119383,4010,207101.0,7344000.0
2004-11-30,120228,122345,117900,119172,5320,206734.0,7344000.0
2004-12-01,120652,121922,119382,119807,2504,207835.0,7344000.0
2004-12-02,121498,123403,121498,122347,19610,212242.0,7344000.0
2004-12-03,122557,123827,119593,122347,4610,212242.0,7344000.0
2004-12-06,120229,121711,117690,119383,3400,207101.0,7344000.0
2004-12-07,118535,121498,117265,117267,2450,203429.0,7344000.0
2004-12-08,119806,121288,117478,118748,4590,205999.0,7344000.0
2004-12-09,120018,120018,116207,116420,9430,201960.0,7344000.0
2004-12-10,119593,119593,115995,118537,143600,205632.0,7344000.0
2004-12-13,121075,121498,120228,121077,2740,210038.0,7344000.0
2004-12-14,121076,122134,118113,118113,5059,204898.0,7344000.0
2004-12-15,118113,119806,117901,118113,6110,204898.0,7344000.0
2004-12-16,118112,121498,116842,119807,3740,207835.0,7344000.0
2004-12-17,121076,121076,118748,120653,5220,209304.0,7344000.0
2004-12-20,120652,121075,119382,119807,4200,207835.0,7344000.0
2004-12-21,114302,122346,114302,121288,3030,210406.0,7344000.0
2004-12-22,121075,122345,120228,121077,2300,210038.0,7344000.0
2004-12-23,121287,121922,118535,119807,5670,207835.0,7344000.0
2004-12-24,117900,121075,117900,120865,2740,209671.0,7344000.0
2004-12-27,121498,121498,118958,121077,9070,210038.0,7344000.0
2004-12-28,122768,122768,119593,121500,3570,210773.0,7344000.0
2004-12-29,117901,120653,116842,120653,16170,209304.0,7344000.0
2004-12-30,120652,120652,117689,120442,100940,208937.0,7344000.0
2005-01-03,118747,118747,115149,117690,11470,204163.0,7344000.0
2005-01-04,117266,118113,115785,116843,6990,202694.0,7344000.0
2005-01-05,115573,116843,115150,115573,1760,200491.0,7344000.0
2005-01-06,115995,118324,114937,117267,5610,203429.0,7344000.0
2005-01-07,115995,118113,114937,118113,4010,204898.0,7344000.0
2005-01-10,116843,118113,116420,118113,2370,204898.0,7344000.0
2005-01-11,117055,118325,116420,116843,253780,202694.0,7344000.0
2005-01-12,118112,118112,116419,116420,1830,201960.0,7344000.0
2005-01-13,116843,118113,116631,118113,6210,204898.0,7344000.0
2005-01-14,119382,119382,116419,117267,7780,203429.0,7344000.0
2005-01-17,117054,118747,116630,118537,5810,205632.0,7344000.0
2005-01-18,118324,118959,117689,118537,4390,205632.0,7344000.0
2005-01-19,118536,120441,117690,119383,9090,207101.0,7344000.0
2005-01-20,120017,120228,118535,120230,3340,208570.0,7344000.0
2005-01-21,120440,125733,119593,122770,3850,212976.0,7344000.0
2005-01-24,125733,125733,119383,120653,6511,209304.0,7344000.0
2005-01-25,120229,121923,119383,121923,2890,211507.0,7344000.0
2005-01-26,119805,123403,119805,122770,4570,212976.0,7344000.0
2005-01-27,121499,124886,121499,123617,2280,214445.0,7344000.0
2005-01-28,123616,123616,120863,120865,2990,209671.0,7344000.0
2005-01-31,120018,124251,120018,121923,11360,211507.0,7344000.0
2005-02-01,121498,121498,119593,120230,3390,208570.0,7344000.0
2005-02-02,125521,125521,119593,119595,2590,207468.0,7344000.0
2005-02-03,123616,123616,118959,119595,7234,207468.0,7344000.0
2005-02-04,120228,120228,119382,119595,4550,207468.0,7344000.0
2005-02-07,122346,122346,119593,120230,8700,208570.0,7344000.0
2005-02-11,121075,121710,119593,119595,4190,207468.0,7344000.0
2005-02-14,119805,121498,119593,119807,3054,207835.0,7344000.0
2005-02-15,120018,120864,118536,120018,9430,208202.0,7344000.0
2005-02-16,119805,121710,119805,120865,2970,209671.0,7344000.0
2005-02-17,120652,121710,119805,121077,4080,210038.0,7344000.0
2005-02-18,119593,121710,119593,121500,3360,210773.0,7344000.0
2005-02-21,121499,121711,120653,120653,9364,209304.0,7344000.0
2005-02-22,120652,121287,119170,119172,2770,206734.0,7344000.0
2005-02-23,119170,120228,118959,119172,2000,206734.0,7344000.0
2005-02-24,119382,120863,119382,119595,3313,207468.0,7344000.0
2005-02-25,119594,120441,119383,119383,3270,207101.0,7344000.0
2005-02-28,119170,120652,118324,118960,30550,206366.0,7344000.0
2005-03-02,119383,119806,117478,119383,14160,207101.0,7344000.0
2005-03-03,119806,121076,119806,120653,10810,209304.0,7344000.0
2005-03-04,121498,125309,120652,122770,144545,212976.0,7344000.0
2005-03-07,125308,128484,124250,126580,143200,219586.0,7344000.0
2005-03-08,125944,127637,123192,124040,22821,215179.0,7344000.0
2005-03-09,124038,124886,122768,122770,38397,212976.0,7344000.0
2005-03-10,122133,123193,120228,120230,31067,208570.0,7344000.0
2005-03-11,121710,124463,121498,121500,35600,210773.0,7344000.0
2005-03-14,124674,124674,121075,121500,13120,210773.0,7344000.0
2005-03-15,120653,121499,118536,119383,10320,207101.0,7344000.0
2005-03-16,119382,120228,117900,117902,7440,204530.0,7344000.0
2005-03-17,117689,119170,116630,118960,15760,206366.0,7344000.0
2005-03-18,117478,121288,117478,120653,12266,209304.0,7344000.0
2005-03-21,120229,120653,118113,118113,9580,204898.0,7344000.0
2005-03-22,118535,119382,116630,118537,11240,205632.0,7344000.0
2005-03-23,118536,118536,116420,117478,7076,203796.0,7344000.0
2005-03-24,117478,117478,115573,115573,3260,200491.0,7344000.0
2005-03-25,115572,115572,114725,114726,2160,199022.0,7344000.0
2005-03-28,115995,117054,115572,117055,8070,203062.0,7344000.0
2005-03-29,115359,116630,114936,114938,4670,199390.0,7344000.0
2005-03-30,114937,116419,114725,114726,2470,199022.0,7344000.0
2005-03-31,114725,116842,114725,116420,5150,201960.0,7344000.0
2005-04-01,115360,116842,114937,115150,1760,199757.0,7344000.0
2005-04-04,114725,116208,114725,116208,520,201593.0,7344000.0
2005-04-06,116419,116630,114302,116632,4610,202327.0,7344000.0
2005-04-07,118112,118535,116419,118325,8770,205265.0,7344000.0
2005-04-08,117265,119805,117265,117690,23460,204163.0,7344000.0
2005-04-11,116842,118535,115149,115785,1520,200858.0,7344000.0
2005-04-12,114725,116630,114725,115785,5230,200858.0,7344000.0
2005-04-13,118958,118958,115784,117267,1700,203429.0,7344000.0
2005-04-14,114725,118324,114090,114091,71220,197921.0,7344000.0
2005-04-15,115149,115995,113244,113880,2490,197554.0,7344000.0
2005-04-18,113032,113032,110281,111340,2870,193147.0,7344000.0
2005-04-19,110061,114302,110061,112398,5310,194983.0,7344000.0
2005-04-20,113666,114301,111550,114303,3690,198288.0,7344000.0
2005-04-21,110915,114301,110915,114303,23940,198288.0,7344000.0
2005-04-22,115149,115149,110909,113880,2450,197554.0,7344000.0
2005-04-25,115572,115572,112609,113880,1500,197554.0,7344000.0
2005-04-26,114302,114302,112185,113245,7420,196452.0,7344000.0
2005-04-27,111551,112820,111332,112610,4830,195350.0,7344000.0
2005-04-28,114302,114302,111126,113033,4710,196085.0,7344000.0
2005-04-29,113667,116419,111127,115996,2210,201226.0,7344000.0
2005-05-02,113667,116630,111762,115785,1570,200858.0,7344000.0
2005-05-03,113667,115784,113455,115150,1300,199757.0,7344000.0
2005-05-04,115784,115995,115784,115996,490,201226.0,7344000.0
2005-05-06,115996,115996,115150,115573,290,200491.0,7344000.0
2005-05-09,113031,115572,113031,113033,4850,196085.0,7344000.0
2005-05-10,113032,114937,111974,111975,850,194249.0,7344000.0
2005-05-11,110274,113455,109646,113456,1630,196819.0,7344000.0
2005-05-12,113455,115995,113455,113456,2610,196819.0,7344000.0
2005-05-13,111339,113879,111339,113456,1560,196819.0,7344000.0
2005-05-16,111551,114302,111339,113456,3020,196819.0,7344000.0
2005-05-17,114302,115995,113455,115150,5510,199757.0,7344000.0
2005-05-18,117265,118535,113454,114303,9830,198288.0,7344000.0
2005-05-19,115995,116419,114725,115150,2010,199757.0,7344000.0
2005-05-20,115784,115784,114301,114303,5590,198288.0,7344000.0
2005-05-23,115995,116419,115149,115785,2010,200858.0,7344000.0
2005-05-24,115572,116207,114302,114515,5520,198655.0,7344000.0
2005-05-25,114302,116208,113455,116208,2860,201593.0,7344000.0
2005-05-26,113667,118535,113667,118537,8370,205632.0,7344000.0
2005-05-27,119382,119382,116419,118537,8010,205632.0,7344000.0
2005-05-30,118536,118536,117478,117478,1140,203796.0,7344000.0
2005-05-31,117477,118535,115995,118537,2980,205632.0,7344000.0
2005-06-01,116842,118535,116630,118325,3080,205265.0,7344000.0
2005-06-02,116843,118113,116843,118113,2520,204898.0,7344000.0
2005-06-03,116420,117055,115150,116843,1800,202694.0,7344000.0
2005-06-07,119805,119805,114937,117267,3270,203429.0,7344000.0
2005-06-08,118324,119593,117265,119595,6510,207468.0,7344000.0
2005-06-09,117265,118536,114514,114515,10291,198655.0,7344000.0
2005-06-10,114937,115572,114514,114726,3030,199022.0,7344000.0
2005-06-13,114725,116630,114725,116632,4130,202327.0,7344000.0
2005-06-14,115996,116843,115996,116843,6180,202694.0,7344000.0
2005-06-15,117689,117689,116419,116420,3880,201960.0,7344000.0
2005-06-16,117689,118535,116207,117267,9210,203429.0,7344000.0
2005-06-17,116842,118535,116630,117055,3400,203062.0,7344000.0
2005-06-20,116630,118112,116419,116420,3570,201960.0,7344000.0
2005-06-21,116842,118535,116630,118537,11750,205632.0,7344000.0
2005-06-22,118535,120440,116630,120442,6640,208937.0,7344000.0
2005-06-23,119383,120229,118113,118113,2334,204898.0,7344000.0
2005-06-24,117477,120863,117477,120865,4945,209671.0,7344000.0
2005-06-27,117900,120863,117900,119172,5350,206734.0,7344000.0
2005-06-28,118959,120017,117689,119595,2190,207468.0,7344000.0
2005-06-29,118324,121075,118324,121077,2730,210038.0,7344000.0
2005-06-30,121075,122345,121075,122347,2510,212242.0,7344000.0
2005-07-01,120017,121075,119805,121077,1980,210038.0,7344000.0
2005-07-04,121076,122134,118748,121923,4100,211507.0,7344000.0
2005-07-05,120228,121498,118747,120442,2500,208937.0,7344000.0
2005-07-06,119594,120653,119171,120653,2970,209304.0,7344000.0
2005-07-07,121923,122558,119383,122558,2710,212609.0,7344000.0
2005-07-08,122769,123193,122769,123193,3610,213710.0,7344000.0
2005-07-11,123193,124251,122769,124252,2610,215546.0,7344000.0
2005-07-12,123403,123403,121075,121077,3510,210038.0,7344000.0
2005-07-13,120652,122345,119805,119807,1472,207835.0,7344000.0
2005-07-14,120229,123616,120229,123617,4120,214445.0,7344000.0
2005-07-15,121710,122768,120440,120442,1210,208937.0,7344000.0
2005-07-18,121287,124250,119170,119172,5982,206734.0,7344000.0
2005-07-19,121922,122345,118959,122135,1780,211874.0,7344000.0
2005-07-20,120440,123193,120228,120230,2390,208570.0,7344000.0
2005-07-21,119594,122769,119383,119383,3076,207101.0,7344000.0
2005-07-22,122345,123615,121287,122770,3690,212976.0,7344000.0
2005-07-25,124039,125944,121711,123617,5570,214445.0,7344000.0
2005-07-26,123616,123616,121287,121500,2490,210773.0,7344000.0
2005-07-27,121075,122557,118535,118537,7210,205632.0,7344000.0
2005-07-28,118112,122558,118112,122558,4791,212609.0,7344000.0
2005-07-29,119805,122557,119805,119807,1410,207835.0,7344000.0
2005-08-01,119382,121498,118958,121077,2520,210038.0,7344000.0
2005-08-02,119382,120652,117689,117902,9017,204530.0,7344000.0
2005-08-03,118535,120440,114936,114938,67780,199390.0,7344000.0
2005-08-04,116207,118324,116207,117690,3740,204163.0,7344000.0
2005-08-05,115995,120864,115995,116420,5650,201960.0,7344000.0
2005-08-08,118325,119383,116420,118113,950,204898.0,7344000.0
2005-08-09,116420,118113,115785,118113,1680,204898.0,7344000.0
2005-08-10,116419,118112,115784,115785,3620,200858.0,7344000.0
2005-08-11,115572,117689,115572,116420,4370,201960.0,7344000.0
2005-08-12,115785,116420,114938,115573,10301,200491.0,7344000.0
2005-08-16,117054,117054,114302,115361,5860,200124.0,7344000.0
2005-08-17,115572,118112,114302,115996,4740,201226.0,7344000.0
2005-08-18,114937,115784,113879,113880,5080,197554.0,7344000.0
2005-08-19,113879,118535,113879,115785,5930,200858.0,7344000.0
2005-08-22,118325,118325,116420,118113,1900,204898.0,7344000.0
2005-08-23,118324,118324,115360,117267,2070,203429.0,7344000.0
2005-08-24,117265,117265,114514,114726,2290,199022.0,7344000.0
2005-08-25,114302,118324,113879,114091,3430,197921.0,7344000.0
2005-08-26,114302,116419,114302,115996,5560,201226.0,7344000.0
2005-08-29,114090,115572,113879,114091,1600,197921.0,7344000.0
2005-08-30,114302,115149,113032,113880,2810,197554.0,7344000.0
2005-08-31,113879,116630,113879,115361,2570,200124.0,7344000.0
2005-09-01,115572,115995,114302,115150,1810,199757.0,7344000.0
2005-09-02,115995,118113,114514,118113,2460,204898.0,7344000.0
2005-09-05,118112,118747,115360,118537,3830,205632.0,7344000.0
2005-09-06,119805,121922,116842,117267,11580,203429.0,7344000.0
2005-09-07,120229,121076,117478,120653,6760,209304.0,7344000.0
2005-09-08,121499,121923,116419,116420,16090,201960.0,7344000.0
2005-09-09,117690,119171,116843,118748,1701,205999.0,7344000.0
2005-09-12,118748,120441,117266,117478,3940,203796.0,7344000.0
2005-09-13,116630,118535,116630,117055,1510,203062.0,7344000.0
2005-09-14,117900,120228,117265,120230,2072,208570.0,7344000.0
2005-09-15,119171,119171,116843,116843,3100,202694.0,7344000.0
2005-09-16,118112,120652,117265,120230,5020,208570.0,7344000.0
2005-09-20,121075,124038,118324,124040,8790,215179.0,7344000.0
2005-09-21,127425,127848,121075,122347,6070,212242.0,7344000.0
2005-09-22,122346,126156,122346,126157,3940,218851.0,7344000.0
2005-09-23,124462,124462,119805,119807,1830,207835.0,7344000.0
2005-09-26,119805,121710,119805,119807,4970,207835.0,7344000.0
2005-09-27,121076,121288,119171,120018,8030,208202.0,7344000.0
2005-09-28,121288,121288,118959,118960,10320,206366.0,7344000.0
2005-09-29,118535,119382,117689,117690,9845,204163.0,7344000.0
2005-09-30,117900,125309,117900,122135,12025,211874.0,7344000.0
2005-10-04,122134,126156,122134,126157,8540,218851.0,7344000.0
2005-10-05,123616,127002,123404,125522,8170,217750.0,7344000.0
2005-10-06,126367,127002,121710,127003,13200,220320.0,7344000.0
2005-10-07,126995,127849,124038,124040,4030,215179.0,7344000.0
2005-10-10,126155,128484,126155,128485,3650,222890.0,7344000.0
2005-10-11,128484,128696,125520,127850,3210,221789.0,7344000.0
2005-10-12,127849,130177,125732,127850,8590,221789.0,7344000.0
2005-10-13,126995,130389,125098,125733,6700,218117.0,7344000.0
2005-10-14,125733,130390,124886,129755,4001,225094.0,7344000.0
2005-10-17,130177,130812,127426,127638,3930,221422.0,7344000.0
2005-10-18,128485,130602,127426,130390,2840,226195.0,7344000.0
2005-10-19,126156,130601,126156,126368,4241,219218.0,7344000.0
2005-10-20,129747,132082,126579,132084,6490,229133.0,7344000.0
2005-10-21,132294,135680,128696,133777,8940,232070.0,7344000.0
2005-10-24,135469,152403,128907,152404,7090,264384.0,7344000.0
2005-10-25,142666,144148,136527,137587,11036,238680.0,7344000.0
2005-10-26,138644,143936,138644,140127,4900,243086.0,7344000.0
2005-10-27,139703,141820,131025,131025,12454,227297.0,7344000.0
2005-10-28,131024,131024,124463,124463,11130,215914.0,7344000.0
2005-10-31,124885,128484,124885,126580,6900,219586.0,7344000.0
2005-11-01,127001,127637,125308,126580,3860,219586.0,7344000.0
2005-11-02,124463,131024,124463,130602,5410,226562.0,7344000.0
2005-11-03,129331,129331,126367,128273,4820,222523.0,7344000.0
2005-11-04,128272,130805,126156,127003,6820,220320.0,7344000.0
2005-11-07,126367,128061,125098,127638,2372,221422.0,7344000.0
2005-11-08,135046,135046,127002,128062,4940,222156.0,7344000.0
2005-11-09,132082,137162,129966,132719,22830,230234.0,7344000.0
2005-11-10,132717,136527,131871,133354,13220,231336.0,7344000.0
2005-11-11,136739,139068,135892,138857,7080,240883.0,7344000.0
2005-11-14,137586,138856,136105,136740,2300,237211.0,7344000.0
2005-11-15,134199,137585,133140,133354,12420,231336.0,7344000.0
2005-11-16,129119,132717,129119,129544,11820,224726.0,7344000.0
2005-11-17,128484,130601,127637,128273,12610,222523.0,7344000.0
