대양금속(009190),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-18,69254,69254,59766,62407,363880,26736.0,27282000.0
2000-09-19,61033,66753,58478,64954,298720,27828.0,27282000.0
2000-09-20,64906,69047,64906,66864,289330,28646.0,27282000.0
2000-09-21,66864,68443,63626,66864,310040,28646.0,27282000.0
2000-09-22,66083,66388,61942,63680,228350,27282.0,27282000.0
2000-09-25,64900,71900,64900,68138,281360,29192.0,27282000.0
2000-09-26,66876,69060,65596,68456,230970,29328.0,27282000.0
2000-09-27,66878,69360,66878,67183,216990,28783.0,27282000.0
2000-09-28,66752,67056,65172,66228,180110,28373.0,27282000.0
2000-09-29,66187,67468,65583,66864,165200,28646.0,27282000.0
2000-10-02,66868,76729,65588,76735,2140620,32875.0,27282000.0
2000-10-04,75648,76624,70525,71959,2603820,30829.0,27282000.0
2000-10-05,74063,75044,70903,71959,995670,30829.0,27282000.0
2000-10-06,72278,72278,67455,68138,559580,29192.0,27282000.0
2000-10-09,68144,69724,66864,66864,801220,28646.0,27282000.0
2000-10-10,66187,68144,66187,66864,418380,28646.0,27282000.0
2000-10-11,66062,66361,63879,64636,307750,27691.0,27282000.0
2000-10-12,64290,65870,64290,65272,196320,27964.0,27282000.0
2000-10-13,62354,64616,60470,64317,314330,27555.0,27282000.0
2000-10-16,66871,67773,65291,65591,376000,28100.0,27282000.0
2000-10-17,66879,67184,62738,63044,283170,27009.0,27282000.0
2000-10-18,62254,64211,61047,62407,263660,26736.0,27282000.0
2000-10-19,62340,66858,62340,63999,527250,27418.0,27282000.0
2000-10-20,64602,65279,63017,63999,208870,27418.0,27282000.0
2000-10-23,64490,66368,63209,63362,333810,27146.0,27282000.0
2000-10-24,63037,64318,62361,63044,162300,27009.0,27282000.0
2000-10-25,62632,63534,62254,62407,202050,26736.0,27282000.0
2000-10-26,61631,63887,60351,62088,181160,26600.0,27282000.0
2000-10-27,60648,62600,60344,60496,127680,25918.0,27282000.0
2000-10-30,60457,61433,56993,56994,170550,24417.0,27282000.0
2000-10-31,57174,57174,52735,53492,178440,22917.0,27282000.0
2000-11-01,54924,57784,53344,56357,261160,24145.0,27282000.0
2000-11-02,56323,59183,55720,58586,210640,25099.0,27282000.0
2000-11-03,58473,59071,56894,57949,245050,24827.0,27282000.0
2000-11-06,57000,58884,56323,58586,131640,25099.0,27282000.0
2000-11-07,57796,58473,56894,57949,179700,24827.0,27282000.0
2000-11-08,57319,57618,55356,56039,126600,24008.0,27282000.0
2000-11-09,54652,55256,53073,54128,331280,23190.0,27282000.0
2000-11-10,53976,55634,53677,54128,624630,23190.0,27282000.0
2000-11-13,53950,53950,48907,50944,654680,21826.0,27282000.0
2000-11-14,51594,52503,50314,51900,920980,22235.0,27282000.0
2000-11-15,51787,53372,50811,51263,720120,21962.0,27282000.0
2000-11-16,50587,52471,49605,49989,300870,21416.0,27282000.0
2000-11-17,48330,50587,48330,49989,374850,21416.0,27282000.0
2000-11-20,50918,51217,48729,49034,215250,21007.0,27282000.0
2000-11-21,47747,48351,45491,46168,298330,19779.0,27282000.0
2000-11-22,44887,46467,44887,46168,259290,19779.0,27282000.0
2000-11-23,45200,50023,45200,46487,732650,19916.0,27282000.0
2000-11-24,46063,48246,46063,47123,454520,20189.0,27282000.0
2000-11-27,48358,50016,47455,47760,481760,20462.0,27282000.0
2000-11-28,46951,48232,45750,46805,312990,20052.0,27282000.0
2000-11-29,45870,46474,43608,44895,289480,19234.0,27282000.0
2000-11-30,44763,46348,42811,43939,275570,18825.0,27282000.0
2000-12-01,38380,42514,38380,41392,429250,17733.0,27282000.0
2000-12-04,42494,43475,40615,42347,640240,18143.0,27282000.0
2000-12-05,42328,45492,41047,44895,1137100,19234.0,27282000.0
2000-12-06,44584,45187,42023,42029,359160,18006.0,27282000.0
2000-12-07,42023,44206,40444,42029,601100,18006.0,27282000.0
2000-12-08,41591,42798,41591,42347,311570,18143.0,27282000.0
2000-12-11,41591,43774,41591,42347,136160,18143.0,27282000.0
2000-12-12,41901,46939,41597,45213,1417540,19370.0,27282000.0
2000-12-13,46467,47443,41345,43303,786350,18552.0,27282000.0
2000-12-14,44596,47462,43316,46487,933720,19916.0,27282000.0
2000-12-15,46454,48338,44576,44576,647910,19097.0,27282000.0
2000-12-18,44583,45186,43302,43303,460040,18552.0,27282000.0
2000-12-19,43204,44484,41929,42984,594110,18415.0,27282000.0
2000-12-20,43490,43789,38374,38527,586670,16506.0,27282000.0
2000-12-21,36477,41215,35501,36935,511100,15824.0,27282000.0
2000-12-22,36922,38806,35342,35343,549070,15142.0,27282000.0
2000-12-26,35912,40431,35613,37571,960390,16096.0,27282000.0
2001-01-02,37478,39966,37478,40119,388680,17188.0,27282000.0
2001-01-03,41339,41717,38479,40437,435890,17324.0,27282000.0
2001-01-04,41737,46481,41737,46487,2203160,19916.0,27282000.0
2001-01-05,48226,50184,43488,43939,2038740,18825.0,27282000.0
2001-01-08,45193,45870,43608,44895,1169600,19234.0,27282000.0
2001-01-09,45174,45174,43899,44576,789960,19097.0,27282000.0
2001-01-10,42613,45851,41710,41711,1543210,17870.0,27282000.0
2001-01-11,40947,43204,40648,42984,777540,18415.0,27282000.0
2001-01-12,42214,44093,42214,42666,636660,18279.0,27282000.0
2001-01-15,42506,45067,42506,43939,1253030,18825.0,27282000.0
2001-01-16,45088,45088,42527,42984,731230,18415.0,27282000.0
2001-01-17,43190,43495,42214,42666,432130,18279.0,27282000.0
2001-01-18,41915,43495,41915,42666,636320,18279.0,27282000.0
2001-01-19,43171,43475,41896,42347,357060,18143.0,27282000.0
2001-01-22,42818,43495,41915,42666,355500,18279.0,27282000.0
2001-01-26,43608,43608,42023,42029,322000,18006.0,27282000.0
2001-01-29,42015,45856,42015,44576,1017810,19097.0,27282000.0
2001-01-30,45193,48053,44590,44895,1198210,19234.0,27282000.0
2001-01-31,45750,46652,44469,46805,864070,20052.0,27282000.0
2001-02-01,46964,53367,46665,48397,1370970,20734.0,27282000.0
2001-02-02,48610,50488,46652,46805,505250,20052.0,27282000.0
2001-02-05,46341,47317,44761,45213,393890,19370.0,27282000.0
2001-02-06,43899,45174,43899,44576,359190,19097.0,27282000.0
2001-02-07,45174,45174,43899,44576,241320,19097.0,27282000.0
2001-02-08,44889,45492,44590,44895,297480,19234.0,27282000.0
2001-02-09,44782,45081,43800,44258,249400,18961.0,27282000.0
2001-02-12,44464,44464,43183,43939,625400,18825.0,27282000.0
2001-02-13,43906,44205,42924,43303,466640,18552.0,27282000.0
2001-02-14,43309,44889,43309,44895,499490,19234.0,27282000.0
2001-02-15,44782,45758,43800,44258,486020,18961.0,27282000.0
2001-02-16,44218,44596,43316,43621,440150,18688.0,27282000.0
2001-02-19,43594,45856,42917,44576,1064940,19097.0,27282000.0
2001-02-20,45167,46447,44868,45850,1066240,19643.0,27282000.0
2001-02-21,46359,49518,46054,49671,1696790,21280.0,27282000.0
2001-02-22,49889,53652,48230,50944,2545390,21826.0,27282000.0
2001-02-23,50798,51774,48615,49671,1132740,21280.0,27282000.0
2001-02-26,50918,50918,48052,49034,807090,21007.0,27282000.0
2001-02-27,49645,50023,45200,46487,931540,19916.0,27282000.0
2001-02-28,45186,46168,45186,46168,516640,19779.0,27282000.0
2001-03-02,46361,46361,44105,44258,411150,18961.0,27282000.0
2001-03-05,42625,43906,41345,43303,589870,18552.0,27282000.0
2001-03-06,43316,45200,42639,43621,479010,18688.0,27282000.0
2001-03-07,43316,44218,42938,43621,358180,18688.0,27282000.0
2001-03-08,44084,45359,43481,45213,404770,19370.0,27282000.0
2001-03-09,44875,46155,44198,44576,317010,19097.0,27282000.0
2001-03-12,43906,43906,42924,43303,399460,18552.0,27282000.0
2001-03-13,42009,42308,41332,41711,370010,17870.0,27282000.0
2001-03-14,42625,43601,42321,43303,219740,18552.0,27282000.0
2001-03-15,42015,44576,41338,44576,566690,19097.0,27282000.0
2001-03-16,45193,45870,44212,44895,551300,19234.0,27282000.0
2001-03-19,45359,45359,43780,45213,202990,19370.0,27282000.0
2001-03-20,45174,45856,44198,44576,189450,19097.0,27282000.0
2001-03-21,43316,48365,43316,46487,863960,19916.0,27282000.0
2001-03-22,46958,48916,45080,45531,686550,19507.0,27282000.0
2001-03-23,45379,46958,44781,45531,301670,19507.0,27282000.0
2001-03-26,45167,46447,45167,45850,206880,19643.0,27282000.0
2001-03-27,45856,45856,44576,44576,280700,19097.0,27282000.0
2001-03-28,44569,46148,44569,45850,588890,19643.0,27282000.0
2001-03-29,43893,43893,41332,41711,507710,17870.0,27282000.0
2001-03-30,41724,42328,40742,42029,360380,18006.0,27282000.0
2001-04-02,41346,42925,39767,42029,397750,18006.0,27282000.0
2001-04-03,41061,41360,38195,39482,260670,16915.0,27282000.0
2001-04-04,38055,39031,37452,38208,256610,16369.0,27282000.0
2001-04-06,39635,39635,38055,38208,285890,16369.0,27282000.0
2001-04-09,38089,42534,38089,38845,892280,16642.0,27282000.0
2001-04-10,39031,39934,38055,38208,255360,16369.0,27282000.0
2001-04-11,38779,39462,38779,39163,152850,16778.0,27282000.0
2001-04-12,38779,39462,38480,39163,203780,16778.0,27282000.0
2001-04-13,39462,40060,39157,39163,303580,16778.0,27282000.0
2001-04-16,39049,40629,39049,39800,212970,17051.0,27282000.0
2001-04-17,39348,39952,39049,39800,160440,17051.0,27282000.0
2001-04-18,39355,41239,39355,41392,332810,17733.0,27282000.0
2001-04-19,42202,42501,40921,41074,383240,17597.0,27282000.0
2001-04-20,41040,41339,40059,40437,200440,17324.0,27282000.0
2001-04-23,41339,41339,39455,40437,189900,17324.0,27282000.0
2001-04-24,39469,41054,39469,40755,266330,17460.0,27282000.0
2001-04-25,39966,40942,39661,40119,208710,17188.0,27282000.0
2001-04-26,39952,40629,39647,39800,204090,17051.0,27282000.0
2001-04-27,39966,40338,39661,40119,137980,17188.0,27282000.0
2001-04-30,40324,40629,39647,39800,205650,17051.0,27282000.0
2001-05-02,40437,40736,39760,40437,189360,17324.0,27282000.0
2001-05-03,40629,40629,39647,39800,107370,17051.0,27282000.0
2001-05-04,39661,39966,39661,40119,105870,17188.0,27282000.0
2001-05-07,39760,40736,39760,40437,208780,17324.0,27282000.0
2001-05-08,40736,40736,39760,40437,164050,17324.0,27282000.0
2001-05-09,40622,41897,40317,41074,840830,17597.0,27282000.0
2001-05-10,41897,41897,40622,41074,282510,17597.0,27282000.0
2001-05-11,41346,43608,40742,42029,1144060,18006.0,27282000.0
2001-05-14,42626,42925,41346,42029,347510,18006.0,27282000.0
2001-05-15,42514,42514,41239,41392,281630,17733.0,27282000.0
2001-05-16,41332,42009,41332,41711,271530,17870.0,27282000.0
2001-05-17,41710,42308,41332,41711,267410,17870.0,27282000.0
2001-05-18,41908,44086,41231,43939,1246740,18825.0,27282000.0
2001-05-21,43780,46036,42804,45213,1029260,19370.0,27282000.0
2001-05-22,47436,47436,43899,44576,971490,19097.0,27282000.0
2001-05-23,44588,49033,44210,49034,1557590,21007.0,27282000.0
2001-05-24,50202,53965,47945,48397,2343740,20734.0,27282000.0
2001-05-25,49014,49990,46752,48715,880750,20871.0,27282000.0
2001-05-28,48907,50791,47633,50944,1191950,21826.0,27282000.0
2001-05-29,52083,58480,50803,56676,5686350,24281.0,27282000.0
2001-05-30,58201,60463,54737,59860,4116210,25645.0,27282000.0
2001-05-31,60463,61743,56621,59860,2451950,25645.0,27282000.0
2001-06-01,59743,68622,58762,68775,2364000,29465.0,27282000.0
2001-06-04,72462,78786,69907,75780,7053570,32466.0,27282000.0
2001-06-05,75767,75767,68461,71322,4105760,30556.0,27282000.0
2001-06-07,70056,70654,60788,61770,2899780,26464.0,27282000.0
2001-06-08,57909,68756,57909,64317,2418860,27555.0,27282000.0
2001-06-11,64500,73080,64500,73232,2564710,31374.0,27282000.0
2001-06-12,70505,78481,69230,75780,2481360,32466.0,27282000.0
2001-06-13,74478,81478,73874,79600,2244180,34102.0,27282000.0
2001-06-14,77521,78198,67661,67820,5446220,29055.0,27282000.0
2001-06-15,63627,65889,62048,62725,3510890,26873.0,27282000.0
2001-06-18,63648,64928,61769,61770,1869700,26464.0,27282000.0
2001-06-19,60775,62355,57007,57312,2682580,24554.0,27282000.0
2001-06-20,56026,58891,55050,57312,1936760,24554.0,27282000.0
2001-06-21,56337,57319,56038,56039,813990,24008.0,27282000.0
2001-06-22,54733,57891,50891,52855,2008400,22644.0,27282000.0
2001-06-25,52849,56013,51568,52855,1594150,22644.0,27282000.0
2001-06-26,53354,54634,49518,49671,668210,21280.0,27282000.0
2001-06-27,48622,49903,47646,48397,942750,20734.0,27282000.0
2001-06-28,48925,55249,48925,55402,2832350,23735.0,27282000.0
2001-06-29,56344,57625,53179,54765,2750230,23463.0,27282000.0
2001-07-02,55230,58090,54327,55084,1312320,23599.0,27282000.0
2001-07-03,55615,55914,53054,53810,687110,23053.0,27282000.0
2001-07-04,54341,55921,51103,52536,1069160,22508.0,27282000.0
2001-07-05,51575,53160,51203,51581,566500,22098.0,27282000.0
2001-07-06,51475,51475,49518,49671,424700,21280.0,27282000.0
2001-07-09,48922,50203,44788,47123,858520,20189.0,27282000.0
2001-07-10,47322,48902,46944,48079,730510,20598.0,27282000.0
2001-07-11,47441,48722,46161,47442,499200,20325.0,27282000.0
2001-07-12,47919,51456,47919,49352,1013820,21144.0,27282000.0
2001-07-13,50023,50627,45877,46487,658360,19916.0,27282000.0
2001-07-16,45492,48358,45492,47760,1037870,20462.0,27282000.0
2001-07-18,47342,51104,47342,48397,1448330,20734.0,27282000.0
2001-07-19,48027,49307,44569,45850,792340,19643.0,27282000.0
2001-07-20,46348,46647,43787,43939,536640,18825.0,27282000.0
2001-07-23,42613,44869,41332,41711,431060,17870.0,27282000.0
2001-07-24,41219,43475,40615,42347,512990,18143.0,27282000.0
2001-07-25,41219,43171,41219,42347,522940,18143.0,27282000.0
2001-07-26,43316,45200,43316,43621,725760,18688.0,27282000.0
2001-07-27,45060,47317,44084,45213,1030530,19370.0,27282000.0
2001-07-30,45744,45744,43488,43939,431840,18825.0,27282000.0
2001-07-31,42825,44105,42825,44258,437050,18961.0,27282000.0
2001-08-01,44590,45193,44212,44895,502070,19234.0,27282000.0
2001-08-02,45200,45200,43615,43621,470420,18688.0,27282000.0
2001-08-03,44218,45200,43615,43621,423190,18688.0,27282000.0
2001-08-06,43500,46056,43500,45531,968020,19507.0,27282000.0
2001-08-07,45379,45379,43799,45531,763560,19507.0,27282000.0
2001-08-08,45492,50620,45492,47760,2080290,20462.0,27282000.0
2001-08-09,47641,47641,45379,45531,568110,19507.0,27282000.0
2001-08-10,46341,46341,45060,45213,478490,19370.0,27282000.0
2001-08-13,45167,47051,44569,45850,712000,19643.0,27282000.0
2001-08-14,45844,47051,45471,45850,596730,19643.0,27282000.0
2001-08-16,45080,46360,44781,45531,424430,19507.0,27282000.0
2001-08-17,45081,45758,44105,44258,594480,18961.0,27282000.0
2001-08-20,43316,44218,42938,43621,483700,18688.0,27282000.0
2001-08-21,42527,43807,42527,42984,364070,18415.0,27282000.0
2001-08-22,42639,43920,42334,43621,783170,18688.0,27282000.0
2001-08-23,43794,44093,42513,42666,338190,18279.0,27282000.0
2001-08-24,42494,43171,41896,42347,247290,18143.0,27282000.0
2001-08-27,42818,42818,42214,42666,353720,18279.0,27282000.0
2001-08-28,42328,43303,42023,42029,225260,18006.0,27282000.0
2001-08-29,42308,42912,41033,41711,409030,17870.0,27282000.0
2001-08-30,40742,42023,40066,42029,309460,18006.0,27282000.0
2001-08-31,41054,41353,39170,40755,369180,17460.0,27282000.0
2001-09-03,40079,40762,39481,39482,142640,16915.0,27282000.0
2001-09-04,39455,40437,38778,40437,302650,17324.0,27282000.0
2001-09-05,40079,40079,39177,39482,209610,16915.0,27282000.0
2001-09-06,39455,45181,39455,40437,1266500,17324.0,27282000.0
2001-09-07,41353,41731,40072,40755,366830,17460.0,27282000.0
2001-09-10,40059,41040,40059,40437,242460,17324.0,27282000.0
2001-09-11,39966,41246,39966,40119,215990,17188.0,27282000.0
2001-09-12,34235,35515,34235,34387,455210,14732.0,27282000.0
2001-09-13,33738,36299,33439,35024,399370,15005.0,27282000.0
2001-09-14,34913,35816,29796,30248,1021860,12959.0,27282000.0
2001-09-17,28797,29169,25638,25791,549420,11049.0,27282000.0
2001-09-18,26745,29611,26745,29611,721810,12686.0,27282000.0
2001-09-19,29917,32478,28935,31203,762290,13368.0,27282000.0
2001-09-20,30587,31190,29306,29611,314920,12686.0,27282000.0
2001-09-21,27893,30076,27893,29930,374330,12823.0,27282000.0
2001-09-24,28795,31356,28795,29930,736630,12823.0,27282000.0
2001-09-25,31655,32332,29777,29930,388840,12823.0,27282000.0
2001-09-26,29910,30587,29306,29611,387300,12686.0,27282000.0
2001-09-27,28610,29890,28610,29293,386930,12550.0,27282000.0
2001-09-28,29193,30473,29193,30248,265670,12959.0,27282000.0
2001-10-04,32065,32065,31084,31840,452630,13641.0,27282000.0
2001-10-05,31801,31801,30898,31203,321350,13368.0,27282000.0
2001-10-08,30473,31071,29796,30248,268770,12959.0,27282000.0
2001-10-09,30088,32046,30088,31522,441490,13505.0,27282000.0
2001-10-10,32039,32942,31362,32795,553600,14050.0,27282000.0
2001-10-11,33445,35031,33068,33751,1046210,14459.0,27282000.0
2001-10-12,35038,35038,32476,32477,377900,13914.0,27282000.0
2001-10-15,32476,33452,32172,32477,565310,13914.0,27282000.0
2001-10-16,32338,33319,32338,32795,404470,14050.0,27282000.0
2001-10-17,33339,33638,32662,33114,333140,14187.0,27282000.0
2001-10-18,32338,32942,32338,32795,168560,14050.0,27282000.0
2001-10-19,32769,34049,32470,33751,551850,14459.0,27282000.0
2001-10-22,34235,34912,33631,34387,386710,14732.0,27282000.0
2001-10-23,34348,35629,33750,33751,662960,14459.0,27282000.0
2001-10-24,33068,34348,33068,33751,335520,14459.0,27282000.0
2001-10-25,33750,34049,33068,33751,283370,14459.0,27282000.0
2001-10-26,33650,36212,32973,34706,766530,14869.0,27282000.0
2001-10-29,35230,35230,33949,34706,311270,14869.0,27282000.0
2001-10-30,34030,34329,33426,33432,223390,14323.0,27282000.0
2001-10-31,32961,33339,32357,33114,327580,14187.0,27282000.0
2001-11-01,32749,33426,32749,33432,323930,14323.0,27282000.0
2001-11-02,34030,34030,33048,33432,287390,14323.0,27282000.0
2001-11-05,33048,33731,33048,33432,219330,14323.0,27282000.0
2001-11-06,33313,35191,33313,34069,681590,14596.0,27282000.0
2001-11-07,34534,34912,33930,34387,667470,14732.0,27282000.0
2001-11-08,34254,35230,34254,34706,379740,14869.0,27282000.0
2001-11-09,35316,37194,34633,36298,808480,15551.0,27282000.0
2001-11-12,36290,37870,36290,37571,623380,16096.0,27282000.0
2001-11-13,37453,38057,35800,36935,418420,15824.0,27282000.0
2001-11-14,36796,37777,36796,37253,690680,15960.0,27282000.0
2001-11-15,36922,37604,35342,35343,629620,15142.0,27282000.0
2001-11-16,36504,36803,35528,35979,519490,15414.0,27282000.0
2001-11-19,36311,36616,35933,36616,576600,15687.0,27282000.0
2001-11-20,36808,39668,36808,38845,1376220,16642.0,27282000.0
2001-11-21,39934,39934,38055,38208,623000,16369.0,27282000.0
2001-11-22,38659,39031,37756,38208,443510,16369.0,27282000.0
2001-11-23,38055,38659,37452,38208,718370,16369.0,27282000.0
2001-11-26,38480,39761,38181,39163,622710,16778.0,27282000.0
2001-11-27,39164,40072,37884,37890,632020,16233.0,27282000.0
2001-11-28,38063,38063,35508,35661,421910,15278.0,27282000.0
2001-11-29,35031,36616,34653,36616,288180,15687.0,27282000.0
2001-11-30,35528,36803,35528,35979,225160,15414.0,27282000.0
2001-12-03,36185,36484,34905,35661,213670,15278.0,27282000.0
2001-12-04,35204,35807,34905,35661,344200,15278.0,27282000.0
2001-12-05,34905,36185,34905,35661,263850,15278.0,27282000.0
2001-12-06,35914,36596,35615,36298,351940,15551.0,27282000.0
2001-12-07,35613,38773,35613,37571,555300,16096.0,27282000.0
2001-12-10,37081,38057,36776,36935,291790,15824.0,27282000.0
