한전KPS(051600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-07-06,47200,47200,46700,46950,62665,2112750.0,45000000.0
2012-07-09,46650,47400,46500,47400,37848,2133000.0,45000000.0
2012-07-10,47350,47550,46750,47500,22281,2137500.0,45000000.0
2012-07-11,47050,47650,47050,47500,32461,2137500.0,45000000.0
2012-07-12,47600,47600,46650,47500,78567,2137500.0,45000000.0
2012-07-13,47500,48100,46600,48100,63420,2164500.0,45000000.0
2012-07-16,48050,48500,47800,48500,146437,2182500.0,45000000.0
2012-07-17,48600,48600,48100,48500,42376,2182500.0,45000000.0
2012-07-18,48500,48750,47950,48500,55986,2182500.0,45000000.0
2012-07-19,48550,48700,48000,48700,38028,2191500.0,45000000.0
2012-07-20,48700,48700,48000,48700,27376,2191500.0,45000000.0
2012-07-23,48700,48700,47900,48700,44830,2191500.0,45000000.0
2012-07-24,48050,48500,47750,48500,24986,2182500.0,45000000.0
2012-07-25,47850,48400,47850,48350,56738,2175750.0,45000000.0
2012-07-26,48400,48400,47900,48350,46426,2175750.0,45000000.0
2012-07-27,48450,49500,48150,49400,82521,2223000.0,45000000.0
2012-07-30,50000,50000,49300,49500,29093,2227500.0,45000000.0
2012-07-31,49700,49950,49400,49950,126898,2247750.0,45000000.0
2012-08-01,49850,50200,49150,49850,48737,2243250.0,45000000.0
2012-08-02,49800,50500,49500,49800,79642,2241000.0,45000000.0
2012-08-03,49850,50000,49350,49500,76663,2227500.0,45000000.0
2012-08-06,49600,50600,49500,50200,77945,2259000.0,45000000.0
2012-08-07,50400,50500,49650,50200,50142,2259000.0,45000000.0
2012-08-08,50100,50300,49400,49900,59522,2245500.0,45000000.0
2012-08-09,49600,51500,48900,51500,130794,2317500.0,45000000.0
2012-08-10,50600,51100,50200,51100,64156,2299500.0,45000000.0
2012-08-13,50800,51100,50100,50100,66644,2254500.0,45000000.0
2012-08-14,50100,51000,49600,51000,83104,2295000.0,45000000.0
2012-08-16,50500,51100,50400,51000,84355,2295000.0,45000000.0
2012-08-17,50700,51000,50200,50800,39325,2286000.0,45000000.0
2012-08-20,50700,50800,49950,50800,70546,2286000.0,45000000.0
2012-08-21,50400,51300,50200,51300,103212,2308500.0,45000000.0
2012-08-22,51000,51000,50000,50900,110369,2290500.0,45000000.0
2012-08-23,50500,51000,50300,51000,67470,2295000.0,45000000.0
2012-08-24,50300,51100,50300,50900,34371,2290500.0,45000000.0
2012-08-27,50900,51000,50000,50700,113898,2281500.0,45000000.0
2012-08-28,50600,50700,50000,50200,114531,2259000.0,45000000.0
2012-08-29,50000,51500,49100,51500,172956,2317500.0,45000000.0
2012-08-30,50000,51500,50000,51300,152297,2308500.0,45000000.0
2012-08-31,50700,51200,49900,50100,167827,2254500.0,45000000.0
2012-09-03,50100,50700,49850,50700,92940,2281500.0,45000000.0
2012-09-04,50700,51000,50400,51000,50112,2295000.0,45000000.0
2012-09-05,50600,50700,49750,50500,85381,2272500.0,45000000.0
2012-09-06,50400,50600,48950,50200,213269,2259000.0,45000000.0
2012-09-07,50400,50900,49750,50900,121273,2290500.0,45000000.0
2012-09-10,50900,51000,50300,51000,74547,2295000.0,45000000.0
2012-09-11,49100,49300,46400,47250,2977965,2126250.0,45000000.0
2012-09-12,47600,48200,47300,48000,496566,2160000.0,45000000.0
2012-09-13,48000,48100,46900,47500,195162,2137500.0,45000000.0
2012-09-14,47800,48000,46600,47350,387511,2130750.0,45000000.0
2012-09-17,47000,47450,46450,46800,251055,2106000.0,45000000.0
2012-09-18,47000,47300,46550,46750,257488,2103750.0,45000000.0
2012-09-19,46500,47900,46400,47900,258764,2155500.0,45000000.0
2012-09-20,47600,47600,46850,47500,175607,2137500.0,45000000.0
2012-09-21,47500,48200,47250,48200,318119,2169000.0,45000000.0
2012-09-24,47900,49050,47600,49000,189761,2205000.0,45000000.0
2012-09-25,49000,51300,48550,51300,403448,2308500.0,45000000.0
2012-09-26,50800,51200,49850,51000,211829,2295000.0,45000000.0
2012-09-27,50800,52200,50300,50500,318104,2272500.0,45000000.0
2012-09-28,51000,51800,50300,50700,126526,2281500.0,45000000.0
2012-10-02,51000,53200,50800,52100,196525,2344500.0,45000000.0
2012-10-04,52200,53500,51600,52800,179670,2376000.0,45000000.0
2012-10-05,53200,53400,52000,53300,110306,2398500.0,45000000.0
2012-10-08,53300,53400,52400,53400,69618,2403000.0,45000000.0
2012-10-09,53000,53400,52900,53000,50700,2385000.0,45000000.0
2012-10-10,53500,53500,50700,50700,153406,2281500.0,45000000.0
2012-10-11,50100,53500,50000,52100,191183,2344500.0,45000000.0
2012-10-12,52600,53800,51700,53300,76704,2398500.0,45000000.0
2012-10-15,53500,57200,52400,57000,226060,2565000.0,45000000.0
2012-10-16,56800,57600,55100,56700,133604,2551500.0,45000000.0
2012-10-17,56700,56900,55700,56400,119724,2538000.0,45000000.0
2012-10-18,56200,56500,53800,56000,149185,2520000.0,45000000.0
2012-10-19,55400,55900,54400,54400,142430,2448000.0,45000000.0
2012-10-22,54400,57000,53700,56600,131572,2547000.0,45000000.0
2012-10-23,56600,58900,56000,57700,200244,2596500.0,45000000.0
2012-10-24,58100,59400,57300,58400,147800,2628000.0,45000000.0
2012-10-25,58000,59000,57600,58400,72807,2628000.0,45000000.0
2012-10-26,58500,59300,56700,57100,32705,2569500.0,45000000.0
2012-10-29,56900,58500,56400,58400,57584,2628000.0,45000000.0
2012-10-30,59200,59400,56900,59300,134186,2668500.0,45000000.0
2012-10-31,58900,60300,58800,60000,145473,2700000.0,45000000.0
2012-11-01,60400,60800,58600,60000,156119,2700000.0,45000000.0
2012-11-02,59700,60100,58100,58100,134648,2614500.0,45000000.0
2012-11-05,57900,58000,56600,57900,109510,2605500.0,45000000.0
2012-11-06,57500,58300,56300,56300,122918,2533500.0,45000000.0
2012-11-07,56300,58000,55300,58000,188384,2610000.0,45000000.0
2012-11-08,57900,59000,57000,59000,182111,2655000.0,45000000.0
2012-11-09,59000,59000,57700,57800,63442,2601000.0,45000000.0
2012-11-12,57400,59700,57200,59700,74519,2686500.0,45000000.0
2012-11-13,59100,59500,58200,58200,77767,2619000.0,45000000.0
2012-11-14,58300,58500,57500,58500,55554,2632500.0,45000000.0
2012-11-15,57800,58900,55400,58600,108057,2637000.0,45000000.0
2012-11-16,58200,59000,57200,59000,88274,2655000.0,45000000.0
2012-11-19,58200,60000,57800,60000,119609,2700000.0,45000000.0
2012-11-20,60000,60000,58700,60000,119703,2700000.0,45000000.0
2012-11-21,60000,60000,58400,59000,122789,2655000.0,45000000.0
2012-11-22,59000,59600,58600,58800,74147,2646000.0,45000000.0
2012-11-23,58800,59400,58200,59400,63123,2673000.0,45000000.0
2012-11-26,58800,59800,58500,59700,45576,2686500.0,45000000.0
2012-11-27,59300,59500,57700,58800,132203,2646000.0,45000000.0
2012-11-28,58400,59000,57400,59000,155148,2655000.0,45000000.0
2012-11-29,59000,59300,58500,59100,96263,2659500.0,45000000.0
2012-11-30,58800,59600,58600,59600,117483,2682000.0,45000000.0
2012-12-03,59100,60000,59100,60000,56848,2700000.0,45000000.0
2012-12-04,60000,60900,59600,59600,78898,2682000.0,45000000.0
2012-12-05,60100,61100,59600,61100,234351,2749500.0,45000000.0
2012-12-06,61100,61800,60500,61000,122024,2745000.0,45000000.0
2012-12-07,61000,61500,60000,61400,147816,2763000.0,45000000.0
2012-12-10,61000,61400,59700,61400,156992,2763000.0,45000000.0
2012-12-11,61000,61100,59100,59100,125385,2659500.0,45000000.0
2012-12-12,58000,58600,56200,57800,222123,2601000.0,45000000.0
2012-12-13,57700,58200,56900,57900,148598,2605500.0,45000000.0
2012-12-14,57300,58100,56200,57200,135066,2574000.0,45000000.0
2012-12-17,57400,57900,56500,57900,122740,2605500.0,45000000.0
2012-12-18,57800,58900,57400,58900,100698,2650500.0,45000000.0
2012-12-20,59400,60700,59100,60500,157970,2722500.0,45000000.0
2012-12-21,61000,61000,60000,60000,76515,2700000.0,45000000.0
2012-12-24,60500,60800,60000,60700,112754,2731500.0,45000000.0
2012-12-26,60100,61300,60100,61100,120829,2749500.0,45000000.0
2012-12-27,61100,61100,59600,60900,103922,2740500.0,45000000.0
2012-12-28,60900,61100,60000,60900,54711,2740500.0,45000000.0
2013-01-02,61100,61100,59800,59800,98055,2691000.0,45000000.0
2013-01-03,60200,60200,57900,58100,125371,2614500.0,45000000.0
2013-01-04,58000,59000,57600,58200,55752,2619000.0,45000000.0
2013-01-07,57800,58700,57800,58100,42670,2614500.0,45000000.0
2013-01-08,57900,58300,57500,58300,31741,2623500.0,45000000.0
2013-01-09,58900,58900,57800,58300,53904,2623500.0,45000000.0
2013-01-10,58500,58800,57000,57500,84690,2587500.0,45000000.0
2013-01-11,57600,57900,55800,56800,112922,2556000.0,45000000.0
2013-01-14,57200,58500,55700,55700,164473,2506500.0,45000000.0
2013-01-15,55600,56000,54300,55200,139906,2484000.0,45000000.0
2013-01-16,54800,55700,52400,53000,172319,2385000.0,45000000.0
2013-01-17,52600,52900,50500,51900,242450,2335500.0,45000000.0
2013-01-18,52300,54400,52200,53000,216384,2385000.0,45000000.0
2013-01-21,53700,55000,52100,53600,275555,2412000.0,45000000.0
2013-01-22,53500,53500,52200,52500,132980,2362500.0,45000000.0
2013-01-23,52100,52800,51800,52600,215899,2367000.0,45000000.0
2013-01-24,52900,54600,52800,52900,304306,2380500.0,45000000.0
2013-01-25,53600,54800,52600,54800,356625,2466000.0,45000000.0
2013-01-28,54900,55100,54100,54400,91931,2448000.0,45000000.0
2013-01-29,55200,55500,54500,54600,114473,2457000.0,45000000.0
2013-01-30,55200,55300,54300,54900,83206,2470500.0,45000000.0
2013-01-31,55300,55500,53900,54800,94072,2466000.0,45000000.0
2013-02-01,54500,55800,53500,55700,94368,2506500.0,45000000.0
2013-02-04,56800,56800,55500,55500,69140,2497500.0,45000000.0
2013-02-05,56000,56100,54600,55300,72103,2488500.0,45000000.0
2013-02-06,55900,56000,54800,56000,52142,2520000.0,45000000.0
2013-02-07,56500,56500,53900,53900,85152,2425500.0,45000000.0
2013-02-08,53400,55400,53400,55100,50604,2479500.0,45000000.0
2013-02-12,54600,54800,53700,53800,42267,2421000.0,45000000.0
2013-02-13,54200,54200,52800,53900,122781,2425500.0,45000000.0
2013-02-14,53900,54200,51700,51700,121413,2326500.0,45000000.0
2013-02-15,52300,54400,52300,54400,135165,2448000.0,45000000.0
2013-02-18,54200,54600,53300,54500,94601,2452500.0,45000000.0
2013-02-19,54400,54700,53500,53900,102280,2425500.0,45000000.0
2013-02-20,54200,54200,52900,53100,120963,2389500.0,45000000.0
2013-02-21,53000,53200,51700,52000,162226,2340000.0,45000000.0
2013-02-22,52000,52300,51500,52200,127807,2349000.0,45000000.0
2013-02-25,52200,52200,50300,50300,249795,2263500.0,45000000.0
2013-02-26,50000,50800,49700,50300,143347,2263500.0,45000000.0
2013-02-27,50800,52100,50100,52000,214123,2340000.0,45000000.0
2013-02-28,52100,52800,51300,52500,109852,2362500.0,45000000.0
2013-03-04,52500,52600,51500,52500,102166,2362500.0,45000000.0
2013-03-05,52500,52600,52000,52500,74796,2362500.0,45000000.0
2013-03-06,52700,52700,51900,52000,52680,2340000.0,45000000.0
2013-03-07,51900,52400,51800,52200,49119,2349000.0,45000000.0
2013-03-08,52000,52300,51300,52300,68843,2353500.0,45000000.0
2013-03-11,52200,52200,51000,51500,55403,2317500.0,45000000.0
2013-03-12,51500,51700,51300,51500,98456,2317500.0,45000000.0
2013-03-13,51800,51800,50500,51000,117296,2295000.0,45000000.0
2013-03-14,50700,51000,49900,50100,328462,2254500.0,45000000.0
2013-03-15,50500,51900,50200,51900,277892,2335500.0,45000000.0
2013-03-18,51900,53400,51700,52200,284853,2349000.0,45000000.0
2013-03-19,52700,54800,52300,54600,299256,2457000.0,45000000.0
2013-03-20,54500,55400,53500,54100,179937,2434500.0,45000000.0
2013-03-21,54900,55400,54200,54800,160045,2466000.0,45000000.0
2013-03-22,54800,55200,54100,55200,100242,2484000.0,45000000.0
2013-03-25,54800,55400,53800,55200,184221,2484000.0,45000000.0
2013-03-26,54600,55900,54600,55900,83757,2515500.0,45000000.0
2013-03-27,55900,56500,55000,56500,92772,2542500.0,45000000.0
2013-03-28,56400,56500,55200,56100,97317,2524500.0,45000000.0
2013-03-29,55800,56400,55500,56000,36856,2520000.0,45000000.0
2013-04-01,56000,56900,55900,56200,65829,2529000.0,45000000.0
2013-04-02,56700,56900,55500,56000,65029,2520000.0,45000000.0
2013-04-03,55800,56400,55400,55400,71449,2493000.0,45000000.0
2013-04-04,55200,56200,55000,55600,92593,2502000.0,45000000.0
2013-04-05,55300,56200,54300,56200,83973,2529000.0,45000000.0
2013-04-08,55600,56000,53600,53600,101667,2412000.0,45000000.0
2013-04-09,53200,54500,52200,54200,47358,2439000.0,45000000.0
2013-04-10,53300,54100,52300,53000,120662,2385000.0,45000000.0
2013-04-11,53100,53800,52600,53600,104177,2412000.0,45000000.0
2013-04-12,53200,53800,52800,53000,91721,2385000.0,45000000.0
2013-04-15,52900,54900,51900,54100,113519,2434500.0,45000000.0
2013-04-16,53700,54700,53400,54100,95312,2434500.0,45000000.0
2013-04-17,54700,55500,53900,54600,184067,2457000.0,45000000.0
2013-04-18,54300,55100,53200,53200,144420,2394000.0,45000000.0
2013-04-19,52400,55000,52000,54400,246255,2448000.0,45000000.0
2013-04-22,53900,54400,53300,53800,104900,2421000.0,45000000.0
2013-04-23,53600,54100,53100,53400,111746,2403000.0,45000000.0
2013-04-24,53600,55000,53400,55000,113211,2475000.0,45000000.0
2013-04-25,54600,55000,53700,54300,150000,2443500.0,45000000.0
2013-04-26,54700,55300,53700,54900,115921,2470500.0,45000000.0
2013-04-29,54600,55600,54100,55300,95336,2488500.0,45000000.0
2013-04-30,55300,57600,55200,56900,261369,2560500.0,45000000.0
2013-05-02,56800,58500,56400,57800,212759,2601000.0,45000000.0
2013-05-03,57800,59000,57300,58900,127225,2650500.0,45000000.0
2013-05-06,58900,59000,57500,57800,65642,2601000.0,45000000.0
2013-05-07,58100,58300,57400,58300,88665,2623500.0,45000000.0
2013-05-08,58600,58600,57600,58300,106388,2623500.0,45000000.0
2013-05-09,58300,58300,56700,57000,100717,2565000.0,45000000.0
2013-05-10,57300,57900,56700,56700,47551,2551500.0,45000000.0
2013-05-13,56700,57000,55800,56300,54997,2533500.0,45000000.0
2013-05-14,56100,56700,55500,56100,47209,2524500.0,45000000.0
2013-05-15,56600,58400,56600,58200,85750,2619000.0,45000000.0
2013-05-16,58400,58400,57600,57600,37895,2592000.0,45000000.0
2013-05-20,57400,58400,55800,55900,80800,2515500.0,45000000.0
2013-05-21,56400,58200,56100,57900,49266,2605500.0,45000000.0
2013-05-22,58200,58600,56200,56300,91602,2533500.0,45000000.0
2013-05-23,55900,56600,55000,55300,81819,2488500.0,45000000.0
2013-05-24,55300,56600,55300,56100,62284,2524500.0,45000000.0
2013-05-27,56600,57800,55800,57700,62049,2596500.0,45000000.0
2013-05-28,57500,59600,56800,59300,127898,2668500.0,45000000.0
2013-05-29,59800,60300,56600,57000,247892,2565000.0,45000000.0
2013-05-30,57200,58700,55500,56500,91164,2542500.0,45000000.0
2013-05-31,56800,57000,55500,56900,108809,2560500.0,45000000.0
2013-06-03,56200,56400,53200,53400,205570,2403000.0,45000000.0
2013-06-04,53300,55200,53300,54000,120398,2430000.0,45000000.0
2013-06-05,54400,54800,53700,54200,73504,2439000.0,45000000.0
2013-06-07,54200,54900,52700,54500,76763,2452500.0,45000000.0
2013-06-10,54500,55400,54000,55000,47974,2475000.0,45000000.0
2013-06-11,54300,55700,54300,55700,40672,2506500.0,45000000.0
2013-06-12,55300,56000,54600,55500,40700,2497500.0,45000000.0
2013-06-13,55400,55800,53100,54600,127474,2457000.0,45000000.0
2013-06-14,54400,55500,54200,55000,45896,2475000.0,45000000.0
2013-06-17,55200,55400,52900,53400,68358,2403000.0,45000000.0
2013-06-18,53600,54200,52500,54000,89663,2430000.0,45000000.0
2013-06-19,53800,54200,53200,53800,39998,2421000.0,45000000.0
2013-06-20,53800,53900,52500,52600,31917,2367000.0,45000000.0
2013-06-21,51900,52000,50800,51800,57635,2331000.0,45000000.0
2013-06-24,51300,52400,51000,51000,42008,2295000.0,45000000.0
2013-06-25,50600,51300,50100,50600,36198,2277000.0,45000000.0
2013-06-26,50700,51900,50000,51900,41265,2335500.0,45000000.0
2013-06-27,51900,53000,51600,52500,54455,2362500.0,45000000.0
2013-06-28,52200,52700,52100,52200,33794,2349000.0,45000000.0
2013-07-01,52500,53700,51900,53400,53174,2403000.0,45000000.0
2013-07-02,53100,54200,53100,54200,33893,2439000.0,45000000.0
2013-07-03,53700,54100,51900,51900,57569,2335500.0,45000000.0
2013-07-04,52200,54600,52200,54000,87254,2430000.0,45000000.0
2013-07-05,54300,55000,53400,54800,41703,2466000.0,45000000.0
2013-07-08,54500,55000,54200,54500,17919,2452500.0,45000000.0
2013-07-09,55200,55200,53800,54500,27588,2452500.0,45000000.0
2013-07-10,54500,55400,54000,54700,20746,2461500.0,45000000.0
2013-07-11,54800,55500,54700,55000,23502,2475000.0,45000000.0
2013-07-12,55000,55700,54200,55000,22085,2475000.0,45000000.0
2013-07-15,54800,55000,53700,54100,33940,2434500.0,45000000.0
2013-07-16,53900,54700,53900,54200,16097,2439000.0,45000000.0
2013-07-17,53700,54600,53400,53700,23491,2416500.0,45000000.0
2013-07-18,53400,54400,53300,53900,36913,2425500.0,45000000.0
2013-07-19,53900,54600,53800,54300,31892,2443500.0,45000000.0
2013-07-22,54500,57000,54500,56800,104802,2556000.0,45000000.0
2013-07-23,56800,57100,55500,57000,63258,2565000.0,45000000.0
2013-07-24,57000,57400,56000,56300,58437,2533500.0,45000000.0
2013-07-25,56500,57300,55200,55400,44598,2493000.0,45000000.0
2013-07-26,55300,55800,55100,55700,22719,2506500.0,45000000.0
2013-07-29,55600,55700,54500,54500,46598,2452500.0,45000000.0
2013-07-30,54400,55500,54200,55500,39256,2497500.0,45000000.0
2013-07-31,55100,55500,54600,54700,42174,2461500.0,45000000.0
2013-08-01,55900,57100,55300,55600,112887,2502000.0,45000000.0
2013-08-02,56200,56900,55500,56600,89608,2547000.0,45000000.0
2013-08-05,56200,57000,55800,56000,29470,2520000.0,45000000.0
2013-08-06,55600,56500,55300,56500,34292,2542500.0,45000000.0
2013-08-07,55700,56500,55400,55400,35048,2493000.0,45000000.0
2013-08-08,55300,56000,55000,55000,47744,2475000.0,45000000.0
2013-08-09,55000,56800,54200,55700,66969,2506500.0,45000000.0
2013-08-12,55800,56500,54700,55100,27876,2479500.0,45000000.0
2013-08-13,55300,55400,54200,54200,36585,2439000.0,45000000.0
2013-08-14,54300,54700,53000,53500,80363,2407500.0,45000000.0
2013-08-16,53500,54200,53000,53400,48374,2403000.0,45000000.0
2013-08-19,53600,54000,53500,53900,23148,2425500.0,45000000.0
2013-08-20,53500,54000,52700,53300,74335,2398500.0,45000000.0
2013-08-21,53700,53800,53000,53700,43516,2416500.0,45000000.0
2013-08-22,53400,53700,52200,53000,40330,2385000.0,45000000.0
2013-08-23,53000,53400,52300,53100,39316,2389500.0,45000000.0
2013-08-26,52900,53300,52300,52600,47541,2367000.0,45000000.0
2013-08-27,52400,52900,51400,51700,81370,2326500.0,45000000.0
2013-08-28,51100,51700,50700,51000,53865,2295000.0,45000000.0
2013-08-29,51000,52500,51000,51900,68600,2335500.0,45000000.0
2013-08-30,51900,52800,51200,52800,54884,2376000.0,45000000.0
2013-09-02,52800,53500,52400,52600,63102,2367000.0,45000000.0
2013-09-03,52500,53200,52400,52600,58634,2367000.0,45000000.0
2013-09-04,52400,53600,52400,53600,60246,2412000.0,45000000.0
2013-09-05,53200,53600,52600,52800,74770,2376000.0,45000000.0
2013-09-06,52900,53000,52200,52900,66179,2380500.0,45000000.0
2013-09-09,53000,53400,52000,52100,103267,2344500.0,45000000.0
2013-09-10,52500,52500,50900,51000,187998,2295000.0,45000000.0
2013-09-11,51400,52300,51200,51700,119332,2326500.0,45000000.0
2013-09-12,51300,52300,51300,52100,55194,2344500.0,45000000.0
2013-09-13,52200,52400,51900,52200,54598,2349000.0,45000000.0
2013-09-16,52200,52600,51900,52100,46360,2344500.0,45000000.0
2013-09-17,52100,52900,51800,52500,76119,2362500.0,45000000.0
2013-09-23,52500,52700,51700,51800,54249,2331000.0,45000000.0
2013-09-24,51800,52300,51500,52200,63965,2349000.0,45000000.0
2013-09-25,52000,53200,52000,52800,90126,2376000.0,45000000.0
2013-09-26,52800,53300,52500,52700,61357,2371500.0,45000000.0
2013-09-27,52900,53400,52300,53300,98521,2398500.0,45000000.0
2013-09-30,53600,54500,52700,54400,215547,2448000.0,45000000.0
2013-10-01,54400,54700,53700,54400,97595,2448000.0,45000000.0
2013-10-02,54100,54600,54000,54400,78465,2448000.0,45000000.0
2013-10-04,53900,54900,53800,54600,56611,2457000.0,45000000.0
2013-10-07,54300,55400,54200,55400,72339,2493000.0,45000000.0
2013-10-08,55400,55800,55000,55800,47894,2511000.0,45000000.0
