크라운해태홀딩스(005740),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-06-08,17950,18050,17450,17550,110194,260571.0,14847347.0
2018-06-11,17550,18550,17550,17850,133277,265025.0,14847347.0
2018-06-12,18000,18400,17550,18000,182093,267252.0,14847347.0
2018-06-14,17800,17900,17250,17300,117712,256859.0,14847347.0
2018-06-15,17300,18200,17150,18150,125150,269479.0,14847347.0
2018-06-18,18050,18200,17400,17500,96198,259829.0,14847347.0
2018-06-19,17500,18300,16350,16400,198899,243496.0,14847347.0
2018-06-20,16100,17200,16100,16900,86538,250920.0,14847347.0
2018-06-21,16800,17500,16300,17050,147475,253147.0,14847347.0
2018-06-22,16850,17300,16550,16750,63490,248693.0,14847347.0
2018-06-25,17100,17100,16550,16750,31999,248693.0,14847347.0
2018-06-26,16350,16750,16300,16650,41887,247208.0,14847347.0
2018-06-27,16750,17100,16400,16400,65205,243496.0,14847347.0
2018-06-28,16250,16500,15400,15400,94669,228649.0,14847347.0
2018-06-29,15400,15800,14650,15800,86516,234588.0,14847347.0
2018-07-02,15450,15650,14800,14800,91018,219741.0,14847347.0
2018-07-03,14800,15050,14200,14600,56453,216771.0,14847347.0
2018-07-04,14400,14750,14400,14500,37432,215287.0,14847347.0
2018-07-05,14350,14550,13700,13850,76618,205636.0,14847347.0
2018-07-06,13950,15050,13850,14900,137020,221225.0,14847347.0
2018-07-09,14900,14900,14450,14700,46673,218256.0,14847347.0
2018-07-10,14700,14950,14650,14850,35041,220483.0,14847347.0
2018-07-11,14800,15100,14550,14800,30475,219741.0,14847347.0
2018-07-12,14850,15350,14650,15100,50086,224195.0,14847347.0
2018-07-13,15000,15150,14950,15100,22636,224195.0,14847347.0
2018-07-16,15150,15200,14550,14750,32182,218998.0,14847347.0
2018-07-17,14800,15000,14650,14650,21703,217514.0,14847347.0
2018-07-18,14800,14800,14000,14000,97865,207863.0,14847347.0
2018-07-19,13950,14600,13950,14450,55152,214544.0,14847347.0
2018-07-20,14200,14400,13950,14100,32960,209348.0,14847347.0
2018-07-23,14050,14300,13600,13600,43167,201924.0,14847347.0
2018-07-24,13650,14250,13600,13950,50059,207120.0,14847347.0
2018-07-25,13950,14350,13750,13900,14791,206378.0,14847347.0
2018-07-26,13900,14400,13900,14350,31830,213059.0,14847347.0
2018-07-27,14400,14400,14000,14200,41693,210832.0,14847347.0
2018-07-30,14150,14350,14000,14300,33688,212317.0,14847347.0
2018-07-31,14250,14450,14150,14250,15049,211575.0,14847347.0
2018-08-01,14300,14700,14150,14550,54210,216029.0,14847347.0
2018-08-02,14500,14600,14050,14150,19868,210090.0,14847347.0
2018-08-03,14400,14400,14150,14400,24219,213802.0,14847347.0
2018-08-06,14400,14550,14200,14350,23305,213059.0,14847347.0
2018-08-07,14200,14350,13950,14250,30573,211575.0,14847347.0
2018-08-08,14150,14400,14150,14150,25432,210090.0,14847347.0
2018-08-09,14200,14300,14000,14100,11893,209348.0,14847347.0
2018-08-10,14200,14450,14150,14300,29874,212317.0,14847347.0
2018-08-13,14300,14400,13750,13850,37523,205636.0,14847347.0
2018-08-14,13700,14050,13700,13900,22387,206378.0,14847347.0
2018-08-16,14200,14200,13750,13750,58875,204151.0,14847347.0
2018-08-17,13900,14500,13900,14350,43099,213059.0,14847347.0
2018-08-20,14300,14550,14300,14400,32130,213802.0,14847347.0
2018-08-21,14400,14750,14400,14600,32832,216771.0,14847347.0
2018-08-22,14600,14950,14500,14700,26878,218256.0,14847347.0
2018-08-23,14900,14900,14350,14700,18813,218256.0,14847347.0
2018-08-24,14900,14950,14500,14750,15989,218998.0,14847347.0
2018-08-27,14600,14850,14050,14350,83887,213059.0,14847347.0
2018-08-28,14250,14650,14250,14250,47276,211575.0,14847347.0
2018-08-29,14350,14600,14250,14350,21605,213059.0,14847347.0
2018-08-30,14300,14550,14300,14500,19848,215287.0,14847347.0
2018-08-31,14500,14600,14050,14050,34634,208605.0,14847347.0
2018-09-03,14300,14500,14150,14400,20855,213802.0,14847347.0
2018-09-04,14400,14550,14300,14400,15617,213802.0,14847347.0
2018-09-05,14400,14850,14400,14550,24153,216029.0,14847347.0
2018-09-06,14700,14800,14500,14600,23500,216771.0,14847347.0
2018-09-07,14750,15000,14600,14900,30929,221225.0,14847347.0
2018-09-10,14900,14950,14450,14650,34734,217514.0,14847347.0
2018-09-11,14750,15100,14650,15000,28439,222710.0,14847347.0
2018-09-12,15100,15100,14550,14750,21315,218998.0,14847347.0
2018-09-13,14750,15000,14650,14900,19630,221225.0,14847347.0
2018-09-14,14800,15000,14600,14750,19221,218998.0,14847347.0
2018-09-17,14750,14900,14400,14550,24732,216029.0,14847347.0
2018-09-18,14500,14950,14350,14500,85571,215287.0,14847347.0
2018-09-19,14650,14700,14200,14300,38036,212317.0,14847347.0
2018-09-20,14450,14500,14200,14300,54897,212317.0,14847347.0
2018-09-21,14350,14800,14350,14500,31429,215287.0,14847347.0
2018-09-27,14650,14750,14450,14650,17678,217514.0,14847347.0
2018-09-28,14800,14800,14200,14200,36115,210832.0,14847347.0
2018-10-01,14400,14400,14200,14350,19654,213059.0,14847347.0
2018-10-02,14300,14450,14150,14300,13316,212317.0,14847347.0
2018-10-04,14300,14450,13650,13850,46791,205636.0,14847347.0
2018-10-05,13700,13950,13400,13550,41597,201182.0,14847347.0
2018-10-08,13350,13550,13350,13450,16928,199697.0,14847347.0
2018-10-10,13300,13500,12450,12500,69774,185592.0,14847347.0
2018-10-11,12000,12350,11450,11700,85922,173714.0,14847347.0
2018-10-12,11150,11700,11150,11600,69819,172229.0,14847347.0
2018-10-15,11650,11700,11300,11500,37962,170744.0,14847347.0
2018-10-16,11450,11700,11400,11600,24804,172229.0,14847347.0
2018-10-17,11650,11900,11600,11850,31856,175941.0,14847347.0
2018-10-18,11900,11950,11450,11500,43504,170744.0,14847347.0
2018-10-19,11350,11650,11200,11600,28254,172229.0,14847347.0
2018-10-22,11600,11600,11200,11250,30130,167033.0,14847347.0
2018-10-23,11450,11450,10950,11000,35022,163321.0,14847347.0
2018-10-24,11000,11150,10600,10650,66386,158124.0,14847347.0
2018-10-25,10350,10400,9930,10100,112965,149958.0,14847347.0
2018-10-26,10250,10300,9800,9930,54242,147434.0,14847347.0
2018-10-29,9800,10050,9410,9410,33852,139714.0,14847347.0
2018-10-30,9050,9650,9050,9650,52175,143277.0,14847347.0
2018-10-31,9780,9830,9570,9800,21434,145504.0,14847347.0
2018-11-01,9760,10250,9760,10100,32276,149958.0,14847347.0
2018-11-02,10100,10400,10100,10400,16852,154412.0,14847347.0
2018-11-05,10450,10450,9950,10100,30032,149958.0,14847347.0
2018-11-06,10300,10450,10000,10150,18770,150701.0,14847347.0
2018-11-07,10150,10500,9810,10000,44935,148473.0,14847347.0
2018-11-08,10200,10300,10050,10150,23928,150701.0,14847347.0
2018-11-09,10150,10200,10000,10100,8390,149958.0,14847347.0
2018-11-12,10100,10100,9950,10000,8865,148473.0,14847347.0
2018-11-13,9940,10150,9900,10150,30051,150701.0,14847347.0
2018-11-14,10050,12400,10000,11500,1319224,170744.0,14847347.0
2018-11-15,11850,12150,11500,11650,339209,172972.0,14847347.0
2018-11-16,11500,12400,11350,11550,255298,171487.0,14847347.0
2018-11-19,11800,12150,11750,11850,65955,175941.0,14847347.0
2018-11-20,11700,12200,11700,11900,74588,176683.0,14847347.0
2018-11-21,11850,12000,11600,12000,44082,178168.0,14847347.0
2018-11-22,12150,12400,11600,11600,62686,172229.0,14847347.0
2018-11-23,11600,11850,11400,11600,34411,172229.0,14847347.0
2018-11-26,11650,11750,11450,11600,21298,172229.0,14847347.0
2018-11-27,11700,12200,11600,11900,49731,176683.0,14847347.0
2018-11-28,12050,12050,11600,11650,29891,172972.0,14847347.0
2018-11-29,11750,11900,11700,11800,17670,175199.0,14847347.0
2018-11-30,11700,11900,11650,11800,7443,175199.0,14847347.0
2018-12-03,11850,12000,11750,11950,35125,177426.0,14847347.0
2018-12-04,11850,12100,11850,12050,26936,178911.0,14847347.0
2018-12-05,11900,11950,11750,11800,32724,175199.0,14847347.0
2018-12-06,12000,12000,11400,11500,26351,170744.0,14847347.0
2018-12-07,11500,12550,11400,11850,146552,175941.0,14847347.0
2018-12-10,11900,11950,11600,11750,27857,174456.0,14847347.0
2018-12-11,11650,11800,11500,11550,25320,171487.0,14847347.0
2018-12-12,11500,11800,11500,11800,22199,175199.0,14847347.0
2018-12-13,11900,12250,11700,12200,35239,181138.0,14847347.0
2018-12-14,12200,12200,11950,11950,16850,177426.0,14847347.0
2018-12-17,12000,12200,11450,11900,28928,176683.0,14847347.0
2018-12-18,11850,11950,11550,11650,20955,172972.0,14847347.0
2018-12-19,11650,11900,11400,11800,18895,175199.0,14847347.0
2018-12-20,11600,11950,11550,11600,21257,172229.0,14847347.0
2018-12-21,11450,11700,11450,11600,10369,172229.0,14847347.0
2018-12-24,11500,11650,11450,11550,6110,171487.0,14847347.0
2018-12-26,11550,11650,10950,11000,21548,163321.0,14847347.0
2018-12-27,11250,11500,11000,11100,11945,164806.0,14847347.0
2018-12-28,11150,11300,11100,11300,5775,167775.0,14847347.0
2019-01-02,11400,11450,10750,10900,21432,161836.0,14847347.0
2019-01-03,10950,11000,10500,10600,41007,157382.0,14847347.0
2019-01-04,10500,10800,10350,10750,11101,159609.0,14847347.0
2019-01-07,10900,11200,10800,11050,14939,164063.0,14847347.0
2019-01-08,11100,11100,10800,10900,14739,161836.0,14847347.0
2019-01-09,10900,11300,10850,11250,22163,167033.0,14847347.0
2019-01-10,11250,11350,11000,11200,7478,166290.0,14847347.0
2019-01-11,11050,11300,11050,11250,13272,167033.0,14847347.0
2019-01-14,11250,11500,11100,11300,11589,167775.0,14847347.0
2019-01-15,11450,11500,11250,11350,26008,168517.0,14847347.0
2019-01-16,11400,11850,11350,11800,44598,175199.0,14847347.0
2019-01-17,11800,11950,11500,11700,18437,173714.0,14847347.0
2019-01-18,11550,11850,11500,11600,17374,172229.0,14847347.0
2019-01-21,11600,11650,11400,11450,21184,170002.0,14847347.0
2019-01-22,11500,12000,11450,11550,49924,171487.0,14847347.0
2019-01-23,11600,11800,11450,11500,23987,170744.0,14847347.0
2019-01-24,11500,12350,11500,11850,232449,175941.0,14847347.0
2019-01-25,11900,11900,11600,11800,36769,175199.0,14847347.0
2019-01-28,11800,11900,11700,11800,21069,175199.0,14847347.0
2019-01-29,11850,11850,11500,11600,22029,172229.0,14847347.0
2019-01-30,11600,11700,11600,11600,10895,172229.0,14847347.0
2019-01-31,11700,11900,11500,11900,31884,176683.0,14847347.0
2019-02-01,11900,12100,11700,12050,45520,178911.0,14847347.0
2019-02-07,12250,12400,12100,12250,88501,181880.0,14847347.0
2019-02-08,12550,15400,12550,14300,2856844,212317.0,14847347.0
2019-02-11,14150,14600,14100,14400,336772,213802.0,14847347.0
2019-02-12,14400,14450,13900,14000,244242,207863.0,14847347.0
2019-02-13,14350,16400,14300,14850,1734562,220483.0,14847347.0
2019-02-14,14800,15900,14600,15600,348760,231619.0,14847347.0
2019-02-15,15250,15450,14100,14500,259005,215287.0,14847347.0
2019-02-18,14700,15050,14500,14700,114767,218256.0,14847347.0
2019-02-19,14700,14800,14150,14550,166626,216029.0,14847347.0
2019-02-20,14400,14900,14250,14500,130006,215287.0,14847347.0
2019-02-21,14600,14750,14000,14000,141005,207863.0,14847347.0
2019-02-22,14150,14150,13650,13750,139975,204151.0,14847347.0
2019-02-25,13750,14950,13550,14350,406463,213059.0,14847347.0
2019-02-26,14400,14450,13900,14000,102859,207863.0,14847347.0
2019-02-27,14050,15250,13950,15100,301575,224195.0,14847347.0
2019-02-28,14800,15100,12500,12650,424665,187819.0,14847347.0
2019-03-04,12500,13150,12350,12700,211096,188561.0,14847347.0
2019-03-05,12600,13000,12500,12800,97153,190046.0,14847347.0
2019-03-06,12750,12900,12550,12750,85980,189304.0,14847347.0
2019-03-07,12700,12850,12450,12450,85765,184849.0,14847347.0
2019-03-08,12200,12550,11950,12200,81226,181138.0,14847347.0
2019-03-11,12250,12300,11900,12050,51180,178911.0,14847347.0
2019-03-12,12200,12450,12100,12350,57039,183365.0,14847347.0
2019-03-13,12300,12400,11950,12000,66839,178168.0,14847347.0
2019-03-14,12100,12350,12100,12200,46045,181138.0,14847347.0
2019-03-15,12200,12350,11700,11950,102240,177426.0,14847347.0
2019-03-18,11900,12150,11900,12050,58252,178911.0,14847347.0
2019-03-19,12050,12250,12000,12200,37191,181138.0,14847347.0
2019-03-20,12350,12350,11950,12150,30098,180395.0,14847347.0
2019-03-21,12200,12250,11850,11900,44083,176683.0,14847347.0
2019-03-22,11900,11950,11650,11750,73620,174456.0,14847347.0
2019-03-25,11400,11550,11350,11450,73113,170002.0,14847347.0
2019-03-26,11350,11550,11300,11500,26666,170744.0,14847347.0
2019-03-27,11550,11550,11300,11350,35105,168517.0,14847347.0
2019-03-28,11450,11750,11450,11650,51367,172972.0,14847347.0
2019-03-29,11600,11900,11400,11900,60612,176683.0,14847347.0
2019-04-01,11900,12000,11750,11950,36856,177426.0,14847347.0
2019-04-02,11950,12000,11800,11900,39048,176683.0,14847347.0
2019-04-03,12600,13600,12450,12600,840888,187077.0,14847347.0
2019-04-04,12450,12500,12000,12200,152259,181138.0,14847347.0
2019-04-05,12200,12450,12050,12150,69392,180395.0,14847347.0
2019-04-08,12200,12250,12050,12250,43277,181880.0,14847347.0
2019-04-09,12250,12250,12050,12150,42910,180395.0,14847347.0
2019-04-10,12150,12400,12000,12350,53281,183365.0,14847347.0
2019-04-11,12350,12500,12300,12400,61559,184107.0,14847347.0
2019-04-12,12250,12550,12200,12450,62326,184849.0,14847347.0
2019-04-15,12550,12550,12250,12300,60215,182622.0,14847347.0
2019-04-16,12300,12450,12050,12300,60932,182622.0,14847347.0
2019-04-17,12300,12400,12200,12250,38937,181880.0,14847347.0
2019-04-18,12150,12450,12100,12200,43052,181138.0,14847347.0
2019-04-19,12250,12450,12200,12250,43318,181880.0,14847347.0
2019-04-22,12400,12450,12300,12400,36475,184107.0,14847347.0
2019-04-23,12400,12500,12200,12350,71705,183365.0,14847347.0
2019-04-24,12600,12650,12300,12500,78408,185592.0,14847347.0
2019-04-25,12450,12450,11950,12100,63634,179653.0,14847347.0
2019-04-26,11950,12150,11850,11850,35057,175941.0,14847347.0
2019-04-29,11950,12050,11800,12000,18608,178168.0,14847347.0
2019-04-30,12000,12000,11800,11950,30457,177426.0,14847347.0
2019-05-02,11850,12000,11700,11900,12970,176683.0,14847347.0
2019-05-03,12000,12000,11750,11900,19220,176683.0,14847347.0
2019-05-07,11700,11800,11500,11650,33977,172972.0,14847347.0
2019-05-08,11650,11800,11600,11750,21773,174456.0,14847347.0
2019-05-09,11950,11950,11300,11350,88339,168517.0,14847347.0
2019-05-10,11250,11550,11050,11250,35781,167033.0,14847347.0
2019-05-13,11300,11300,10800,10800,35659,160351.0,14847347.0
2019-05-14,10600,10950,10600,10850,45054,161094.0,14847347.0
2019-05-15,10850,11300,10850,11150,12905,165548.0,14847347.0
2019-05-16,11200,11350,11050,11100,16616,164806.0,14847347.0
2019-05-17,11050,11300,11050,11100,15191,164806.0,14847347.0
2019-05-20,11300,11300,10850,10900,15581,161836.0,14847347.0
2019-05-21,11050,11050,10700,10800,23407,160351.0,14847347.0
2019-05-22,10800,11100,10700,11000,15314,163321.0,14847347.0
2019-05-23,11000,11100,10750,10750,16953,159609.0,14847347.0
2019-05-24,10750,10850,10350,10400,34751,154412.0,14847347.0
2019-05-27,10450,10600,10350,10450,14269,155155.0,14847347.0
2019-05-28,10350,10650,10350,10600,12018,157382.0,14847347.0
2019-05-29,10500,10550,10400,10500,13980,155897.0,14847347.0
2019-05-30,10400,10450,10250,10250,20033,152185.0,14847347.0
2019-05-31,10250,10500,10200,10400,14598,154412.0,14847347.0
2019-06-03,10300,10550,10200,10250,16875,152185.0,14847347.0
2019-06-04,10200,10550,10200,10350,19254,153670.0,14847347.0
2019-06-05,10450,10600,10350,10450,13337,155155.0,14847347.0
2019-06-07,10400,10650,10400,10600,23186,157382.0,14847347.0
2019-06-10,10600,10900,10500,10850,27990,161094.0,14847347.0
2019-06-11,10900,11200,10800,11200,22892,166290.0,14847347.0
2019-06-12,11250,11450,11200,11350,24421,168517.0,14847347.0
2019-06-13,11350,11400,11200,11350,11145,168517.0,14847347.0
2019-06-14,11250,11450,11250,11350,6875,168517.0,14847347.0
2019-06-17,11350,11350,11150,11150,11792,165548.0,14847347.0
2019-06-18,11100,11200,10850,10950,19998,162578.0,14847347.0
2019-06-19,10950,11450,10900,11350,37855,168517.0,14847347.0
2019-06-20,11250,11350,11150,11350,16149,168517.0,14847347.0
2019-06-21,11200,11350,11200,11250,18329,167033.0,14847347.0
2019-06-24,11500,12000,11400,11550,146316,171487.0,14847347.0
2019-06-25,12150,14600,11750,13100,4216741,194500.0,14847347.0
2019-06-26,13150,13700,12500,13300,1056889,197470.0,14847347.0
2019-06-27,13250,14450,12500,12600,1269944,187077.0,14847347.0
2019-06-28,12450,12700,11950,12550,315227,186334.0,14847347.0
2019-07-01,13450,13550,12050,12200,506409,181138.0,14847347.0
2019-07-02,12100,12800,11900,12600,230134,187077.0,14847347.0
2019-07-03,12650,12650,12050,12050,111584,178911.0,14847347.0
2019-07-04,12050,12250,11850,12000,67219,178168.0,14847347.0
2019-07-05,12000,12150,11850,12000,60982,178168.0,14847347.0
2019-07-08,11950,11950,11300,11400,106024,169260.0,14847347.0
2019-07-09,11300,11450,11050,11150,63256,165548.0,14847347.0
2019-07-10,11050,11350,11050,11250,40488,167033.0,14847347.0
2019-07-11,11200,11750,11100,11750,75976,174456.0,14847347.0
2019-07-12,11750,11900,11500,11750,75483,174456.0,14847347.0
2019-07-15,11650,11950,11500,11500,68396,170744.0,14847347.0
2019-07-16,11650,11650,11300,11300,47489,167775.0,14847347.0
2019-07-17,11200,11550,11200,11400,53905,169260.0,14847347.0
2019-07-18,11250,11450,11200,11350,25124,168517.0,14847347.0
2019-07-19,11300,11850,11300,11450,66829,170002.0,14847347.0
2019-07-22,11450,11600,11300,11550,25215,171487.0,14847347.0
2019-07-23,11600,11700,11400,11400,37949,169260.0,14847347.0
2019-07-24,11350,11650,11200,11450,55236,170002.0,14847347.0
2019-07-25,11350,11400,10600,10850,87059,161094.0,14847347.0
2019-07-26,10800,11000,10500,11000,60378,163321.0,14847347.0
2019-07-29,10800,10800,10200,10250,70707,152185.0,14847347.0
2019-07-30,10200,11150,9990,10550,304222,156640.0,14847347.0
2019-07-31,11850,13700,11400,11650,5180808,172972.0,14847347.0
2019-08-01,11200,11300,10950,11000,391149,163321.0,14847347.0
2019-08-02,11000,11850,10550,10550,608261,156640.0,14847347.0
2019-08-05,10800,11550,10500,10800,846595,160351.0,14847347.0
2019-08-06,10450,11250,10350,10400,355360,154412.0,14847347.0
2019-08-07,10450,10750,10350,10500,143307,155897.0,14847347.0
2019-08-08,10650,10650,10350,10450,174137,155155.0,14847347.0
2019-08-09,10500,10800,10500,10700,131441,158867.0,14847347.0
2019-08-12,10600,10800,10600,10700,60947,158867.0,14847347.0
2019-08-13,10600,10750,10500,10500,67168,155897.0,14847347.0
2019-08-14,10700,11050,10600,10850,153795,161094.0,14847347.0
2019-08-16,10650,10800,10450,10600,91845,157382.0,14847347.0
2019-08-19,10650,10750,10550,10750,55199,159609.0,14847347.0
2019-08-20,10750,10850,10700,10850,41671,161094.0,14847347.0
2019-08-21,10800,11050,10750,10950,70915,162578.0,14847347.0
2019-08-22,11050,11050,10850,10950,52555,162578.0,14847347.0
2019-08-23,11100,11300,10800,10850,129129,161094.0,14847347.0
2019-08-26,10650,10750,10500,10550,52331,156640.0,14847347.0
2019-08-27,10600,10800,10500,10550,47053,156640.0,14847347.0
2019-08-28,10500,10700,10500,10650,25894,158124.0,14847347.0
2019-08-29,10650,10750,10550,10650,28952,158124.0,14847347.0
2019-08-30,10800,10900,10650,10850,45915,161094.0,14847347.0
2019-09-02,10650,10850,10650,10700,43701,158867.0,14847347.0
2019-09-03,10750,10900,10700,10750,40147,159609.0,14847347.0
2019-09-04,10750,10850,10700,10750,34347,159609.0,14847347.0
2019-09-05,10850,11050,10750,10950,59898,162578.0,14847347.0
2019-09-06,11050,11050,10800,10850,16962,161094.0,14847347.0
2019-09-09,10900,10950,10700,10700,23299,158867.0,14847347.0
2019-09-10,10800,11100,10650,11050,69348,164063.0,14847347.0
2019-09-11,11150,11200,10950,11000,46386,163321.0,14847347.0
2019-09-16,11150,11650,11000,11500,145759,170744.0,14847347.0
2019-09-17,11500,11700,11350,11600,60459,172229.0,14847347.0
2019-09-18,11600,11800,11350,11700,70877,173714.0,14847347.0
2019-09-19,11800,11800,11450,11600,32900,172229.0,14847347.0
2019-09-20,11650,11700,11450,11600,36800,172229.0,14847347.0
2019-09-23,11800,11850,11600,11800,27895,175199.0,14847347.0
2019-09-24,11650,11800,11450,11650,34372,172972.0,14847347.0
2019-09-25,12100,12300,11150,11150,352359,165548.0,14847347.0
2019-09-26,11200,11500,11100,11250,46590,167033.0,14847347.0
2019-09-27,11150,11250,11000,11100,41321,164806.0,14847347.0
