포스코강판(058430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-11-09,27600,27600,25900,27000,10929,162000.0,6000000.0
2016-11-10,27000,27250,26650,26900,5632,161400.0,6000000.0
2016-11-11,26700,27400,26450,26500,10610,159000.0,6000000.0
2016-11-14,26500,26500,25800,26000,11795,156000.0,6000000.0
2016-11-15,25900,28450,25900,28000,31042,168000.0,6000000.0
2016-11-16,28000,28200,27400,27500,7909,165000.0,6000000.0
2016-11-17,27950,28650,27550,28450,11770,170700.0,6000000.0
2016-11-18,28500,29100,28250,29000,15549,174000.0,6000000.0
2016-11-21,29200,29450,29000,29300,13194,175800.0,6000000.0
2016-11-22,29300,29500,28850,28900,11235,173400.0,6000000.0
2016-11-23,28900,29500,28750,29450,9582,176700.0,6000000.0
2016-11-24,29600,30000,29500,29950,17399,179700.0,6000000.0
2016-11-25,30000,30500,29900,30400,22073,182400.0,6000000.0
2016-11-28,30950,30950,29400,30600,24297,183600.0,6000000.0
2016-11-29,30800,32800,30400,32300,58831,193800.0,6000000.0
2016-11-30,32300,32300,30700,31150,28882,186900.0,6000000.0
2016-12-01,31150,31150,30100,30400,20872,182400.0,6000000.0
2016-12-02,30400,31150,30000,31100,13503,186600.0,6000000.0
2016-12-05,31450,31450,30350,30700,11456,184200.0,6000000.0
2016-12-06,31200,33300,30450,32400,22521,194400.0,6000000.0
2016-12-07,32050,32650,32050,32100,12630,192600.0,6000000.0
2016-12-08,32600,32800,31900,32300,8759,193800.0,6000000.0
2016-12-09,32600,32800,31900,32500,14629,195000.0,6000000.0
2016-12-12,32850,33450,32600,33000,16194,198000.0,6000000.0
2016-12-13,33300,33300,32550,32750,15658,196500.0,6000000.0
2016-12-14,33200,33200,31700,32400,12470,194400.0,6000000.0
2016-12-15,31700,32300,31400,32300,22498,193800.0,6000000.0
2016-12-16,32650,32650,31700,32100,12458,192600.0,6000000.0
2016-12-19,32100,32600,31450,31800,8609,190800.0,6000000.0
2016-12-20,32200,32200,31500,31600,7301,189600.0,6000000.0
2016-12-21,31850,32300,31250,31800,17837,190800.0,6000000.0
2016-12-22,32200,32250,30200,32150,10598,192900.0,6000000.0
2016-12-23,32200,32200,31200,31200,9422,187200.0,6000000.0
2016-12-26,31800,31800,30250,30600,12298,183600.0,6000000.0
2016-12-27,30900,30900,30400,30400,11983,182400.0,6000000.0
2016-12-28,29700,30150,29100,29700,9949,178200.0,6000000.0
2016-12-29,30450,30450,29150,29700,10488,178200.0,6000000.0
2017-01-02,29950,30000,29350,29850,5174,179100.0,6000000.0
2017-01-03,29500,29750,29250,29750,10243,178500.0,6000000.0
2017-01-04,29850,29950,29250,29950,17613,179700.0,6000000.0
2017-01-05,30100,30300,29300,29950,9145,179700.0,6000000.0
2017-01-06,30250,30250,29450,29900,6837,179400.0,6000000.0
2017-01-09,30350,30350,29450,29700,9275,178200.0,6000000.0
2017-01-10,29700,29700,29100,29200,11600,175200.0,6000000.0
2017-01-11,29150,31450,29150,31400,35889,188400.0,6000000.0
2017-01-12,31950,32200,31600,31900,17324,191400.0,6000000.0
2017-01-13,31950,32500,30950,32500,13337,195000.0,6000000.0
2017-01-16,32500,32700,31450,31450,8530,188700.0,6000000.0
2017-01-17,31600,31950,30550,31300,12862,187800.0,6000000.0
2017-01-18,31300,31450,30700,31300,6437,187800.0,6000000.0
2017-01-19,31350,31700,30750,31000,10244,186000.0,6000000.0
2017-01-20,30950,30950,29700,29700,12500,178200.0,6000000.0
2017-01-23,29700,30150,29100,29850,8301,179100.0,6000000.0
2017-01-24,29900,30400,29350,30350,5363,182100.0,6000000.0
2017-01-25,30350,30350,29200,29300,8750,175800.0,6000000.0
2017-01-26,29500,30200,28950,29750,7234,178500.0,6000000.0
2017-01-31,29600,29600,28700,28800,7985,172800.0,6000000.0
2017-02-01,28500,29000,28100,28600,9140,171600.0,6000000.0
2017-02-02,28400,29350,28300,29000,10035,174000.0,6000000.0
2017-02-03,28850,29450,28100,29300,13219,175800.0,6000000.0
2017-02-06,29300,29800,28550,28950,5979,173700.0,6000000.0
2017-02-07,29200,29200,28400,28900,6418,173400.0,6000000.0
2017-02-08,29200,29200,28300,28400,5719,170400.0,6000000.0
2017-02-09,28400,28650,28100,28400,9696,170400.0,6000000.0
2017-02-10,28700,29750,28250,29400,10790,176400.0,6000000.0
2017-02-13,29400,30750,29300,30650,12015,183900.0,6000000.0
2017-02-14,30650,31100,30000,30600,13919,183600.0,6000000.0
2017-02-15,30600,30700,29800,30450,5359,182700.0,6000000.0
2017-02-16,30200,30250,29500,29750,6131,178500.0,6000000.0
2017-02-17,29850,30150,28700,30000,9313,180000.0,6000000.0
2017-02-20,29900,29900,29300,29850,5577,179100.0,6000000.0
2017-02-21,29600,30450,29400,30150,9837,180900.0,6000000.0
2017-02-22,30150,30400,29650,30100,7517,180600.0,6000000.0
2017-02-23,30400,30600,29000,29200,10872,175200.0,6000000.0
2017-02-24,29200,29700,29000,29350,6392,176100.0,6000000.0
2017-02-27,29350,29500,28500,28600,11756,171600.0,6000000.0
2017-02-28,28600,28850,28350,28700,15701,172200.0,6000000.0
2017-03-02,28700,28900,28300,28300,15132,169800.0,6000000.0
2017-03-03,28300,29000,28200,28850,11065,173100.0,6000000.0
2017-03-06,29050,29300,28450,29300,8812,175800.0,6000000.0
2017-03-07,29050,29100,28800,29050,4617,174300.0,6000000.0
2017-03-08,29200,29200,28900,29150,6227,174900.0,6000000.0
2017-03-09,29100,29200,28150,28650,13422,171900.0,6000000.0
2017-03-10,28650,28800,28150,28600,9268,171600.0,6000000.0
2017-03-13,28600,28600,28250,28350,11145,170100.0,6000000.0
2017-03-14,28350,28550,28350,28400,7974,170400.0,6000000.0
2017-03-15,28500,28600,28250,28350,7304,170100.0,6000000.0
2017-03-16,28300,28750,28100,28650,17340,171900.0,6000000.0
2017-03-17,28650,28750,28250,28400,9710,170400.0,6000000.0
2017-03-20,28400,28650,28250,28650,7799,171900.0,6000000.0
2017-03-21,28750,28800,28600,28800,6487,172800.0,6000000.0
2017-03-22,28700,28700,28350,28500,11113,171000.0,6000000.0
2017-03-23,28600,28600,28300,28300,2136,169800.0,6000000.0
2017-03-24,28400,28600,28200,28300,8016,169800.0,6000000.0
2017-03-27,28450,28550,28250,28400,17053,170400.0,6000000.0
2017-03-28,28350,28550,28350,28400,7113,170400.0,6000000.0
2017-03-29,28500,28550,28400,28550,4633,171300.0,6000000.0
2017-03-30,28600,28600,28350,28450,3839,170700.0,6000000.0
2017-03-31,29000,29200,28450,28500,28186,171000.0,6000000.0
2017-04-03,28550,28800,28450,28700,3820,172200.0,6000000.0
2017-04-04,28700,28850,28450,28650,6496,171900.0,6000000.0
2017-04-05,28800,28800,28050,28250,12247,169500.0,6000000.0
2017-04-06,28250,28250,27500,27650,25416,165900.0,6000000.0
2017-04-07,27750,27900,27350,27550,19345,165300.0,6000000.0
2017-04-10,27950,27950,27250,27250,15116,163500.0,6000000.0
2017-04-11,27250,27600,27200,27250,13962,163500.0,6000000.0
2017-04-12,27400,28650,27200,27550,14914,165300.0,6000000.0
2017-04-13,28050,28050,27250,27550,15142,165300.0,6000000.0
2017-04-14,27550,27550,27250,27450,6585,164700.0,6000000.0
2017-04-17,27550,27550,27250,27350,9072,164100.0,6000000.0
2017-04-18,27650,27650,27200,27600,8693,165600.0,6000000.0
2017-04-19,27650,28300,27200,28050,20190,168300.0,6000000.0
2017-04-20,28050,28950,28050,28650,20547,171900.0,6000000.0
2017-04-21,28650,29350,28400,29200,20998,175200.0,6000000.0
2017-04-24,29300,30350,29200,30150,31544,180900.0,6000000.0
2017-04-25,30300,30400,29900,30150,13684,180900.0,6000000.0
2017-04-26,30150,30400,29900,30300,14357,181800.0,6000000.0
2017-04-27,30400,30500,30300,30400,14831,182400.0,6000000.0
2017-04-28,30500,31050,30500,31050,22484,186300.0,6000000.0
2017-05-02,31100,31850,31000,31700,22919,190200.0,6000000.0
2017-05-04,31650,31950,31200,31800,18571,190800.0,6000000.0
2017-05-08,31800,31800,30750,31000,20956,186000.0,6000000.0
2017-05-10,31000,31650,30650,31650,15551,189900.0,6000000.0
2017-05-11,31800,31800,30750,31500,11434,189000.0,6000000.0
2017-05-12,31700,31700,30700,31400,6316,188400.0,6000000.0
2017-05-15,31500,31500,30500,30750,14530,184500.0,6000000.0
2017-05-16,31200,31250,30500,30700,11331,184200.0,6000000.0
2017-05-17,30700,30800,30000,30350,12610,182100.0,6000000.0
2017-05-18,30300,30300,29800,30250,13874,181500.0,6000000.0
2017-05-19,30250,31450,30050,31100,15834,186600.0,6000000.0
2017-05-22,31150,31450,30950,31200,6247,187200.0,6000000.0
2017-05-23,31400,31600,31000,31400,13540,188400.0,6000000.0
2017-05-24,31600,31600,31000,31350,7356,188100.0,6000000.0
2017-05-25,31350,32050,31200,32000,21691,192000.0,6000000.0
2017-05-26,32000,32200,31700,32000,22505,192000.0,6000000.0
2017-05-29,31900,32250,31400,31750,11173,190500.0,6000000.0
2017-05-30,31750,32050,31300,31950,11227,191700.0,6000000.0
2017-05-31,32150,32900,31850,32900,22908,197400.0,6000000.0
2017-06-01,32950,34100,32750,34100,47527,204600.0,6000000.0
2017-06-02,34150,35400,33850,35400,33750,212400.0,6000000.0
2017-06-05,35400,36400,35300,35700,41210,214200.0,6000000.0
2017-06-07,37000,37500,35800,37450,32295,224700.0,6000000.0
2017-06-08,38350,39000,37400,38500,35629,231000.0,6000000.0
2017-06-09,38500,39000,37000,37050,26025,222300.0,6000000.0
2017-06-12,37100,39800,37050,39450,35643,236700.0,6000000.0
2017-06-13,39450,39650,37900,39050,26037,234300.0,6000000.0
2017-06-14,39500,39600,37850,37850,20490,227100.0,6000000.0
2017-06-15,38000,42700,37850,39150,74223,234900.0,6000000.0
2017-06-16,39550,39550,38150,38600,13432,231600.0,6000000.0
2017-06-19,40750,40800,38250,38250,20990,229500.0,6000000.0
2017-06-20,38250,38750,37500,37900,16794,227400.0,6000000.0
2017-06-21,37500,37900,36800,37400,9821,224400.0,6000000.0
2017-06-22,37400,38000,36650,37150,11266,222900.0,6000000.0
2017-06-23,36750,36900,36600,36850,8602,221100.0,6000000.0
2017-06-26,36800,39100,36300,38400,28661,230400.0,6000000.0
2017-06-27,38600,38600,37700,38150,8008,228900.0,6000000.0
2017-06-28,38000,39800,37800,38700,21724,232200.0,6000000.0
2017-06-29,39000,39050,38200,38700,8545,232200.0,6000000.0
2017-06-30,38700,39950,38150,39950,16818,239700.0,6000000.0
2017-07-03,40800,44800,40150,42850,83563,257100.0,6000000.0
2017-07-04,43150,43300,40850,41000,31460,246000.0,6000000.0
2017-07-05,41000,41700,39600,41450,22960,248700.0,6000000.0
2017-07-06,40700,41900,40250,40250,13582,241500.0,6000000.0
2017-07-07,39800,41450,39250,39500,18895,237000.0,6000000.0
2017-07-10,39550,41750,39250,41500,20126,249000.0,6000000.0
2017-07-11,41800,43000,41050,41600,40522,249600.0,6000000.0
2017-07-12,41900,41900,39650,40150,24200,240900.0,6000000.0
2017-07-13,40650,41500,39700,40250,25770,241500.0,6000000.0
2017-07-14,40400,41150,33700,34000,132497,204000.0,6000000.0
2017-07-17,34000,36400,33200,34050,135849,204300.0,6000000.0
2017-07-18,34350,34350,33150,33450,42604,200700.0,6000000.0
2017-07-19,33450,34150,32700,33250,62311,199500.0,6000000.0
2017-07-20,33550,33550,32650,33300,34919,199800.0,6000000.0
2017-07-21,33300,33650,33150,33350,17641,200100.0,6000000.0
2017-07-24,34100,34850,33250,34850,42324,209100.0,6000000.0
2017-07-25,35200,35200,34050,34300,16993,205800.0,6000000.0
2017-07-26,34050,34600,33850,34100,14842,204600.0,6000000.0
2017-07-27,34700,34700,33500,33750,15779,202500.0,6000000.0
2017-07-28,33750,33750,32750,32750,23307,196500.0,6000000.0
2017-07-31,32350,33050,31400,31950,27629,191700.0,6000000.0
2017-08-01,32400,33650,31750,33200,19046,199200.0,6000000.0
2017-08-02,33500,34300,32550,34000,33908,204000.0,6000000.0
2017-08-03,34500,34500,32800,33200,27109,199200.0,6000000.0
2017-08-04,33000,33900,32800,33050,23064,198300.0,6000000.0
2017-08-07,33500,34300,32550,33350,35681,200100.0,6000000.0
2017-08-08,33700,34100,33300,34050,15651,204300.0,6000000.0
2017-08-09,34000,34400,33150,33750,33375,202500.0,6000000.0
2017-08-10,33800,33950,33000,33550,13440,201300.0,6000000.0
2017-08-11,32650,32950,32500,32600,20381,195600.0,6000000.0
2017-08-14,32250,33700,32250,33450,13317,200700.0,6000000.0
2017-08-16,33100,34250,33050,34200,16957,205200.0,6000000.0
2017-08-17,34100,34800,33750,34200,24950,205200.0,6000000.0
2017-08-18,34000,34150,33600,33850,18832,203100.0,6000000.0
2017-08-21,33850,34550,33400,34400,20752,206400.0,6000000.0
2017-08-22,34400,35300,34200,35300,30851,211800.0,6000000.0
2017-08-23,35750,35750,34150,34200,27916,205200.0,6000000.0
2017-08-24,34200,34550,33100,33150,29692,198900.0,6000000.0
2017-08-25,33150,33750,33100,33400,12061,200400.0,6000000.0
2017-08-28,33600,34000,33600,33700,8099,202200.0,6000000.0
2017-08-29,33700,34700,33100,34450,20711,206700.0,6000000.0
2017-08-30,34300,35950,34150,35750,48246,214500.0,6000000.0
2017-08-31,35900,36300,35150,35600,28652,213600.0,6000000.0
2017-09-01,35600,35600,35250,35500,9118,213000.0,6000000.0
2017-09-04,34050,35100,34050,34550,8002,207300.0,6000000.0
2017-09-05,34550,35100,34100,34200,10125,205200.0,6000000.0
2017-09-06,34250,34400,33800,33900,8826,203400.0,6000000.0
2017-09-07,34600,34600,33500,34000,9406,204000.0,6000000.0
2017-09-08,34000,34000,33050,33250,15106,199500.0,6000000.0
2017-09-11,33250,33250,32200,32500,17183,195000.0,6000000.0
2017-09-12,32500,32850,31750,32150,18080,192900.0,6000000.0
2017-09-13,32150,32500,31700,31850,11893,191100.0,6000000.0
2017-09-14,31400,33250,31400,33000,16549,198000.0,6000000.0
2017-09-15,33000,33100,32400,32400,10949,194400.0,6000000.0
2017-09-18,32000,32650,31800,31900,12070,191400.0,6000000.0
2017-09-19,32200,33550,32050,32300,16141,193800.0,6000000.0
2017-09-20,32350,32550,31650,31650,7929,189900.0,6000000.0
2017-09-21,31400,31650,30400,30400,21294,182400.0,6000000.0
2017-09-22,30100,30850,30100,30450,7268,182700.0,6000000.0
2017-09-25,30450,30850,29450,29450,9857,176700.0,6000000.0
2017-09-26,29300,30100,28950,29450,8864,176700.0,6000000.0
2017-09-27,29800,29800,29100,29100,9064,174600.0,6000000.0
2017-09-28,28900,29750,28900,29600,13614,177600.0,6000000.0
2017-09-29,29650,30200,29400,29600,11169,177600.0,6000000.0
2017-10-10,30100,30700,29300,30700,15400,184200.0,6000000.0
2017-10-11,30350,30850,30150,30800,14368,184800.0,6000000.0
2017-10-12,30950,31300,30800,30950,10597,185700.0,6000000.0
2017-10-13,31300,31300,30200,30300,7407,181800.0,6000000.0
2017-10-16,30100,30850,30000,30500,11135,183000.0,6000000.0
2017-10-17,30800,31200,30400,30900,7168,185400.0,6000000.0
2017-10-18,31300,31300,30500,30550,8737,183300.0,6000000.0
2017-10-19,31050,31050,29750,30050,25413,180300.0,6000000.0
2017-10-20,30300,30300,29450,29800,14478,178800.0,6000000.0
2017-10-23,29500,30050,29500,29650,9468,177900.0,6000000.0
2017-10-24,29950,29950,29500,29500,9259,177000.0,6000000.0
2017-10-25,29400,29400,28900,29150,16167,174900.0,6000000.0
2017-10-26,28950,30000,28900,29100,15664,174600.0,6000000.0
2017-10-27,29100,29150,28300,28850,39952,173100.0,6000000.0
2017-10-30,29000,29000,28350,28350,22629,170100.0,6000000.0
2017-10-31,28150,28450,27800,28000,37659,168000.0,6000000.0
2017-11-01,28100,28100,27500,27600,24214,165600.0,6000000.0
2017-11-02,27500,28700,27500,28050,26233,168300.0,6000000.0
2017-11-03,28000,28050,27550,27650,20454,165900.0,6000000.0
2017-11-06,27650,27800,27400,27400,11273,164400.0,6000000.0
2017-11-07,27500,28050,27500,27750,10298,166500.0,6000000.0
2017-11-08,27850,27900,27400,27500,8671,165000.0,6000000.0
2017-11-09,27500,27950,27400,27700,9837,166200.0,6000000.0
2017-11-10,27700,27750,27400,27550,11692,165300.0,6000000.0
2017-11-13,27550,27750,27450,27550,9369,165300.0,6000000.0
2017-11-14,27400,27700,27200,27400,33437,164400.0,6000000.0
2017-11-15,27400,27550,27150,27200,19285,163200.0,6000000.0
2017-11-16,27200,27700,27050,27500,14230,165000.0,6000000.0
2017-11-17,27550,29000,27550,29000,49825,174000.0,6000000.0
2017-11-20,29550,29600,28700,29400,34315,176400.0,6000000.0
2017-11-21,29400,29400,28700,28850,23581,173100.0,6000000.0
2017-11-22,28800,28950,28150,28250,13938,169500.0,6000000.0
2017-11-23,28100,28950,28000,28500,12820,171000.0,6000000.0
2017-11-24,28500,28900,28300,28700,11777,172200.0,6000000.0
2017-11-27,28900,29250,28600,28900,14117,173400.0,6000000.0
2017-11-28,29000,29500,28800,29050,11389,174300.0,6000000.0
2017-11-29,29000,29400,28500,29200,12722,175200.0,6000000.0
2017-11-30,29200,29350,28550,28550,9734,171300.0,6000000.0
2017-12-01,28400,28850,28400,28450,6356,170700.0,6000000.0
2017-12-04,28600,28850,28250,28800,13307,172800.0,6000000.0
2017-12-05,28700,29450,28550,29150,24259,174900.0,6000000.0
2017-12-06,29300,29450,28500,28600,17158,171600.0,6000000.0
2017-12-07,28350,28750,28250,28700,15992,172200.0,6000000.0
2017-12-08,28600,29000,28200,29000,16922,174000.0,6000000.0
2017-12-11,28750,29150,28500,28950,9489,173700.0,6000000.0
2017-12-12,28800,29100,28650,28700,4603,172200.0,6000000.0
2017-12-13,28900,29100,28600,29000,15820,174000.0,6000000.0
2017-12-14,28750,28950,28450,28600,7828,171600.0,6000000.0
2017-12-15,28500,28900,27500,28800,36413,172800.0,6000000.0
2017-12-18,28850,29000,28250,28650,8887,171900.0,6000000.0
2017-12-19,28950,28950,28150,28250,8250,169500.0,6000000.0
2017-12-20,28100,28550,28000,28050,5651,168300.0,6000000.0
2017-12-21,28100,28400,27850,28000,5752,168000.0,6000000.0
2017-12-22,28000,28550,28000,28200,8391,169200.0,6000000.0
2017-12-26,28150,28800,28150,28600,8023,171600.0,6000000.0
2017-12-27,28450,28750,28000,28450,13942,170700.0,6000000.0
2017-12-28,28500,28900,28300,28500,4362,171000.0,6000000.0
2018-01-02,28500,28500,28000,28150,12751,168900.0,6000000.0
2018-01-03,28200,28650,28000,28500,16914,171000.0,6000000.0
2018-01-04,28450,29750,28100,29650,45722,177900.0,6000000.0
2018-01-05,29900,30300,29700,29900,30100,179400.0,6000000.0
2018-01-08,30300,30300,29400,30000,24922,180000.0,6000000.0
2018-01-09,30000,30000,29350,29400,8703,176400.0,6000000.0
2018-01-10,29500,29500,28400,28600,33780,171600.0,6000000.0
2018-01-11,28600,28600,28050,28400,15770,170400.0,6000000.0
2018-01-12,28550,28550,28050,28150,21286,168900.0,6000000.0
2018-01-15,28100,28100,27550,27650,18524,165900.0,6000000.0
2018-01-16,27650,27850,27200,27700,35696,166200.0,6000000.0
2018-01-17,27700,27800,27400,27550,16659,165300.0,6000000.0
2018-01-18,27700,28250,27600,27800,15438,166800.0,6000000.0
2018-01-19,27700,28500,27650,28400,16317,170400.0,6000000.0
2018-01-22,28400,28450,28000,28150,8420,168900.0,6000000.0
2018-01-23,28000,28850,28000,28750,14804,172500.0,6000000.0
2018-01-24,28750,28800,28100,28400,11907,170400.0,6000000.0
2018-01-25,28200,28500,28000,28400,24231,170400.0,6000000.0
2018-01-26,28400,28550,28050,28450,12838,170700.0,6000000.0
2018-01-29,28450,31000,28450,31000,73953,186000.0,6000000.0
2018-01-30,31400,31850,31050,31250,52750,187500.0,6000000.0
2018-01-31,30800,32000,30800,32000,49443,192000.0,6000000.0
2018-02-01,32350,32350,31450,31950,27188,191700.0,6000000.0
2018-02-02,31950,31950,30950,31100,24829,186600.0,6000000.0
2018-02-05,30500,30500,29850,30300,20798,181800.0,6000000.0
2018-02-06,28800,29900,28700,29500,23824,177000.0,6000000.0
2018-02-07,30050,30050,28650,28800,15531,172800.0,6000000.0
2018-02-08,28800,29700,28800,29100,10888,174600.0,6000000.0
2018-02-09,28150,28800,28150,28500,9960,171000.0,6000000.0
2018-02-12,29050,29100,28450,28900,5714,173400.0,6000000.0
2018-02-13,28750,28750,28000,28150,11433,168900.0,6000000.0
2018-02-14,28350,28350,28000,28350,6648,170100.0,6000000.0
2018-02-19,27300,28800,26300,28200,62218,169200.0,6000000.0
2018-02-20,28200,28200,27600,27950,9506,167700.0,6000000.0
2018-02-21,27950,27950,27300,27350,9003,164100.0,6000000.0
2018-02-22,27200,27400,26750,27300,17714,163800.0,6000000.0
2018-02-23,27600,27600,26950,27400,12177,164400.0,6000000.0
2018-02-26,27400,27900,26950,27450,18588,164700.0,6000000.0
2018-02-27,27350,27500,26900,27400,19900,164400.0,6000000.0
2018-02-28,27400,27400,26700,26700,15386,160200.0,6000000.0
2018-03-02,26600,27000,26400,26450,7360,158700.0,6000000.0
2018-03-05,26450,26450,25500,25950,19386,155700.0,6000000.0
2018-03-06,26100,26700,26000,26500,6356,159000.0,6000000.0
2018-03-07,26350,26500,25500,25500,14895,153000.0,6000000.0
2018-03-08,25650,25950,24950,25100,15324,150600.0,6000000.0
2018-03-09,24900,25550,24800,25450,10198,152700.0,6000000.0
2018-03-12,25350,26500,25350,26500,12882,159000.0,6000000.0
2018-03-13,26650,26650,25900,26200,7837,157200.0,6000000.0
2018-03-14,26200,26350,25650,26250,9758,157500.0,6000000.0
2018-03-15,26500,26500,25900,26050,3490,156300.0,6000000.0
2018-03-16,25950,26200,25650,25850,7905,155100.0,6000000.0
2018-03-19,25850,27600,25850,27250,32453,163500.0,6000000.0
2018-03-20,27250,27250,26600,26700,14253,160200.0,6000000.0
2018-03-21,26500,27300,26450,26950,7172,161700.0,6000000.0
2018-03-22,26950,27150,26500,26500,15400,159000.0,6000000.0
2018-03-23,27600,27600,25850,25850,27070,155100.0,6000000.0
