황금에스티(032560),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-12-23,4466,4531,4452,4504,42068,63050.0,13000000.0
2011-12-26,4550,4550,4494,4550,78100,63700.0,13000000.0
2011-12-27,4550,4587,4475,4550,76097,63700.0,13000000.0
2011-12-28,4415,4565,4415,4500,25523,58500.0,13000000.0
2011-12-29,4455,4505,4350,4500,18560,58500.0,13000000.0
2012-01-02,4550,4550,4430,4480,15210,58240.0,13000000.0
2012-01-03,4490,4490,4390,4415,24672,57395.0,13000000.0
2012-01-04,4445,4445,4325,4330,44261,56290.0,13000000.0
2012-01-05,4340,4395,4330,4360,21320,56680.0,13000000.0
2012-01-06,4370,4455,4280,4340,40240,56420.0,13000000.0
2012-01-09,4300,4330,4250,4300,13586,55900.0,13000000.0
2012-01-10,4300,4335,4280,4300,30104,55900.0,13000000.0
2012-01-11,4300,4360,4255,4320,71037,56160.0,13000000.0
2012-01-12,4350,4415,4340,4360,64570,56680.0,13000000.0
2012-01-13,4385,4395,4340,4360,45100,56680.0,13000000.0
2012-01-16,4360,4360,4290,4330,25747,56290.0,13000000.0
2012-01-17,4300,4360,4300,4330,31681,56290.0,13000000.0
2012-01-18,4330,4380,4300,4320,49362,56160.0,13000000.0
2012-01-19,4320,4360,4305,4315,55996,56095.0,13000000.0
2012-01-20,4340,4340,4300,4320,52377,56160.0,13000000.0
2012-01-25,4320,4405,4320,4390,54958,57070.0,13000000.0
2012-01-26,4395,4560,4395,4540,109203,59020.0,13000000.0
2012-01-27,4545,4600,4520,4570,90478,59410.0,13000000.0
2012-01-30,4640,4650,4580,4600,59414,59800.0,13000000.0
2012-01-31,4535,4715,4535,4640,78150,60320.0,13000000.0
2012-02-01,4650,4850,4650,4745,107819,61685.0,13000000.0
2012-02-02,4820,4870,4755,4830,78147,62790.0,13000000.0
2012-02-03,4830,4890,4765,4880,71767,63440.0,13000000.0
2012-02-06,4900,4920,4810,4890,65486,63570.0,13000000.0
2012-02-07,4890,5100,4820,5050,150821,65650.0,13000000.0
2012-02-08,5060,5090,4985,5010,37699,65130.0,13000000.0
2012-02-09,5120,5180,5010,5040,84733,65520.0,13000000.0
2012-02-10,5090,5090,4990,5040,38499,65520.0,13000000.0
2012-02-13,5040,5080,4985,5020,25915,65260.0,13000000.0
2012-02-14,5020,5040,4880,5030,46502,65390.0,13000000.0
2012-02-15,4950,5030,4950,5000,27213,65000.0,13000000.0
2012-02-16,4955,5070,4955,4985,24701,64805.0,13000000.0
2012-02-17,4995,5100,4935,4950,62600,64350.0,13000000.0
2012-02-20,5010,5010,4930,4950,30740,64350.0,13000000.0
2012-02-21,4995,4995,4865,4910,33344,63830.0,13000000.0
2012-02-22,4880,5060,4860,5060,73964,65780.0,13000000.0
2012-02-23,5070,5070,4900,5030,32330,65390.0,13000000.0
2012-02-24,5030,5030,4850,5030,54256,65390.0,13000000.0
2012-02-27,5040,5040,4970,4970,20981,64610.0,13000000.0
2012-02-28,4980,5300,4980,5060,214861,65780.0,13000000.0
2012-02-29,5070,5150,5050,5140,53170,66820.0,13000000.0
2012-03-02,5190,5190,5110,5160,27000,67080.0,13000000.0
2012-03-05,5140,5160,5010,5020,54441,65260.0,13000000.0
2012-03-06,5030,5120,4880,4985,60351,64805.0,13000000.0
2012-03-07,4885,4950,4850,4890,51263,63570.0,13000000.0
2012-03-08,4890,4940,4885,4930,28525,64090.0,13000000.0
2012-03-09,4905,4975,4870,4895,45730,63635.0,13000000.0
2012-03-12,4875,4900,4740,4780,80098,62140.0,13000000.0
2012-03-13,4740,4810,4740,4745,37391,61685.0,13000000.0
2012-03-14,4765,4810,4735,4765,60661,61945.0,13000000.0
2012-03-15,4765,4765,4680,4720,37843,61360.0,13000000.0
2012-03-16,4700,4760,4700,4720,21750,61360.0,13000000.0
2012-03-19,4700,4740,4680,4695,35013,61035.0,13000000.0
2012-03-20,4690,4715,4590,4600,83160,59800.0,13000000.0
2012-03-21,4565,4650,4565,4600,24825,59800.0,13000000.0
2012-03-22,4600,4625,4490,4560,84883,59280.0,13000000.0
2012-03-23,4560,4585,4500,4570,45796,59410.0,13000000.0
2012-03-26,4570,4585,4475,4525,45193,58825.0,13000000.0
2012-03-27,4525,4560,4445,4475,52632,58175.0,13000000.0
2012-03-28,4445,4475,4390,4395,106639,57135.0,13000000.0
2012-03-29,4350,4395,4310,4345,36452,56485.0,13000000.0
2012-03-30,4380,4380,4315,4370,51240,56810.0,13000000.0
2012-04-02,4400,4425,4355,4400,47445,57200.0,13000000.0
2012-04-03,4400,4475,4350,4385,112248,57005.0,13000000.0
2012-04-04,4430,4430,4335,4350,24113,56550.0,13000000.0
2012-04-05,4330,4385,4300,4380,23880,56940.0,13000000.0
2012-04-06,4340,4470,4340,4460,23540,57980.0,13000000.0
2012-04-09,4440,4440,4285,4330,46800,56290.0,13000000.0
2012-04-10,4265,4335,4220,4240,123071,59360.0,14000000.0
2012-04-12,4240,4240,4180,4230,34154,59220.0,14000000.0
2012-04-13,4235,4325,4235,4315,28087,60410.0,14000000.0
2012-04-16,4295,4320,4250,4310,13323,60340.0,14000000.0
2012-04-17,4310,4330,4280,4310,17731,60340.0,14000000.0
2012-04-18,4310,4365,4310,4360,19481,61040.0,14000000.0
2012-04-19,4365,4375,4330,4360,12541,61040.0,14000000.0
2012-04-20,4305,4350,4300,4330,15862,60620.0,14000000.0
2012-04-23,4340,4350,4265,4280,23150,59920.0,14000000.0
2012-04-24,4225,4275,4170,4215,25178,59010.0,14000000.0
2012-04-25,4255,4255,4185,4210,9090,58940.0,14000000.0
2012-04-26,4230,4235,4165,4200,20159,58800.0,14000000.0
2012-04-27,4200,4200,4160,4200,14666,58800.0,14000000.0
2012-04-30,4200,4215,4130,4160,26872,58240.0,14000000.0
2012-05-02,4140,4200,4125,4200,23594,58800.0,14000000.0
2012-05-03,4160,4210,4140,4175,21461,58450.0,14000000.0
2012-05-04,4175,4225,4160,4170,23090,58380.0,14000000.0
2012-05-07,4190,4190,4120,4150,16310,58100.0,14000000.0
2012-05-08,4150,4165,4110,4125,22461,57750.0,14000000.0
2012-05-09,4150,4150,4090,4130,39802,57820.0,14000000.0
2012-05-10,4100,4125,4060,4090,33711,57260.0,14000000.0
2012-05-11,4070,4100,4000,4035,57399,56490.0,14000000.0
2012-05-14,4035,4035,3925,3930,34058,55020.0,14000000.0
2012-05-15,3930,3960,3800,3870,59862,54180.0,14000000.0
2012-05-16,3870,3870,3705,3715,69916,52010.0,14000000.0
2012-05-17,3720,3755,3710,3740,17999,52360.0,14000000.0
2012-05-18,3740,3740,3540,3550,40320,49700.0,14000000.0
2012-05-21,3595,3630,3560,3585,13511,50190.0,14000000.0
2012-05-22,3730,3730,3600,3660,21986,51240.0,14000000.0
2012-05-23,3720,3720,3625,3665,9893,51310.0,14000000.0
2012-05-24,3720,3720,3645,3695,8239,51730.0,14000000.0
2012-05-25,3710,3740,3695,3700,8570,51800.0,14000000.0
2012-05-29,3685,3745,3680,3730,12570,52220.0,14000000.0
2012-05-30,3730,3735,3695,3695,6101,51730.0,14000000.0
2012-05-31,3700,3745,3670,3715,15460,52010.0,14000000.0
2012-06-01,3745,3790,3685,3705,26658,51870.0,14000000.0
2012-06-04,3610,3625,3555,3560,49089,49840.0,14000000.0
2012-06-05,3560,3655,3475,3500,56015,49000.0,14000000.0
2012-06-07,3555,3600,3510,3520,65869,49280.0,14000000.0
2012-06-08,3520,3555,3505,3520,12716,49280.0,14000000.0
2012-06-11,3550,3575,3520,3560,22856,49840.0,14000000.0
2012-06-12,3560,3560,3505,3550,17361,49700.0,14000000.0
2012-06-13,3580,3635,3550,3595,40831,50330.0,14000000.0
2012-06-14,3610,3710,3600,3705,37571,51870.0,14000000.0
2012-06-15,3710,3715,3675,3675,13392,51450.0,14000000.0
2012-06-18,3715,3715,3680,3705,8878,51870.0,14000000.0
2012-06-19,3650,3730,3650,3725,14079,52150.0,14000000.0
2012-06-20,3725,3875,3715,3850,31178,53900.0,14000000.0
2012-06-21,3900,3900,3815,3850,17101,53900.0,14000000.0
2012-06-22,3790,3845,3770,3810,18650,53340.0,14000000.0
2012-06-25,3790,3840,3780,3800,18340,53200.0,14000000.0
2012-06-26,3800,3800,3710,3750,8240,52500.0,14000000.0
2012-06-27,3730,3790,3720,3750,11990,52500.0,14000000.0
2012-06-28,3800,3810,3750,3780,20953,52920.0,14000000.0
2012-06-29,3780,3825,3765,3820,19160,53480.0,14000000.0
2012-07-02,3875,3890,3825,3885,26451,54390.0,14000000.0
2012-07-03,3890,4030,3880,4025,31790,56350.0,14000000.0
2012-07-04,4065,4065,3985,4045,15497,56630.0,14000000.0
2012-07-05,4025,4060,3985,4050,4884,56700.0,14000000.0
2012-07-06,4000,4045,3940,4000,30971,56000.0,14000000.0
2012-07-09,4020,4020,3970,4000,11048,56000.0,14000000.0
2012-07-10,4030,4030,3985,4020,7973,56280.0,14000000.0
2012-07-11,4025,4030,3970,4000,7006,56000.0,14000000.0
2012-07-12,3960,4000,3920,3950,9870,55300.0,14000000.0
2012-07-13,3930,3975,3820,3910,13893,54740.0,14000000.0
2012-07-16,3965,3965,3885,3920,7280,54880.0,14000000.0
2012-07-17,3920,3935,3885,3920,8536,54880.0,14000000.0
2012-07-18,3900,3915,3810,3850,9215,53900.0,14000000.0
2012-07-19,3815,3920,3815,3905,15370,54670.0,14000000.0
2012-07-20,3970,3970,3800,3905,16640,54670.0,14000000.0
2012-07-23,3945,3945,3800,3845,5325,53830.0,14000000.0
2012-07-24,3810,3845,3730,3810,14070,53340.0,14000000.0
2012-07-25,3810,3850,3690,3770,8681,52780.0,14000000.0
2012-07-26,3810,3810,3710,3775,3501,52850.0,14000000.0
2012-07-27,3770,3820,3770,3805,11070,53270.0,14000000.0
2012-07-30,3825,3840,3735,3815,4073,53410.0,14000000.0
2012-07-31,3815,3840,3750,3750,27770,52500.0,14000000.0
2012-08-01,3750,3820,3750,3790,7739,53060.0,14000000.0
2012-08-02,3790,3810,3770,3795,3132,53130.0,14000000.0
2012-08-03,3785,3820,3730,3820,9988,53480.0,14000000.0
2012-08-06,3865,3865,3825,3860,13561,54040.0,14000000.0
2012-08-07,3860,3900,3805,3890,7400,54460.0,14000000.0
2012-08-08,3895,3905,3870,3890,11206,54460.0,14000000.0
2012-08-09,3890,3910,3805,3840,33970,53760.0,14000000.0
2012-08-10,3850,3855,3790,3830,13233,53620.0,14000000.0
2012-08-13,3800,3840,3730,3760,53682,52640.0,14000000.0
2012-08-14,3750,3790,3690,3690,117382,51660.0,14000000.0
2012-08-16,3705,3740,3695,3735,54249,52290.0,14000000.0
2012-08-17,3750,3750,3670,3720,50202,52080.0,14000000.0
2012-08-20,3745,3745,3665,3710,32337,51940.0,14000000.0
2012-08-21,3680,3760,3680,3710,25989,51940.0,14000000.0
2012-08-22,3710,3725,3665,3720,35586,52080.0,14000000.0
2012-08-23,3720,3720,3685,3720,9348,52080.0,14000000.0
2012-08-24,3670,3710,3665,3710,26030,51940.0,14000000.0
2012-08-27,3710,3760,3630,3710,61466,51940.0,14000000.0
2012-08-28,3750,3750,3685,3740,16937,52360.0,14000000.0
2012-08-29,3740,3755,3725,3740,14203,52360.0,14000000.0
2012-08-30,3740,3770,3700,3735,15170,52290.0,14000000.0
2012-08-31,3730,3730,3700,3730,12904,52220.0,14000000.0
2012-09-03,3740,3740,3670,3725,7747,52150.0,14000000.0
2012-09-04,3740,3740,3690,3710,11254,51940.0,14000000.0
2012-09-05,3710,3720,3675,3700,22807,51800.0,14000000.0
2012-09-06,3700,3715,3670,3700,3590,51800.0,14000000.0
2012-09-07,3700,3735,3685,3705,30080,51870.0,14000000.0
2012-09-10,3705,3760,3700,3725,43789,52150.0,14000000.0
2012-09-11,3725,3825,3720,3820,32737,53480.0,14000000.0
2012-09-12,3795,3890,3795,3860,54044,54040.0,14000000.0
2012-09-13,3840,3875,3785,3840,9071,53760.0,14000000.0
2012-09-14,3870,3990,3865,3905,79366,54670.0,14000000.0
2012-09-17,3930,3945,3890,3910,27084,54740.0,14000000.0
2012-09-18,3910,3920,3880,3900,19144,54600.0,14000000.0
2012-09-19,3895,3940,3895,3910,37778,54740.0,14000000.0
2012-09-20,3930,4065,3920,4065,80300,56910.0,14000000.0
2012-09-21,4030,4085,4020,4080,27404,57120.0,14000000.0
2012-09-24,4140,4140,4020,4090,65079,57260.0,14000000.0
2012-09-25,4080,4110,4060,4060,11387,56840.0,14000000.0
2012-09-26,4050,4080,3970,4000,32838,56000.0,14000000.0
2012-09-27,4000,4020,3870,4000,60201,56000.0,14000000.0
2012-09-28,4000,4085,3975,4045,27555,56630.0,14000000.0
2012-10-02,4005,4055,4000,4055,7272,56770.0,14000000.0
2012-10-04,4010,4085,4010,4055,11713,56770.0,14000000.0
2012-10-05,4040,4065,4005,4045,19152,56630.0,14000000.0
2012-10-08,4060,4100,4015,4070,14046,56980.0,14000000.0
2012-10-09,4050,4180,4050,4160,46576,58240.0,14000000.0
2012-10-10,4115,4390,4100,4345,69031,60830.0,14000000.0
2012-10-11,4270,4350,4230,4325,41510,60550.0,14000000.0
2012-10-12,4325,4350,4270,4330,16920,60620.0,14000000.0
2012-10-15,4380,4380,4205,4290,32360,60060.0,14000000.0
2012-10-16,4265,4270,4190,4265,31399,59710.0,14000000.0
2012-10-17,4285,4430,4280,4320,26699,60480.0,14000000.0
2012-10-18,4390,4390,4270,4295,9996,60130.0,14000000.0
2012-10-19,4300,4350,4230,4285,11920,59990.0,14000000.0
2012-10-22,4280,4280,4000,4100,63368,57400.0,14000000.0
2012-10-23,4080,4150,4050,4095,31871,57330.0,14000000.0
2012-10-24,4060,4080,3910,4000,68071,56000.0,14000000.0
2012-10-25,4000,4045,3895,3940,45895,55160.0,14000000.0
2012-10-26,3950,3950,3860,3875,12311,54250.0,14000000.0
2012-10-29,3870,3900,3745,3840,30260,53760.0,14000000.0
2012-10-30,3835,3835,3770,3815,29520,53410.0,14000000.0
2012-10-31,3820,3820,3790,3815,29348,53410.0,14000000.0
2012-11-01,3825,3825,3750,3790,16672,53060.0,14000000.0
2012-11-02,3795,3900,3790,3805,5788,53270.0,14000000.0
2012-11-05,3805,3805,3760,3790,6080,53060.0,14000000.0
2012-11-06,3780,3830,3760,3780,14441,52920.0,14000000.0
2012-11-07,3795,3800,3775,3780,10470,52920.0,14000000.0
2012-11-08,3775,3780,3725,3765,4991,52710.0,14000000.0
2012-11-09,3720,3800,3700,3785,12113,52990.0,14000000.0
2012-11-12,3785,3790,3700,3765,11131,52710.0,14000000.0
2012-11-13,3725,3790,3710,3780,2660,52920.0,14000000.0
2012-11-14,3740,3800,3680,3780,18422,52920.0,14000000.0
2012-11-15,3720,3750,3620,3750,33271,52500.0,14000000.0
2012-11-16,3790,3790,3620,3735,17460,52290.0,14000000.0
2012-11-19,3660,3720,3650,3710,4610,51940.0,14000000.0
2012-11-20,3710,3750,3700,3710,80980,51940.0,14000000.0
2012-11-21,3700,3760,3695,3735,30900,52290.0,14000000.0
2012-11-22,3715,3820,3715,3740,5405,52360.0,14000000.0
2012-11-23,3795,3795,3730,3770,4120,52780.0,14000000.0
2012-11-26,3790,3790,3730,3765,15612,52710.0,14000000.0
2012-11-27,3765,3780,3720,3780,18549,52920.0,14000000.0
2012-11-28,3770,3780,3750,3780,2950,52920.0,14000000.0
2012-11-29,3790,3820,3780,3810,8740,53340.0,14000000.0
2012-11-30,3835,3835,3750,3800,18770,53200.0,14000000.0
2012-12-03,3830,3830,3750,3795,21730,53130.0,14000000.0
2012-12-04,3775,3795,3740,3795,3430,53130.0,14000000.0
2012-12-05,3795,3820,3680,3740,69140,52360.0,14000000.0
2012-12-06,3735,3755,3660,3680,41731,51520.0,14000000.0
2012-12-07,3680,3755,3665,3710,7313,51940.0,14000000.0
2012-12-10,3765,3765,3705,3745,6160,52430.0,14000000.0
2012-12-11,3760,3835,3755,3790,19031,53060.0,14000000.0
2012-12-12,3795,3825,3760,3780,43380,52920.0,14000000.0
2012-12-13,3780,3860,3780,3835,14830,53690.0,14000000.0
2012-12-14,3860,3885,3815,3865,14360,54110.0,14000000.0
2012-12-17,3830,3905,3830,3850,18550,53900.0,14000000.0
2012-12-18,3850,3850,3745,3835,9174,53690.0,14000000.0
2012-12-20,3870,3870,3785,3840,19140,53760.0,14000000.0
2012-12-21,3830,3870,3780,3830,15663,53620.0,14000000.0
2012-12-24,3800,3830,3800,3825,9399,53550.0,14000000.0
2012-12-26,3785,3840,3785,3830,8071,53620.0,14000000.0
2012-12-27,3800,3825,3750,3800,7011,53200.0,14000000.0
2012-12-28,3750,3800,3750,3790,107450,53060.0,14000000.0
2013-01-02,3800,3865,3800,3860,33585,54040.0,14000000.0
2013-01-03,3870,3900,3845,3875,21531,54250.0,14000000.0
2013-01-04,3875,3900,3850,3880,27841,54320.0,14000000.0
2013-01-07,3870,3930,3855,3930,31562,55020.0,14000000.0
2013-01-08,3930,4000,3915,3950,18762,55300.0,14000000.0
2013-01-09,3950,3970,3920,3960,11091,55440.0,14000000.0
2013-01-10,3950,3975,3930,3960,8015,55440.0,14000000.0
2013-01-11,3950,3975,3915,3935,15520,55090.0,14000000.0
2013-01-14,3905,3935,3895,3920,127162,54880.0,14000000.0
2013-01-15,3905,3950,3900,3920,29932,54880.0,14000000.0
2013-01-16,3930,3955,3920,3940,72080,55160.0,14000000.0
2013-01-17,3960,3960,3920,3945,35999,55230.0,14000000.0
2013-01-18,3910,3970,3910,3950,22294,55300.0,14000000.0
2013-01-21,3950,3960,3920,3950,6130,55300.0,14000000.0
2013-01-22,3930,3955,3920,3945,10628,55230.0,14000000.0
2013-01-23,3945,4015,3940,3980,34320,55720.0,14000000.0
2013-01-24,3980,3990,3960,3975,19400,55650.0,14000000.0
2013-01-25,3935,3985,3915,3950,36241,55300.0,14000000.0
2013-01-28,3950,3950,3890,3920,21592,54880.0,14000000.0
2013-01-29,3920,3920,3895,3920,49400,54880.0,14000000.0
2013-01-30,3925,3925,3900,3915,15290,54810.0,14000000.0
2013-01-31,3920,3920,3910,3920,4510,54880.0,14000000.0
2013-02-01,3920,3955,3905,3935,29601,55090.0,14000000.0
2013-02-04,3940,4000,3935,3990,53521,55860.0,14000000.0
2013-02-05,3990,3995,3920,3985,71380,55790.0,14000000.0
2013-02-06,3960,4010,3955,3985,33150,55790.0,14000000.0
2013-02-07,3955,3990,3945,3985,22461,55790.0,14000000.0
2013-02-08,4000,4080,3980,4020,94924,56280.0,14000000.0
2013-02-12,4010,4010,3970,3990,15641,55860.0,14000000.0
2013-02-13,3955,4030,3955,4030,12631,56420.0,14000000.0
2013-02-14,4010,4070,4010,4055,26737,56770.0,14000000.0
2013-02-15,4055,4145,4050,4065,67040,56910.0,14000000.0
2013-02-18,4050,4200,4050,4090,31050,57260.0,14000000.0
2013-02-19,4090,4140,4070,4100,11461,57400.0,14000000.0
2013-02-20,4100,4150,4060,4140,22760,57960.0,14000000.0
2013-02-21,4140,4140,4090,4120,17192,57680.0,14000000.0
2013-02-22,4065,4145,4040,4085,24781,57190.0,14000000.0
2013-02-25,4095,4095,4040,4085,15819,57190.0,14000000.0
2013-02-26,4090,4090,4020,4070,8250,56980.0,14000000.0
2013-02-27,4070,4100,4025,4090,31510,57260.0,14000000.0
2013-02-28,4090,4100,4000,4055,34840,56770.0,14000000.0
2013-03-04,4020,4020,3975,3995,35651,55930.0,14000000.0
2013-03-05,4000,4010,3990,4005,89102,56070.0,14000000.0
2013-03-06,4005,4005,3980,4000,15560,56000.0,14000000.0
2013-03-07,3990,4020,3970,4015,38741,56210.0,14000000.0
2013-03-08,4015,4050,4000,4045,34726,56630.0,14000000.0
2013-03-11,4035,4035,3955,4000,22493,56000.0,14000000.0
2013-03-12,3990,4015,3900,3955,70950,55370.0,14000000.0
2013-03-13,3940,3965,3910,3950,15202,55300.0,14000000.0
2013-03-14,3950,3995,3930,3975,26474,55650.0,14000000.0
2013-03-15,4000,4000,3950,3985,9141,55790.0,14000000.0
2013-03-18,3985,4015,3935,3935,17623,55090.0,14000000.0
2013-03-19,3925,3985,3915,3970,28210,55580.0,14000000.0
2013-03-20,3970,4000,3930,3960,10030,55440.0,14000000.0
2013-03-21,3960,3975,3895,3900,31065,54600.0,14000000.0
2013-03-22,3935,3935,3840,3890,36311,54460.0,14000000.0
2013-03-25,3895,3900,3870,3880,20613,54320.0,14000000.0
2013-03-26,3880,3905,3860,3895,13304,54530.0,14000000.0
2013-03-27,3895,3920,3890,3920,12901,54880.0,14000000.0
2013-03-28,3900,3935,3900,3925,16443,54950.0,14000000.0
2013-03-29,3930,3950,3920,3950,23250,55300.0,14000000.0
2013-04-01,3925,3995,3925,3940,9482,55160.0,14000000.0
2013-04-02,3925,3940,3895,3925,17420,54950.0,14000000.0
2013-04-03,3925,3930,3885,3920,26570,54880.0,14000000.0
2013-04-04,3950,3950,3830,3885,14199,54390.0,14000000.0
2013-04-05,3885,3900,3810,3845,32681,53830.0,14000000.0
2013-04-08,3850,3890,3845,3875,24367,54250.0,14000000.0
2013-04-09,3870,3870,3790,3825,30925,53550.0,14000000.0
2013-04-10,3825,3840,3810,3835,7171,53690.0,14000000.0
2013-04-11,3825,3840,3800,3835,14880,53690.0,14000000.0
2013-04-12,3830,3830,3780,3820,31277,53480.0,14000000.0
2013-04-15,3800,3830,3780,3825,13260,53550.0,14000000.0
2013-04-16,3820,3820,3750,3785,23610,52990.0,14000000.0
2013-04-17,3800,3800,3750,3780,13001,52920.0,14000000.0
2013-04-18,3780,3790,3690,3700,34282,51800.0,14000000.0
2013-04-19,3700,3715,3675,3705,16410,51870.0,14000000.0
2013-04-22,3705,3730,3680,3725,19157,52150.0,14000000.0
2013-04-23,3730,3745,3710,3740,7190,52360.0,14000000.0
2013-04-24,3750,3850,3740,3810,27373,53340.0,14000000.0
2013-04-25,3800,3820,3780,3780,21435,52920.0,14000000.0
2013-04-26,3790,3870,3785,3870,44132,54180.0,14000000.0
2013-04-29,3845,3905,3840,3870,16901,54180.0,14000000.0
2013-04-30,3870,3935,3860,3930,23430,55020.0,14000000.0
2013-05-02,3950,3960,3895,3940,10170,55160.0,14000000.0
2013-05-03,3960,3960,3905,3945,24070,55230.0,14000000.0
2013-05-06,3915,3950,3890,3930,14153,55020.0,14000000.0
2013-05-07,3930,3950,3890,3935,16414,55090.0,14000000.0
2013-05-08,3950,4065,3945,3990,33809,55860.0,14000000.0
2013-05-09,4020,4100,3990,4040,39101,56560.0,14000000.0
2013-05-10,4035,4080,3975,3975,28355,55650.0,14000000.0
2013-05-13,3975,4015,3945,3970,29703,55580.0,14000000.0
2013-05-14,3925,3990,3925,3940,32192,55160.0,14000000.0
2013-05-15,3940,3985,3900,3930,10970,55020.0,14000000.0
2013-05-16,3930,3955,3905,3940,16169,55160.0,14000000.0
2013-05-20,3940,4060,3925,4030,12962,56420.0,14000000.0
2013-05-21,4030,4055,4010,4050,24229,56700.0,14000000.0
2013-05-22,4045,4050,3995,4050,36510,56700.0,14000000.0
2013-05-23,4000,4020,3980,4020,22125,56280.0,14000000.0
2013-05-24,3990,4025,3950,4020,24626,56280.0,14000000.0
2013-05-27,4020,4030,3965,4010,14505,56140.0,14000000.0
2013-05-28,3990,4050,3970,4005,37967,56070.0,14000000.0
2013-05-29,4050,4055,3975,4020,31638,56280.0,14000000.0
2013-05-30,4010,4100,4010,4060,52307,56840.0,14000000.0
2013-05-31,4060,4110,4035,4100,18506,57400.0,14000000.0
2013-06-03,4100,4145,4070,4080,12460,57120.0,14000000.0
2013-06-04,4080,4130,4075,4090,70561,57260.0,14000000.0
2013-06-05,4105,4105,4030,4045,19530,56630.0,14000000.0
2013-06-07,4045,4050,3915,3960,30215,55440.0,14000000.0
2013-06-10,3970,4050,3970,4050,15414,56700.0,14000000.0
2013-06-11,4055,4055,3970,4045,21986,56630.0,14000000.0
2013-06-12,4040,4040,3990,4000,4530,56000.0,14000000.0
2013-06-13,4000,4040,3945,4000,25047,56000.0,14000000.0
2013-06-14,3955,4000,3915,3990,15456,55860.0,14000000.0
2013-06-17,4035,4035,3930,3975,8740,55650.0,14000000.0
2013-06-18,3975,3980,3870,3910,24567,54740.0,14000000.0
2013-06-19,3915,3970,3910,3950,6616,55300.0,14000000.0
2013-06-20,3910,3910,3840,3850,14779,53900.0,14000000.0
2013-06-21,3850,3850,3720,3800,26031,53200.0,14000000.0
2013-06-24,3820,3820,3735,3760,5320,52640.0,14000000.0
2013-06-25,3715,3790,3645,3695,39281,51730.0,14000000.0
2013-06-26,3680,3745,3645,3700,27751,51800.0,14000000.0
2013-06-27,3715,3735,3680,3730,52131,52220.0,14000000.0
2013-06-28,3740,3755,3720,3750,5560,52500.0,14000000.0
2013-07-01,3820,3820,3745,3815,1700,53410.0,14000000.0
2013-07-02,3830,3830,3750,3765,1430,52710.0,14000000.0
2013-07-03,3765,3805,3690,3725,26330,52150.0,14000000.0
2013-07-04,3730,4145,3730,3785,6652,52990.0,14000000.0
2013-07-05,3785,3810,3780,3795,2540,53130.0,14000000.0
2013-07-08,3770,3840,3735,3735,4740,52290.0,14000000.0
