신세계I&C(035510),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-05-15,82500,82500,80400,82100,7538,141212.0,1720000.0
2007-05-16,82000,82000,78300,81700,11776,140524.0,1720000.0
2007-05-17,80100,82300,79700,82300,7624,141556.0,1720000.0
2007-05-18,83900,83900,80500,83700,4663,143964.0,1720000.0
2007-05-21,83700,83700,81200,82700,6268,142244.0,1720000.0
2007-05-22,82700,87800,82200,84000,7519,144480.0,1720000.0
2007-05-23,84100,84800,82700,84500,3341,145340.0,1720000.0
2007-05-25,84500,85500,83200,85400,2670,146888.0,1720000.0
2007-05-28,84500,86000,84200,85500,1961,147060.0,1720000.0
2007-05-29,85400,88000,84500,87500,4666,150500.0,1720000.0
2007-05-30,89700,89700,87400,89300,4996,153596.0,1720000.0
2007-05-31,90400,91400,87800,91400,5736,157208.0,1720000.0
2007-06-01,90000,91300,88100,88100,6937,151532.0,1720000.0
2007-06-04,88100,90400,85300,87000,20948,149640.0,1720000.0
2007-06-05,86500,88500,85700,87000,4447,149640.0,1720000.0
2007-06-07,86900,88000,85400,88000,7446,151360.0,1720000.0
2007-06-08,88000,91000,87100,90000,5385,154800.0,1720000.0
2007-06-11,90000,90800,88300,90000,3158,154800.0,1720000.0
2007-06-12,89000,92000,88400,92000,10028,158240.0,1720000.0
2007-06-13,90200,93600,90200,92500,3634,159100.0,1720000.0
2007-06-14,92500,94000,90600,93500,6789,160820.0,1720000.0
2007-06-15,93500,93500,89500,93500,8924,160820.0,1720000.0
2007-06-18,96700,96700,91700,95000,5599,163400.0,1720000.0
2007-06-19,94300,95000,91900,92200,7686,158584.0,1720000.0
2007-06-20,92400,92400,89100,91400,11357,157208.0,1720000.0
2007-06-21,91400,92700,89300,91700,14859,157724.0,1720000.0
2007-06-22,91700,92000,90200,91700,5163,157724.0,1720000.0
2007-06-25,91700,92000,89800,90000,10975,154800.0,1720000.0
2007-06-26,89000,90000,87200,88700,5818,152564.0,1720000.0
2007-06-27,88700,90000,87600,89900,4838,154628.0,1720000.0
2007-06-28,91600,91900,90000,91500,2327,157380.0,1720000.0
2007-06-29,92000,92500,86200,91100,14139,156692.0,1720000.0
2007-07-02,89500,91200,89100,91100,2005,156692.0,1720000.0
2007-07-03,91100,92200,86200,92000,16617,158240.0,1720000.0
2007-07-04,92500,92900,90200,92900,3844,159788.0,1720000.0
2007-07-05,91900,94700,90600,94000,15754,161680.0,1720000.0
2007-07-06,94000,94900,91500,94900,1608,163228.0,1720000.0
2007-07-09,95400,95500,93500,95000,2962,163400.0,1720000.0
2007-07-10,93800,96300,92000,96300,9626,165636.0,1720000.0
2007-07-11,96000,96400,93800,96300,7001,165636.0,1720000.0
2007-07-12,96200,97000,94200,97000,7243,166840.0,1720000.0
2007-07-13,100000,100000,95500,97900,5867,168388.0,1720000.0
2007-07-16,97900,98900,95900,97900,17101,168388.0,1720000.0
2007-07-18,97900,97900,95700,96100,9738,165292.0,1720000.0
2007-07-19,96000,96500,94400,96500,3894,165980.0,1720000.0
2007-07-20,96500,96500,95100,95100,2690,163572.0,1720000.0
2007-07-23,95100,97000,94600,95300,4744,163916.0,1720000.0
2007-07-24,97000,97000,95100,96500,10840,165980.0,1720000.0
2007-07-25,96900,100000,95200,97600,5524,167872.0,1720000.0
2007-07-26,97000,99000,96300,97900,11981,168388.0,1720000.0
2007-07-27,95700,98300,94400,97900,9174,168388.0,1720000.0
2007-07-30,97400,98900,94200,98900,2419,170108.0,1720000.0
2007-07-31,98900,100000,94000,97500,16600,167700.0,1720000.0
2007-08-01,94700,96500,93500,95000,7447,163400.0,1720000.0
2007-08-02,95900,95900,93200,93200,663,160304.0,1720000.0
2007-08-03,94000,94100,92200,94000,2716,161680.0,1720000.0
2007-08-06,91700,94000,91700,94000,1464,161680.0,1720000.0
2007-08-07,94900,97400,93700,96400,4459,165808.0,1720000.0
2007-08-08,96000,97000,95400,96900,3246,166668.0,1720000.0
2007-08-09,96500,96500,93500,94000,4487,161680.0,1720000.0
2007-08-10,92500,99800,90600,94000,3516,161680.0,1720000.0
2007-08-13,96900,96900,92300,94300,156,162196.0,1720000.0
2007-08-14,92700,92700,90900,91500,2101,157380.0,1720000.0
2007-08-16,89000,89200,83500,86000,4179,147920.0,1720000.0
2007-08-17,86000,86000,81200,82100,2618,141212.0,1720000.0
2007-08-20,83000,86700,83000,86000,1224,147920.0,1720000.0
2007-08-21,84000,86400,84000,85500,1494,147060.0,1720000.0
2007-08-22,85000,86400,84000,85600,3579,147232.0,1720000.0
2007-08-23,87600,87600,84200,84800,2483,145856.0,1720000.0
2007-08-24,84800,85400,83000,84800,2599,145856.0,1720000.0
2007-08-27,85800,86300,84100,85000,934,146200.0,1720000.0
2007-08-28,83800,86000,83800,85300,491,146716.0,1720000.0
2007-08-29,83800,84900,83800,84900,1197,146028.0,1720000.0
2007-08-30,84900,86000,83900,84000,2001,144480.0,1720000.0
2007-08-31,84000,84200,83000,83300,4186,143276.0,1720000.0
2007-09-03,83300,84900,83300,84500,3598,145340.0,1720000.0
2007-09-04,84700,87400,84700,85000,1750,146200.0,1720000.0
2007-09-05,85600,86000,84900,85000,1165,146200.0,1720000.0
2007-09-06,84100,85900,83300,83300,2312,143276.0,1720000.0
2007-09-07,83400,84000,82300,83900,8109,144308.0,1720000.0
2007-09-10,83000,83000,81100,81700,1633,140524.0,1720000.0
2007-09-11,82800,83000,81000,83000,1839,142760.0,1720000.0
2007-09-12,82000,83400,80900,83000,5232,142760.0,1720000.0
2007-09-13,81500,82900,81300,82400,1758,141728.0,1720000.0
2007-09-14,81500,83000,81500,83000,1327,142760.0,1720000.0
2007-09-17,82900,83600,80500,80500,1618,138460.0,1720000.0
2007-09-18,80500,81000,78500,79000,4226,135880.0,1720000.0
2007-09-19,79500,82700,79200,82700,2561,142244.0,1720000.0
2007-09-20,83100,83600,81000,83400,10211,143448.0,1720000.0
2007-09-21,83000,86400,83000,84800,1253,145856.0,1720000.0
2007-09-27,86300,87800,84000,87000,2219,149640.0,1720000.0
2007-09-28,87000,88000,87000,88000,5129,151360.0,1720000.0
2007-10-01,88000,88300,86700,87900,5695,151188.0,1720000.0
2007-10-02,87000,87900,86100,86200,3449,148264.0,1720000.0
2007-10-04,87300,91800,87000,91000,65418,156520.0,1720000.0
2007-10-05,90000,91800,90000,90900,3210,156348.0,1720000.0
2007-10-08,91200,91200,89400,90700,3280,156004.0,1720000.0
2007-10-09,91200,91200,87900,90200,3934,155144.0,1720000.0
2007-10-10,89100,90200,87700,90200,11367,155144.0,1720000.0
2007-10-11,88800,90200,86200,86200,6905,148264.0,1720000.0
2007-10-12,87000,88500,85500,86200,4023,148264.0,1720000.0
2007-10-15,86600,89700,86200,86200,4368,148264.0,1720000.0
2007-10-16,86100,87100,84200,86200,18925,148264.0,1720000.0
2007-10-17,84500,86000,83700,85600,3654,147232.0,1720000.0
2007-10-18,86000,86000,84800,86000,11938,147920.0,1720000.0
2007-10-19,89500,89500,84800,85900,887,147748.0,1720000.0
2007-10-22,81100,84900,81100,82400,975,141728.0,1720000.0
2007-10-23,82800,84900,80100,81000,7543,139320.0,1720000.0
2007-10-24,81100,81500,80000,80000,7216,137600.0,1720000.0
2007-10-25,80000,80800,79200,80500,1384,138460.0,1720000.0
2007-10-26,80500,81200,80200,81000,2360,139320.0,1720000.0
2007-10-29,80800,81200,79500,79600,3441,136912.0,1720000.0
2007-10-30,79000,80300,77500,77800,4119,133816.0,1720000.0
2007-10-31,77800,81000,77800,80000,1277,137600.0,1720000.0
2007-11-01,78600,80100,78600,79000,3560,135880.0,1720000.0
2007-11-02,78000,79700,77600,78000,979,134160.0,1720000.0
2007-11-05,78000,79900,76000,76000,3513,130720.0,1720000.0
2007-11-06,76100,79100,75100,77300,3288,132956.0,1720000.0
2007-11-07,76900,77500,74500,74600,5691,128312.0,1720000.0
2007-11-08,74000,76000,63500,69700,28576,119884.0,1720000.0
2007-11-09,70700,70700,64200,64200,110870,110424.0,1720000.0
2007-11-12,64500,64500,62300,62300,33522,107156.0,1720000.0
2007-11-13,62500,65000,58500,63900,34247,109908.0,1720000.0
2007-11-14,65800,66500,64200,65100,8598,111972.0,1720000.0
2007-11-15,65200,68000,65200,67700,14077,116444.0,1720000.0
2007-11-16,67800,68500,66000,67900,6727,116788.0,1720000.0
2007-11-19,68000,68500,66000,68400,10211,117648.0,1720000.0
2007-11-20,68300,69000,66600,68400,6445,117648.0,1720000.0
2007-11-21,67500,68000,64200,65700,3172,113004.0,1720000.0
2007-11-22,65700,65900,62000,65600,4576,112832.0,1720000.0
2007-11-23,63700,65600,63700,64200,257,110424.0,1720000.0
2007-11-26,64200,67100,64200,66500,6198,114380.0,1720000.0
2007-11-27,66400,66600,63200,64500,19483,110940.0,1720000.0
2007-11-28,64500,66600,64500,65000,3011,111800.0,1720000.0
2007-11-29,65300,66200,64100,65000,8045,111800.0,1720000.0
2007-11-30,65000,66000,63900,66000,20143,113520.0,1720000.0
2007-12-03,66000,66600,65000,65000,5486,111800.0,1720000.0
2007-12-04,65100,66500,65100,66000,4680,113520.0,1720000.0
2007-12-05,66000,68700,65500,68700,8308,118164.0,1720000.0
2007-12-06,69900,71000,68800,70400,3907,121088.0,1720000.0
2007-12-07,69800,70700,68200,69200,3290,119024.0,1720000.0
2007-12-10,69200,70000,67000,69200,4464,119024.0,1720000.0
2007-12-11,70100,71400,68000,70100,2244,120572.0,1720000.0
2007-12-12,70100,71000,68400,70000,2809,120400.0,1720000.0
2007-12-13,70000,70000,68300,70000,3508,120400.0,1720000.0
2007-12-14,68800,70000,68500,70000,4859,120400.0,1720000.0
2007-12-17,68500,70000,68100,69400,2552,119368.0,1720000.0
2007-12-18,67800,69000,66100,69000,5241,118680.0,1720000.0
2007-12-20,68000,69000,67500,69000,33021,118680.0,1720000.0
2007-12-21,69500,70100,65700,68800,12859,118336.0,1720000.0
2007-12-24,66800,69500,66800,69500,2935,119540.0,1720000.0
2007-12-26,69000,70000,69000,70000,2060,120400.0,1720000.0
2007-12-27,69500,71500,69200,71500,3874,122980.0,1720000.0
2007-12-28,71500,71700,70500,71700,2025,123324.0,1720000.0
2008-01-02,70000,71000,67500,67500,3800,116100.0,1720000.0
2008-01-03,66900,67600,65200,65500,5886,112660.0,1720000.0
2008-01-04,64600,65800,64500,65100,7435,111972.0,1720000.0
2008-01-07,63800,64800,63100,63200,4631,108704.0,1720000.0
2008-01-08,62600,65100,61900,64600,6614,111112.0,1720000.0
2008-01-09,63000,65000,62500,63000,5758,108360.0,1720000.0
2008-01-10,62700,63300,61000,61000,6997,104920.0,1720000.0
2008-01-11,62100,62100,59800,60300,11509,103716.0,1720000.0
2008-01-14,60600,61800,60300,60700,3304,104404.0,1720000.0
2008-01-15,60700,61500,60000,60300,5041,103716.0,1720000.0
2008-01-16,58200,60000,55800,56100,21740,96492.0,1720000.0
2008-01-17,57500,57800,54800,57800,7454,99416.0,1720000.0
2008-01-18,55500,56500,55300,55500,6894,95460.0,1720000.0
2008-01-21,54700,55100,51500,53700,20143,92364.0,1720000.0
2008-01-22,52900,53000,48900,50000,16001,86000.0,1720000.0
2008-01-23,53400,53400,48100,48100,11408,82732.0,1720000.0
2008-01-24,49800,51400,48500,50300,8314,86516.0,1720000.0
2008-01-25,51100,51100,49500,50000,4097,86000.0,1720000.0
2008-01-28,50000,50200,49300,49350,4498,84882.0,1720000.0
2008-01-29,50500,50900,48900,49450,2814,85054.0,1720000.0
2008-01-30,50000,50300,48200,48200,3251,82904.0,1720000.0
2008-01-31,48200,50800,48200,49300,3760,84796.0,1720000.0
2008-02-01,51000,51000,49600,50700,1940,87204.0,1720000.0
2008-02-04,50100,51900,50100,51800,1956,89096.0,1720000.0
2008-02-05,51700,52900,50900,52200,2962,89784.0,1720000.0
2008-02-11,51000,51000,49850,49850,9130,85742.0,1720000.0
2008-02-12,49800,49850,49550,49750,911,85570.0,1720000.0
2008-02-13,50700,50700,47500,47700,37224,82044.0,1720000.0
2008-02-14,47950,48400,46500,47700,54486,82044.0,1720000.0
2008-02-15,47500,50400,47100,50000,11390,86000.0,1720000.0
2008-02-18,48700,51200,48700,50700,7996,87204.0,1720000.0
2008-02-19,51000,53900,51000,53100,11331,91332.0,1720000.0
2008-02-20,52300,54300,52300,53500,6036,92020.0,1720000.0
2008-02-21,52000,55100,52000,54900,3992,94428.0,1720000.0
2008-02-22,54500,55300,53200,53700,4900,92364.0,1720000.0
2008-02-25,54700,56200,54000,54600,4351,93912.0,1720000.0
2008-02-26,55000,55900,54100,55600,2470,95632.0,1720000.0
2008-02-27,55000,56800,55000,56700,4116,97524.0,1720000.0
2008-02-28,56700,57500,56600,57500,3485,98900.0,1720000.0
2008-02-29,57900,57900,55700,57000,5069,98040.0,1720000.0
2008-03-03,55000,56500,55000,55700,3498,95804.0,1720000.0
2008-03-04,55700,56500,54200,56500,1719,97180.0,1720000.0
2008-03-05,56300,56300,55200,55200,2272,94944.0,1720000.0
2008-03-06,56800,56800,54500,55900,3479,96148.0,1720000.0
2008-03-07,55000,56200,55000,55600,1129,95632.0,1720000.0
2008-03-10,55000,55700,53700,53800,3744,92536.0,1720000.0
2008-03-11,54000,55300,53000,55000,3229,94600.0,1720000.0
2008-03-12,55500,56200,53700,55400,2329,95288.0,1720000.0
2008-03-13,55900,57000,54600,56100,2019,96492.0,1720000.0
2008-03-14,56100,57300,55700,55700,2854,95804.0,1720000.0
2008-03-17,55600,55600,51000,51800,17466,89096.0,1720000.0
2008-03-18,52500,52500,50700,51600,9441,88752.0,1720000.0
2008-03-19,52600,53500,51600,53000,1730,91160.0,1720000.0
2008-03-20,52000,52500,50900,51300,7292,88236.0,1720000.0
2008-03-21,51500,53000,51500,53000,3587,91160.0,1720000.0
2008-03-24,52000,53000,52000,52800,1455,90816.0,1720000.0
2008-03-25,52900,53800,52500,53300,5748,91676.0,1720000.0
2008-03-26,53200,54200,53200,54000,6779,92880.0,1720000.0
2008-03-27,54000,58800,53300,57200,7425,98384.0,1720000.0
2008-03-28,57800,58500,56500,58500,6571,100620.0,1720000.0
2008-03-31,58900,59500,57100,59500,3969,102340.0,1720000.0
2008-04-01,60000,60000,58300,58300,1015,100276.0,1720000.0
2008-04-02,58600,59400,56000,57900,5073,99588.0,1720000.0
2008-04-03,57300,58800,57300,58200,3264,100104.0,1720000.0
2008-04-04,59400,59400,56200,57500,1245,98900.0,1720000.0
2008-04-07,58000,59500,57500,59500,3584,102340.0,1720000.0
2008-04-08,59400,59400,57700,58100,3088,99932.0,1720000.0
2008-04-10,59100,59300,58000,59200,1744,101824.0,1720000.0
2008-04-11,59300,60900,59000,60000,1767,103200.0,1720000.0
2008-04-14,59100,59300,58400,59200,2781,101824.0,1720000.0
2008-04-15,58500,59200,58000,59200,1911,101824.0,1720000.0
2008-04-16,59800,61000,58400,60800,3588,104576.0,1720000.0
2008-04-17,61500,61700,60800,61500,2182,105780.0,1720000.0
2008-04-18,61000,61800,60100,61700,874,106124.0,1720000.0
2008-04-21,61900,61900,61200,61700,1058,106124.0,1720000.0
2008-04-22,62500,63400,62500,63000,3357,108360.0,1720000.0
2008-04-23,63100,64000,62000,62400,4250,107328.0,1720000.0
2008-04-24,62400,62900,60000,61700,2608,106124.0,1720000.0
2008-04-25,60800,61600,60300,60300,2058,103716.0,1720000.0
2008-04-28,60400,61400,59600,59700,1506,102684.0,1720000.0
2008-04-29,59700,59700,58500,59300,3948,101996.0,1720000.0
2008-04-30,59300,59300,57800,57900,5181,99588.0,1720000.0
2008-05-02,58300,59900,57500,59900,4406,103028.0,1720000.0
2008-05-06,60500,62000,59700,62000,5536,106640.0,1720000.0
2008-05-07,62800,62900,60800,62700,2220,107844.0,1720000.0
2008-05-08,62000,62500,61300,61300,854,105436.0,1720000.0
2008-05-09,61500,62600,61000,62500,3276,107500.0,1720000.0
2008-05-13,62500,63000,61900,62500,3935,107500.0,1720000.0
2008-05-14,62100,63600,61700,62400,2770,107328.0,1720000.0
2008-05-15,61600,63200,61600,63000,1616,108360.0,1720000.0
2008-05-16,62800,64000,62600,63000,1796,108360.0,1720000.0
2008-05-19,63900,63900,62200,62200,2387,106984.0,1720000.0
2008-05-20,61800,62400,60000,61800,1492,106296.0,1720000.0
2008-05-21,61800,61900,60500,61700,951,106124.0,1720000.0
2008-05-22,60200,61800,60200,61700,1362,106124.0,1720000.0
2008-05-23,60600,62400,59500,59600,6855,102512.0,1720000.0
2008-05-26,59600,59800,58100,58400,3263,100448.0,1720000.0
2008-05-27,58400,58800,58100,58300,1920,100276.0,1720000.0
2008-05-28,59200,62700,58200,59800,2062,102856.0,1720000.0
2008-05-29,58700,61900,58700,60000,813,103200.0,1720000.0
2008-05-30,60000,61500,58900,61500,1625,105780.0,1720000.0
2008-06-02,60100,60600,60100,60200,728,103544.0,1720000.0
2008-06-03,60700,60700,59300,59800,1503,102856.0,1720000.0
2008-06-04,58100,61200,58100,61000,1607,104920.0,1720000.0
2008-06-05,60000,61500,59800,60800,2040,104576.0,1720000.0
2008-06-09,60100,60200,59200,59900,1229,103028.0,1720000.0
2008-06-10,59000,59900,58800,59900,1039,103028.0,1720000.0
2008-06-11,58500,60900,58500,59600,735,102512.0,1720000.0
2008-06-12,59900,60500,59000,59500,855,102340.0,1720000.0
2008-06-13,59500,60500,58700,60500,933,104060.0,1720000.0
2008-06-16,60500,61500,60100,60900,1234,104748.0,1720000.0
2008-06-17,61300,61900,60200,60900,2268,104748.0,1720000.0
2008-06-18,60900,62500,60200,60500,2887,104060.0,1720000.0
2008-06-19,60200,60900,59800,60500,1135,104060.0,1720000.0
2008-06-20,60500,61000,60200,60200,597,103544.0,1720000.0
2008-06-23,59600,60400,59500,59700,468,102684.0,1720000.0
2008-06-24,58700,60900,58600,60800,1166,104576.0,1720000.0
2008-06-25,61000,61500,59700,61500,1477,105780.0,1720000.0
2008-06-26,62000,62800,61600,62600,1802,107672.0,1720000.0
2008-06-27,62900,62900,60100,62000,2525,106640.0,1720000.0
2008-06-30,62000,62500,61300,62500,3067,107500.0,1720000.0
2008-07-01,62100,62500,60800,61200,1335,105264.0,1720000.0
2008-07-02,61900,61900,59300,61200,984,105264.0,1720000.0
2008-07-03,61200,61200,56600,59400,3055,102168.0,1720000.0
2008-07-04,59400,60900,57400,58000,1214,99760.0,1720000.0
2008-07-07,57200,59000,56100,57500,2013,98900.0,1720000.0
2008-07-08,59800,60500,54900,59400,104318,102168.0,1720000.0
2008-07-09,60400,60400,57600,58900,3431,101308.0,1720000.0
2008-07-10,59800,59800,57000,58800,4097,101136.0,1720000.0
2008-07-11,58000,58700,57200,58200,5674,100104.0,1720000.0
2008-07-14,56300,58200,56300,58200,742,100104.0,1720000.0
2008-07-15,58300,59000,56900,58400,1479,100448.0,1720000.0
2008-07-16,58400,59400,56700,57900,2281,99588.0,1720000.0
2008-07-17,57900,59200,56800,57800,941,99416.0,1720000.0
2008-07-18,57800,57800,55100,56300,1028,96836.0,1720000.0
2008-07-21,56300,58400,55800,57100,1431,98212.0,1720000.0
2008-07-22,57100,57500,55600,56200,1062,96664.0,1720000.0
2008-07-23,55200,58600,55200,58400,2094,100448.0,1720000.0
2008-07-24,58000,59200,57000,58000,3779,99760.0,1720000.0
2008-07-25,57900,57900,55300,57900,1133,99588.0,1720000.0
2008-07-28,57700,57900,57700,57900,116,99588.0,1720000.0
2008-07-29,57800,57800,56100,57600,19,99072.0,1720000.0
2008-07-30,57500,57900,57200,57900,82,99588.0,1720000.0
2008-07-31,56500,57900,55000,55000,392,94600.0,1720000.0
2008-08-01,56000,57600,55100,57500,219,98900.0,1720000.0
2008-08-04,57000,57000,55000,55900,2235,96148.0,1720000.0
2008-08-05,55900,57800,55900,56900,181,97868.0,1720000.0
2008-08-06,57800,57800,54600,54800,6427,94256.0,1720000.0
2008-08-07,56400,56400,54800,55500,222,95460.0,1720000.0
2008-08-08,54500,55700,54500,55500,193,95460.0,1720000.0
2008-08-11,57000,57000,56000,56200,866,96664.0,1720000.0
2008-08-12,57200,57200,56200,56200,285,96664.0,1720000.0
2008-08-13,55300,56400,55000,56400,1446,97008.0,1720000.0
2008-08-14,56900,56900,54000,54800,6312,94256.0,1720000.0
2008-08-18,54900,55900,53800,54900,2628,94428.0,1720000.0
2008-08-19,53500,55800,53200,55800,872,95976.0,1720000.0
2008-08-20,55800,56700,55000,56700,1808,97524.0,1720000.0
2008-08-21,57000,57000,56900,56900,30,97868.0,1720000.0
2008-08-22,57800,57800,54900,54900,1167,94428.0,1720000.0
2008-08-25,55000,56500,55000,56300,100,96836.0,1720000.0
2008-08-26,56300,56300,55000,55700,204,95804.0,1720000.0
2008-08-27,55000,55700,53900,54300,2774,93396.0,1720000.0
2008-08-28,55900,59700,53500,54000,8239,92880.0,1720000.0
2008-08-29,55000,55000,53500,54000,1221,92880.0,1720000.0
2008-09-01,53000,54000,53000,53000,842,91160.0,1720000.0
2008-09-02,52100,52800,49500,52000,6082,89440.0,1720000.0
2008-09-03,52100,52100,50000,51900,846,89268.0,1720000.0
2008-09-04,53000,54500,51900,52000,410,89440.0,1720000.0
2008-09-05,51500,54800,50300,53500,3828,92020.0,1720000.0
2008-09-08,54500,54500,51900,51900,10532,89268.0,1720000.0
2008-09-09,52500,53000,50500,50900,17033,87548.0,1720000.0
2008-09-10,51700,52100,50700,51700,2089,88924.0,1720000.0
2008-09-11,50700,51200,50200,50500,4635,86860.0,1720000.0
2008-09-12,51000,52000,50100,51000,5094,87720.0,1720000.0
2008-09-16,47100,49900,47100,48750,2096,83850.0,1720000.0
2008-09-17,48750,51200,48750,51200,1570,88064.0,1720000.0
2008-09-18,50000,50000,46600,47300,19578,81356.0,1720000.0
2008-09-19,48500,51000,48500,49800,7285,85656.0,1720000.0
2008-09-22,49700,49800,48200,48500,540,83420.0,1720000.0
2008-09-23,47400,49450,46500,49450,11250,85054.0,1720000.0
2008-09-24,49450,49450,48300,48800,3852,83936.0,1720000.0
2008-09-25,48500,49000,47500,48000,8160,82560.0,1720000.0
2008-09-26,48300,50500,48000,50000,3756,86000.0,1720000.0
2008-09-29,49100,50000,48900,49100,1446,84452.0,1720000.0
2008-09-30,48500,49100,47700,49100,878,84452.0,1720000.0
2008-10-01,50800,50800,48600,50000,1700,86000.0,1720000.0
2008-10-02,48650,49500,47000,48500,11898,83420.0,1720000.0
2008-10-06,47100,47600,43200,46500,16571,79980.0,1720000.0
