아세아(002030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-09-07,46308,47642,46254,46308,2551,205670.0,4738929.0
2010-09-08,46308,46575,45881,45988,2121,204248.0,4738929.0
2010-09-09,46254,46254,45668,45668,3130,202826.0,4738929.0
2010-09-10,45988,46841,45828,46041,2636,204485.0,4738929.0
2010-09-13,45881,46895,45774,45775,4620,203300.0,4738929.0
2010-09-14,45668,46468,45561,46095,2130,204722.0,4738929.0
2010-09-15,45881,47375,45881,47375,3480,210408.0,4738929.0
2010-09-16,47321,47962,47321,47375,5887,210408.0,4738929.0
2010-09-17,47481,48335,47375,47535,2592,211119.0,4738929.0
2010-09-20,47535,47535,47001,47162,442,209461.0,4738929.0
2010-09-24,47001,47481,47001,47482,898,210882.0,4738929.0
2010-09-27,47161,47802,47161,47802,1053,212304.0,4738929.0
2010-09-28,47321,47321,46041,46255,8538,205433.0,4738929.0
2010-09-29,46254,46841,46201,46575,5290,206854.0,4738929.0
2010-09-30,46361,47695,46361,47695,5767,211830.0,4738929.0
2010-10-01,48228,49882,47001,48656,6463,216095.0,4738929.0
2010-10-04,48282,49509,48228,49189,5550,218465.0,4738929.0
2010-10-05,49402,49829,48815,48816,10181,216806.0,4738929.0
2010-10-06,48815,49829,48815,49776,8188,221071.0,4738929.0
2010-10-07,50042,50149,49402,49776,7631,221071.0,4738929.0
2010-10-08,49509,49829,48709,49829,5600,221308.0,4738929.0
2010-10-11,49189,50149,48762,48816,3250,216806.0,4738929.0
2010-10-12,48762,49722,47748,49723,2560,220834.0,4738929.0
2010-10-13,49722,49722,48228,49082,4030,217991.0,4738929.0
2010-10-14,48602,49989,48602,49563,6178,220123.0,4738929.0
2010-10-15,49562,50042,47962,48229,18823,214200.0,4738929.0
2010-10-18,48122,50309,48122,50149,7416,222730.0,4738929.0
2010-10-19,50149,50149,49082,49082,3032,217991.0,4738929.0
2010-10-20,49082,49242,48228,49082,5403,217991.0,4738929.0
2010-10-21,49562,49562,49135,49563,5781,220123.0,4738929.0
2010-10-22,50096,50096,49509,49669,2630,220597.0,4738929.0
2010-10-25,49722,50576,49402,49403,4539,219412.0,4738929.0
2010-10-26,49455,49936,49082,49883,5420,221545.0,4738929.0
2010-10-27,49882,50789,49135,49136,10923,218228.0,4738929.0
2010-10-28,50682,50682,48548,48549,5744,215621.0,4738929.0
2010-10-29,48548,48655,47161,48656,9250,216095.0,4738929.0
2010-11-01,48815,48815,48068,48336,4634,214673.0,4738929.0
2010-11-02,48335,48335,47535,48282,4370,214437.0,4738929.0
2010-11-03,48282,48709,48015,48229,7303,214200.0,4738929.0
2010-11-04,48495,48495,47855,48229,5555,214200.0,4738929.0
2010-11-05,48495,48815,47855,48069,31171,213489.0,4738929.0
2010-11-08,47962,48655,47962,48656,12913,216095.0,4738929.0
2010-11-09,48922,48922,48335,48869,2720,217043.0,4738929.0
2010-11-10,48335,48869,47802,48869,14435,217043.0,4738929.0
2010-11-11,49082,49562,47268,47269,17374,209935.0,4738929.0
2010-11-12,48122,48442,47535,47535,7902,211119.0,4738929.0
2010-11-15,47161,47962,47161,47535,1826,211119.0,4738929.0
2010-11-16,48122,48122,45988,45988,7430,204248.0,4738929.0
2010-11-17,45881,46148,45401,45561,8782,202352.0,4738929.0
2010-11-18,45347,47481,45347,46468,13103,206380.0,4738929.0
2010-11-19,46895,46895,45988,45988,5589,204248.0,4738929.0
2010-11-22,46094,46094,45561,45668,5262,202826.0,4738929.0
2010-11-23,45668,46094,45241,45668,6317,202826.0,4738929.0
2010-11-24,44814,46414,44280,45081,5873,200220.0,4738929.0
2010-11-25,45081,45561,44601,44601,11761,198087.0,4738929.0
2010-11-26,44707,45347,44494,45135,5300,200457.0,4738929.0
2010-11-29,45134,45454,44547,44868,2510,199272.0,4738929.0
2010-11-30,44387,46895,44387,46895,3530,208276.0,4738929.0
2010-12-01,46841,46948,45774,46895,1402,208276.0,4738929.0
2010-12-02,46414,46895,46308,46468,1093,206380.0,4738929.0
2010-12-03,46468,46895,45507,46415,7028,206143.0,4738929.0
2010-12-06,46414,46948,46041,46735,2499,207565.0,4738929.0
2010-12-07,46735,46735,45881,46575,650,206854.0,4738929.0
2010-12-08,46575,47588,46201,47589,4351,211356.0,4738929.0
2010-12-09,47481,48175,46948,48122,9011,213726.0,4738929.0
2010-12-10,47588,48015,47108,47802,1481,212304.0,4738929.0
2010-12-13,47695,48122,47695,48069,1121,213489.0,4738929.0
2010-12-14,48015,48282,47321,47749,2461,212067.0,4738929.0
2010-12-15,47268,48495,47215,48496,2386,215384.0,4738929.0
2010-12-16,48175,48495,47481,48442,4264,215147.0,4738929.0
2010-12-17,47695,48442,47481,47642,1954,211593.0,4738929.0
2010-12-20,48388,48495,46841,47322,2970,210172.0,4738929.0
2010-12-21,47642,47802,47268,47322,5759,210172.0,4738929.0
2010-12-22,48282,48282,46948,47055,5372,208987.0,4738929.0
2010-12-23,47055,50149,46521,48015,24230,213252.0,4738929.0
2010-12-24,48068,48068,47161,48015,2261,213252.0,4738929.0
2010-12-27,48228,48495,47481,48069,2890,213489.0,4738929.0
2010-12-28,47962,49082,47481,48122,11474,213726.0,4738929.0
2010-12-29,47321,49509,47321,48496,4327,215384.0,4738929.0
2010-12-30,48495,49615,48015,48762,1956,216569.0,4738929.0
2011-01-03,48762,50149,48548,48709,20092,216332.0,4738929.0
2011-01-04,48442,49242,48442,48709,17131,216332.0,4738929.0
2011-01-05,48975,48975,48335,48709,7672,216332.0,4738929.0
2011-01-06,48709,48869,48228,48656,11981,216095.0,4738929.0
2011-01-07,48655,49295,48335,48389,4420,214910.0,4738929.0
2011-01-10,48388,48655,47962,48015,10641,213252.0,4738929.0
2011-01-11,48495,48495,46681,46788,53656,207802.0,4738929.0
2011-01-12,46788,47908,46788,46895,25323,208276.0,4738929.0
2011-01-13,47375,47375,46735,46895,24727,208276.0,4738929.0
2011-01-14,47161,47268,46521,47269,8313,209935.0,4738929.0
2011-01-17,47268,47908,46788,47855,40652,212541.0,4738929.0
2011-01-18,47802,47908,47001,47855,9991,212541.0,4738929.0
2011-01-19,47748,48015,47215,47962,7294,213015.0,4738929.0
2011-01-20,47908,48975,47535,48496,8248,215384.0,4738929.0
2011-01-21,48495,48495,47428,47909,6961,212778.0,4738929.0
2011-01-24,47908,48068,47321,48015,9950,213252.0,4738929.0
2011-01-25,48015,48442,47535,48336,6866,214673.0,4738929.0
2011-01-26,48228,48922,47908,48496,8181,215384.0,4738929.0
2011-01-27,48495,48655,47802,48122,7703,213726.0,4738929.0
2011-01-28,48495,48762,48015,48389,7104,214910.0,4738929.0
2011-01-31,47748,49082,47642,48549,10143,215621.0,4738929.0
2011-02-01,48335,48922,48122,48122,4861,213726.0,4738929.0
2011-02-07,48122,48815,48122,48496,4781,215384.0,4738929.0
2011-02-08,48282,49295,47802,47802,16453,212304.0,4738929.0
2011-02-09,47802,48548,47481,48389,7465,214910.0,4738929.0
2011-02-10,47908,48442,47588,47909,3172,212778.0,4738929.0
2011-02-11,47802,47908,46414,46415,5709,206143.0,4738929.0
2011-02-14,46575,47161,45881,46575,4020,206854.0,4738929.0
2011-02-15,47588,47588,45401,46148,9443,204959.0,4738929.0
2011-02-16,45774,47481,45668,46948,3754,208513.0,4738929.0
2011-02-17,47215,47695,46521,46895,3529,208276.0,4738929.0
2011-02-18,47268,47268,46788,47162,2412,209461.0,4738929.0
2011-02-21,48015,48015,46201,46202,2597,205196.0,4738929.0
2011-02-22,46201,46574,45187,46308,2126,205670.0,4738929.0
2011-02-23,46308,46308,45507,46095,1825,204722.0,4738929.0
2011-02-24,45614,46361,45614,45881,1623,203774.0,4738929.0
2011-02-25,45614,46948,45561,46308,3934,205670.0,4738929.0
2011-02-28,47588,47588,45668,47375,3301,210408.0,4738929.0
2011-03-02,46254,46575,45454,45455,5786,201878.0,4738929.0
2011-03-03,45774,46414,45081,45455,3897,201878.0,4738929.0
2011-03-04,45401,45988,45187,45775,11691,203300.0,4738929.0
2011-03-07,45774,46308,45454,45935,12991,204011.0,4738929.0
2011-03-08,45934,46948,45774,46041,5700,204485.0,4738929.0
2011-03-09,46041,46948,46041,46842,9300,208039.0,4738929.0
2011-03-10,46841,47962,46841,46842,14420,208039.0,4738929.0
2011-03-11,46414,47642,45454,46415,3055,206143.0,4738929.0
2011-03-14,47908,49082,46521,46682,19200,207328.0,4738929.0
2011-03-15,46414,46948,45081,46095,30640,204722.0,4738929.0
2011-03-16,45347,49082,45347,47215,9991,209698.0,4738929.0
2011-03-17,47161,47481,46788,47269,1231,209935.0,4738929.0
2011-03-18,47268,47962,46841,47962,2083,213015.0,4738929.0
2011-03-21,47962,48869,47161,48069,6340,213489.0,4738929.0
2011-03-22,48068,48495,47695,48389,7680,214910.0,4738929.0
2011-03-23,49082,49615,48388,49029,14435,217754.0,4738929.0
2011-03-24,49509,49509,48815,49082,3500,217991.0,4738929.0
2011-03-25,49082,50149,48815,49029,10365,217754.0,4738929.0
2011-03-28,49082,49936,48228,48976,4510,217517.0,4738929.0
2011-03-29,48975,49349,48709,49189,2930,218465.0,4738929.0
2011-03-30,49295,49882,48762,49829,4700,221308.0,4738929.0
2011-03-31,50042,50149,49242,49669,6000,220597.0,4738929.0
2011-04-01,50149,50149,49029,49936,6180,221782.0,4738929.0
2011-04-04,49509,50629,49029,49189,11720,218465.0,4738929.0
2011-04-05,49562,49562,48762,49189,7100,218465.0,4738929.0
2011-04-06,48869,49562,48548,49189,13620,218465.0,4738929.0
2011-04-07,49295,49615,48655,48656,2158,216095.0,4738929.0
2011-04-08,49082,49082,48655,48869,5710,217043.0,4738929.0
2011-04-11,48655,48922,48602,48869,5240,217043.0,4738929.0
2011-04-12,48548,48975,48442,48976,6420,217517.0,4738929.0
2011-04-13,48548,49562,48548,49509,480,219886.0,4738929.0
2011-04-14,49509,49509,48869,48922,2020,217280.0,4738929.0
2011-04-15,49029,49829,48869,49456,4080,219649.0,4738929.0
2011-04-18,48922,49455,48015,48976,5825,217517.0,4738929.0
2011-04-19,48122,49936,48068,48816,12060,216806.0,4738929.0
2011-04-20,48175,50682,48175,48816,17470,216806.0,4738929.0
2011-04-21,48495,50629,48495,49669,41230,220597.0,4738929.0
2011-04-22,50149,50362,49509,49776,15820,221071.0,4738929.0
2011-04-25,49829,50896,49509,50416,13640,223914.0,4738929.0
2011-04-26,50149,50682,49349,50149,11280,222730.0,4738929.0
2011-04-27,50149,50469,49615,49723,17980,220834.0,4738929.0
2011-04-28,50576,50576,49402,49829,7070,221308.0,4738929.0
2011-04-29,49509,50149,48495,49776,6045,221071.0,4738929.0
2011-05-02,49082,50629,49082,49616,5850,220360.0,4738929.0
2011-05-03,49562,50149,49562,50149,7610,222730.0,4738929.0
2011-05-04,49776,50416,49722,49776,3135,221071.0,4738929.0
2011-05-06,50096,50149,49669,49776,7821,221071.0,4738929.0
2011-05-09,49882,50149,49189,49509,1890,219886.0,4738929.0
2011-05-11,48709,50096,48548,50043,4291,222256.0,4738929.0
2011-05-12,48869,49349,48015,48015,6114,213252.0,4738929.0
2011-05-13,47855,48975,47855,48122,4957,213726.0,4738929.0
2011-05-16,47855,48015,46521,47642,5742,211593.0,4738929.0
2011-05-17,47481,48975,47481,48442,2180,215147.0,4738929.0
2011-05-18,48869,49615,48228,48762,2224,216569.0,4738929.0
2011-05-19,48388,49722,48175,49723,7930,220834.0,4738929.0
2011-05-20,48869,50256,48869,50043,6500,222256.0,4738929.0
2011-05-23,49189,50042,48602,50043,2132,222256.0,4738929.0
2011-05-24,48975,50042,48975,49136,571,218228.0,4738929.0
2011-05-25,48602,49135,47695,48976,4850,217517.0,4738929.0
2011-05-26,47535,49135,47535,48976,1003,217517.0,4738929.0
2011-05-27,47055,48548,47055,48069,1630,213489.0,4738929.0
2011-05-30,48068,49936,47642,48229,860,214200.0,4738929.0
2011-05-31,48975,49562,48548,49296,2570,218939.0,4738929.0
2011-06-01,48388,49029,48335,48656,790,216095.0,4738929.0
2011-06-02,48975,49295,47695,48176,1371,213963.0,4738929.0
2011-06-03,48655,49135,47588,48922,1460,217280.0,4738929.0
2011-06-07,47748,49509,47748,49403,4270,219412.0,4738929.0
2011-06-08,49722,49936,47695,48656,3134,216095.0,4738929.0
2011-06-09,47001,49242,47001,49243,3709,218702.0,4738929.0
2011-06-10,49242,49242,47642,48496,7053,215384.0,4738929.0
2011-06-13,48068,49615,48068,49616,2600,220360.0,4738929.0
2011-06-14,49615,49615,48228,48976,3012,217517.0,4738929.0
2011-06-15,48975,49242,48495,48976,1059,217517.0,4738929.0
2011-06-16,48122,49082,48068,49082,1460,217991.0,4738929.0
2011-06-17,48388,49562,48388,49082,2631,217991.0,4738929.0
2011-06-20,48548,49829,48175,49776,2870,221071.0,4738929.0
2011-06-21,49776,51003,48922,50790,3340,225573.0,4738929.0
2011-06-22,50789,50789,50416,50790,1130,225573.0,4738929.0
2011-06-23,50789,51750,49295,51216,3450,227469.0,4738929.0
2011-06-24,51910,52016,51109,51643,5770,229364.0,4738929.0
2011-06-27,51589,52283,49776,51590,5760,229127.0,4738929.0
2011-06-28,51589,51750,51109,51750,2000,229838.0,4738929.0
2011-06-29,52176,52390,51856,52123,2890,231497.0,4738929.0
2011-06-30,52230,52923,51643,51857,2812,230312.0,4738929.0
2011-07-01,52603,52817,51216,51270,2170,227706.0,4738929.0
2011-07-04,50843,52176,50843,51643,3110,229364.0,4738929.0
2011-07-05,51643,52230,50096,50523,6151,224388.0,4738929.0
2011-07-06,50522,51589,50522,51590,3130,229127.0,4738929.0
2011-07-07,51910,51910,51109,51537,5460,228890.0,4738929.0
2011-07-08,51216,52390,51216,51857,5590,230312.0,4738929.0
2011-07-11,52016,52603,51163,51803,3899,230075.0,4738929.0
2011-07-12,52070,52070,50682,51163,1710,227232.0,4738929.0
2011-07-13,51163,51163,49829,49829,4330,221308.0,4738929.0
2011-07-14,50149,50149,48335,49403,3580,219412.0,4738929.0
2011-07-15,49402,50309,48922,49349,1063,219175.0,4738929.0
2011-07-18,48869,50149,48655,48656,4330,216095.0,4738929.0
2011-07-19,48655,49509,48655,48656,5407,216095.0,4738929.0
2011-07-20,48709,49669,48709,49669,2720,220597.0,4738929.0
2011-07-21,49882,51643,49295,51643,2580,229364.0,4738929.0
2011-07-22,52070,52070,50682,51537,2973,228890.0,4738929.0
2011-07-25,51216,51216,49402,50576,6690,224625.0,4738929.0
2011-07-26,50576,52283,49882,51537,2848,228890.0,4738929.0
2011-07-27,51643,51750,50469,51643,2746,229364.0,4738929.0
2011-07-28,51643,51643,50362,51643,1240,229364.0,4738929.0
2011-07-29,51856,51856,50682,51750,3990,229838.0,4738929.0
2011-08-01,50416,52123,50416,51750,2390,229838.0,4738929.0
2011-08-02,51323,51323,50682,50683,2060,225099.0,4738929.0
2011-08-03,49776,50522,48442,48816,6690,216806.0,4738929.0
2011-08-04,48495,48602,47695,47855,4540,212541.0,4738929.0
2011-08-05,46841,47215,45347,46522,8900,206617.0,4738929.0
2011-08-08,46468,47215,44334,44494,10764,197613.0,4738929.0
2011-08-09,42253,43160,37985,40973,15406,181975.0,4738929.0
2011-08-10,41666,42947,38892,40173,9437,178421.0,4738929.0
2011-08-11,39372,40653,38679,39746,6051,176525.0,4738929.0
2011-08-12,40493,41826,39692,40760,10890,181027.0,4738929.0
2011-08-16,41826,42680,41079,42147,3690,187188.0,4738929.0
2011-08-17,43427,43427,42146,42680,2880,189557.0,4738929.0
2011-08-18,42680,43053,41346,41453,4361,184107.0,4738929.0
2011-08-19,41239,41239,39852,40280,3400,178895.0,4738929.0
2011-08-22,39212,40279,38999,39266,3141,174393.0,4738929.0
2011-08-23,37932,39692,37932,39266,5852,174393.0,4738929.0
2011-08-24,39799,39959,38519,39106,1880,173682.0,4738929.0
2011-08-25,38519,40332,38519,40013,2502,177710.0,4738929.0
2011-08-26,39319,40332,39159,39159,1270,173919.0,4738929.0
2011-08-29,41720,41720,39265,39693,2439,176288.0,4738929.0
2011-08-30,39532,40546,39532,40546,1534,180079.0,4738929.0
2011-08-31,40813,41613,40119,41347,2896,183633.0,4738929.0
2011-09-01,41239,42200,41239,41560,2441,184581.0,4738929.0
2011-09-02,40813,42040,40813,41507,460,184344.0,4738929.0
2011-09-05,40439,41133,39426,39426,1521,175103.0,4738929.0
2011-09-06,39426,39852,37505,37505,3560,166573.0,4738929.0
2011-09-07,39212,39212,37612,38092,2210,169180.0,4738929.0
2011-09-08,38785,39052,38092,38146,3210,169417.0,4738929.0
2011-09-09,37665,38625,37665,37986,3775,168706.0,4738929.0
2011-09-14,37985,39639,36705,37345,3420,165863.0,4738929.0
2011-09-15,37238,38145,37185,37185,1939,165152.0,4738929.0
2011-09-16,38252,39372,37345,39373,4083,174866.0,4738929.0
2011-09-19,38465,39586,37985,39479,1182,175340.0,4738929.0
2011-09-20,40332,40386,38519,38786,633,172260.0,4738929.0
2011-09-21,39212,39479,38679,38893,6758,172734.0,4738929.0
2011-09-22,38892,38892,37292,38412,2650,170601.0,4738929.0
2011-09-23,38038,38305,35851,38306,5320,170128.0,4738929.0
2011-09-26,38305,38305,35904,38252,5180,169891.0,4738929.0
2011-09-27,38145,38305,37238,38252,6127,169891.0,4738929.0
2011-09-28,37718,38412,37131,38252,2991,169891.0,4738929.0
2011-09-29,37398,38412,37398,38306,2930,170128.0,4738929.0
2011-09-30,37558,40653,37398,37612,5500,167047.0,4738929.0
2011-10-04,37558,37612,35958,36012,6228,159939.0,4738929.0
2011-10-05,36011,36811,35798,36492,4153,162071.0,4738929.0
2011-10-06,37238,37238,36598,36919,2324,163967.0,4738929.0
2011-10-07,38305,38305,37185,37986,4301,168706.0,4738929.0
2011-10-10,37345,38038,37345,37399,2536,166099.0,4738929.0
2011-10-11,37398,37505,37185,37239,2411,165389.0,4738929.0
2011-10-12,36918,37025,36278,36705,2846,163019.0,4738929.0
2011-10-13,36651,36758,36225,36705,4531,163019.0,4738929.0
2011-10-14,36651,36918,36278,36705,820,163019.0,4738929.0
2011-10-17,36971,36971,35638,36278,32080,161124.0,4738929.0
2011-10-18,35691,36331,35638,36225,3840,160887.0,4738929.0
2011-10-19,36064,36118,35691,35852,4901,159228.0,4738929.0
2011-10-20,35798,35958,35478,35638,2590,158280.0,4738929.0
2011-10-21,35531,35638,34357,35211,5489,156385.0,4738929.0
2011-10-24,35211,36278,35211,36278,4710,161124.0,4738929.0
2011-10-25,36171,36598,35531,35638,4730,158280.0,4738929.0
2011-10-26,35584,36171,35584,35958,1870,159702.0,4738929.0
2011-10-27,35851,36225,35851,36172,3710,160650.0,4738929.0
2011-10-28,36331,37131,36011,37025,5842,164441.0,4738929.0
2011-10-31,36918,38198,36438,37132,10742,164915.0,4738929.0
2011-11-01,37238,37238,36331,36332,1273,161361.0,4738929.0
2011-11-02,36865,37025,35531,36012,2778,159939.0,4738929.0
2011-11-03,35744,36491,35744,36438,2880,161834.0,4738929.0
2011-11-04,37025,37025,35958,36278,6992,161124.0,4738929.0
2011-11-07,36651,36705,36064,36332,861,161361.0,4738929.0
2011-11-08,36705,36705,36118,36385,1360,161597.0,4738929.0
2011-11-09,37025,37025,36278,36652,2511,162782.0,4738929.0
2011-11-10,35851,36225,35584,35852,3842,159228.0,4738929.0
2011-11-11,35691,36331,35584,36278,1540,161124.0,4738929.0
2011-11-14,35851,36545,35851,36278,850,161124.0,4738929.0
2011-11-15,36118,36545,36118,36438,1749,161834.0,4738929.0
2011-11-16,35584,36331,35584,36225,3300,160887.0,4738929.0
2011-11-17,35638,36225,35638,36065,1461,160176.0,4738929.0
2011-11-18,35744,35958,34197,35105,10984,155911.0,4738929.0
2011-11-21,35104,35104,34517,35051,2200,155674.0,4738929.0
2011-11-22,34571,34891,34304,34678,1981,154015.0,4738929.0
2011-11-23,34304,34784,33877,34678,2380,154015.0,4738929.0
2011-11-24,34571,34624,34197,34624,590,153778.0,4738929.0
2011-11-25,34251,35318,33184,34624,6972,153778.0,4738929.0
2011-11-28,34677,34784,34144,34144,1260,151646.0,4738929.0
2011-11-29,34090,34891,34090,34731,2670,154252.0,4738929.0
2011-11-30,34411,35104,34357,35051,2642,155674.0,4738929.0
2011-12-01,35051,35744,34997,35211,83860,156385.0,4738929.0
2011-12-02,35211,36064,35104,35531,7279,157806.0,4738929.0
2011-12-05,35691,35691,34784,35051,3780,155674.0,4738929.0
2011-12-06,35211,35318,34571,35318,1791,156859.0,4738929.0
2011-12-07,35318,39052,35211,39053,9845,173445.0,4738929.0
2011-12-08,37345,37452,36278,36598,6764,162545.0,4738929.0
2011-12-09,36491,36491,35371,35371,4745,157095.0,4738929.0
2011-12-12,35371,36385,35371,36278,4061,161124.0,4738929.0
2011-12-13,35531,36225,35424,35958,3771,159702.0,4738929.0
2011-12-14,35904,36118,35424,36065,3070,160176.0,4738929.0
2011-12-15,36011,36064,35371,35638,1350,158280.0,4738929.0
2011-12-16,35531,35958,35531,35745,1550,158754.0,4738929.0
2011-12-19,35584,35744,34411,35745,3730,158754.0,4738929.0
2011-12-20,35264,35744,34517,35265,2304,156622.0,4738929.0
2011-12-21,35531,36171,34677,35745,5441,158754.0,4738929.0
2011-12-22,35264,35798,35211,35745,4240,158754.0,4738929.0
2011-12-23,35371,36011,35318,35798,4692,158991.0,4738929.0
2011-12-26,35531,36278,35478,36278,6347,161124.0,4738929.0
2011-12-27,36278,37612,36064,36598,5223,162545.0,4738929.0
2011-12-28,36385,37025,36064,36598,1900,162545.0,4738929.0
2011-12-29,36118,39479,36118,39053,5490,173445.0,4738929.0
2012-01-02,39052,39052,37345,37505,3121,166573.0,4738929.0
2012-01-03,37078,37825,37078,37345,5319,165863.0,4738929.0
2012-01-04,37878,38945,37398,38199,4800,169654.0,4738929.0
2012-01-05,38092,38092,37292,37719,9721,167521.0,4738929.0
2012-01-06,37345,37718,36278,36598,14850,162545.0,4738929.0
2012-01-09,36491,36651,35744,35745,4335,158754.0,4738929.0
2012-01-10,36278,36385,35638,36065,6452,160176.0,4738929.0
2012-01-11,35904,36118,35904,36065,2325,160176.0,4738929.0
2012-01-12,36064,37078,35744,36972,7207,164204.0,4738929.0
2012-01-13,36491,37345,36491,36972,5600,164204.0,4738929.0
