현대건설(000720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-07-14,6840,6920,6720,6720,496132,732433.0,108992989.0
2004-07-15,6660,6950,6630,6750,823606,735703.0,108992989.0
2004-07-16,6660,6820,6620,6710,678411,731343.0,108992989.0
2004-07-19,6740,6800,6680,6800,651982,741152.0,108992989.0
2004-07-20,6770,6930,6740,6880,1009274,749872.0,108992989.0
2004-07-21,7010,7140,6960,6970,1288800,759681.0,108992989.0
2004-07-22,6850,7050,6820,7000,678219,762951.0,108992989.0
2004-07-23,7000,7200,6900,7190,1109903,783660.0,108992989.0
2004-07-26,7100,7200,7050,7120,667548,776030.0,108992989.0
2004-07-27,7120,7200,6970,7140,715635,778210.0,108992989.0
2004-07-28,7290,7470,7230,7300,1374910,795649.0,108992989.0
2004-07-29,7240,7400,7220,7300,750191,795649.0,108992989.0
2004-07-30,7400,7420,7240,7250,678833,790199.0,108992989.0
2004-08-02,7120,7250,7060,7150,613435,779300.0,108992989.0
2004-08-03,7200,7430,7200,7390,1163323,805458.0,108992989.0
2004-08-04,7300,7480,7210,7320,698458,797829.0,108992989.0
2004-08-05,7360,7540,7300,7540,1145584,821807.0,108992989.0
2004-08-06,7400,8050,7400,7960,2117274,867584.0,108992989.0
2004-08-09,7900,8270,7860,8180,1639133,891563.0,108992989.0
2004-08-10,8200,8360,8080,8210,1467709,894832.0,108992989.0
2004-08-11,8210,8280,8130,8180,1012863,891563.0,108992989.0
2004-08-12,8180,9290,8180,8890,4184172,968948.0,108992989.0
2004-08-13,9010,9240,8900,9100,3418782,991836.0,108992989.0
2004-08-16,9250,9290,8910,9120,1661335,994016.0,108992989.0
2004-08-17,9150,9190,8700,8800,1737402,959138.0,108992989.0
2004-08-18,8660,8850,8600,8670,1395828,944969.0,108992989.0
2004-08-19,8710,8990,8710,8800,1755904,959138.0,108992989.0
2004-08-20,8750,8840,8560,8600,1006301,937340.0,108992989.0
2004-08-23,8710,8800,8580,8600,1222617,937340.0,108992989.0
2004-08-24,8640,9030,8610,8910,1988291,971128.0,108992989.0
2004-08-25,9010,9240,8950,9100,2130593,991836.0,108992989.0
2004-08-26,9250,10400,9220,10000,7706449,1089930.0,108992989.0
2004-08-27,10100,10500,9910,10050,4174516,1095380.0,108992989.0
2004-08-30,10200,10450,9920,10000,2054156,1089930.0,108992989.0
2004-08-31,10100,10600,9980,10600,2344573,1155326.0,108992989.0
2004-09-01,10550,11000,10450,10850,3679690,1182574.0,108992989.0
2004-09-02,10900,10950,9930,9980,6656602,1087750.0,108992989.0
2004-09-03,10000,10450,9900,10050,3835690,1095380.0,108992989.0
2004-09-06,9960,10400,9690,10100,3782042,1100829.0,108992989.0
2004-09-07,10100,10450,10050,10100,2046562,1100829.0,108992989.0
2004-09-08,10250,10850,10200,10800,4292050,1177124.0,108992989.0
2004-09-09,11050,12400,10850,12400,8738766,1351513.0,108992989.0
2004-09-10,12950,13100,11950,12400,8017760,1351513.0,108992989.0
2004-09-13,12600,12700,11800,11950,4382888,1302466.0,108992989.0
2004-09-14,12300,13050,11900,12300,8740223,1340614.0,108992989.0
2004-09-15,12300,12700,12250,12450,2677682,1356963.0,108992989.0
2004-09-16,12450,13000,12150,12700,3770096,1384211.0,108992989.0
2004-09-17,12900,14400,12750,13400,8869908,1460506.0,108992989.0
2004-09-20,13600,13800,13150,13450,3194090,1465956.0,108992989.0
2004-09-21,13350,13350,12950,12950,2326494,1411459.0,108992989.0
2004-09-22,13100,13550,12700,12700,5448510,1384211.0,108992989.0
2004-09-23,12500,12650,11850,12200,2981388,1329714.0,108992989.0
2004-09-24,12350,12550,12150,12500,2420674,1362412.0,108992989.0
2004-09-30,12450,12950,12450,12850,2138238,1400560.0,108992989.0
2004-10-01,13150,13450,13000,13200,2751543,1438707.0,108992989.0
2004-10-04,13300,13500,12900,13500,2871439,1471405.0,108992989.0
2004-10-05,13750,14350,13700,14050,4993067,1531351.0,108992989.0
2004-10-06,14150,14400,13650,14150,2970384,1542251.0,108992989.0
2004-10-07,14050,14200,13350,13450,2281073,1465956.0,108992989.0
2004-10-08,13250,14100,13250,13950,2799093,1520452.0,108992989.0
2004-10-11,13900,14000,13700,13750,1135685,1498654.0,108992989.0
2004-10-12,13900,15750,13900,15300,11472508,1667593.0,108992989.0
2004-10-13,15300,15600,14650,15000,3926279,1634895.0,108992989.0
2004-10-14,15000,15650,15000,15050,3466265,1640344.0,108992989.0
