웰바이오텍(010600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-10-26,2290,2325,2245,2325,89109,35456.0,15249884.0
2016-10-27,2325,2360,2315,2345,93453,35761.0,15249884.0
2016-10-28,2345,2370,2200,2275,144508,34693.0,15249884.0
2016-10-31,2270,2270,2140,2190,110582,33397.0,15249884.0
2016-11-01,2155,2210,2120,2125,98990,32406.0,15249884.0
2016-11-02,2125,2135,1975,2000,249852,30500.0,15249884.0
2016-11-03,1940,2175,1940,2130,154696,32482.0,15249884.0
2016-11-04,2135,2165,2005,2085,62656,31796.0,15249884.0
2016-11-07,2095,2130,2075,2110,34665,32177.0,15249884.0
2016-11-08,2110,2130,2075,2125,47648,32406.0,15249884.0
2016-11-09,2120,2130,1875,2000,295901,30500.0,15249884.0
2016-11-10,2040,2095,2010,2085,47698,31796.0,15249884.0
2016-11-11,2085,2130,2065,2120,33950,32330.0,15249884.0
2016-11-14,2120,2155,2060,2130,90584,32482.0,15249884.0
2016-11-15,2090,2140,2080,2085,72570,31796.0,15249884.0
2016-11-16,2085,2130,2085,2125,35123,32406.0,15249884.0
2016-11-17,2125,2260,2110,2225,176863,33931.0,15249884.0
2016-11-18,2235,2270,2205,2205,162840,33626.0,15249884.0
2016-11-21,2205,2210,2130,2145,55989,32711.0,15249884.0
2016-11-22,2155,2175,2105,2155,99933,32864.0,15249884.0
2016-11-23,2150,2175,2095,2095,69690,31949.0,15249884.0
2016-11-24,2095,2145,2000,2010,102065,30652.0,15249884.0
2016-11-25,2010,2020,1960,2020,37135,30805.0,15249884.0
2016-11-28,2020,2050,2015,2040,35123,31110.0,15249884.0
2016-11-29,2050,2050,1990,2015,49285,30729.0,15249884.0
2016-11-30,2055,2055,1990,1990,53694,30347.0,15249884.0
2016-12-01,1990,2020,1980,2020,47045,30805.0,15249884.0
2016-12-02,2020,2210,2010,2050,236157,31262.0,15249884.0
2016-12-05,2030,2120,2010,2010,232084,30652.0,15249884.0
2016-12-06,2020,2055,2000,2010,61035,30652.0,15249884.0
2016-12-07,2030,2030,1955,1965,95410,29966.0,15249884.0
2016-12-08,1955,2010,1950,1980,52832,30195.0,15249884.0
2016-12-09,1980,2000,1960,1960,67016,29890.0,15249884.0
2016-12-12,1980,2005,1960,1990,43606,30347.0,15249884.0
2016-12-13,1990,2025,1985,2025,55226,30881.0,15249884.0
2016-12-14,2025,2035,2005,2030,64301,30957.0,15249884.0
2016-12-15,2035,2040,2015,2035,60012,31034.0,15249884.0
2016-12-16,2030,2050,2000,2020,61270,30805.0,15249884.0
2016-12-19,2020,2050,2000,2050,42210,31262.0,15249884.0
2016-12-20,2050,2050,2015,2045,37536,31186.0,15249884.0
2016-12-21,2030,2045,2005,2010,61152,30652.0,15249884.0
2016-12-22,2030,2030,1990,2000,39657,30500.0,15249884.0
2016-12-23,1975,2030,1975,2025,31705,30881.0,15249884.0
2016-12-26,2025,2030,2000,2010,31364,30652.0,15249884.0
2016-12-27,2005,2020,1975,1990,120988,30347.0,15249884.0
2016-12-28,1990,2030,1965,2015,62058,30729.0,15249884.0
2016-12-29,2015,2025,1995,2005,45016,30576.0,15249884.0
2017-01-02,1995,2040,1995,2035,63597,31034.0,15249884.0
2017-01-03,2035,2080,2015,2075,80032,31644.0,15249884.0
2017-01-04,2070,2120,2070,2085,106750,31796.0,15249884.0
2017-01-05,2100,2115,2070,2115,49808,32254.0,15249884.0
2017-01-06,2105,2115,2070,2080,68333,31720.0,15249884.0
2017-01-09,2085,2120,2055,2070,106396,31567.0,15249884.0
2017-01-10,2070,2085,2050,2080,81728,31720.0,15249884.0
2017-01-11,2080,2100,2065,2070,85057,31567.0,15249884.0
2017-01-12,2080,2130,2060,2075,103652,31644.0,15249884.0
2017-01-13,2075,2100,2035,2055,83535,31339.0,15249884.0
2017-01-16,2055,2055,1960,1990,133558,30347.0,15249884.0
2017-01-17,1990,2035,1990,2020,50514,30805.0,15249884.0
2017-01-18,1985,2035,1965,2025,96874,30881.0,15249884.0
2017-01-19,2030,2050,2000,2040,53463,31110.0,15249884.0
2017-01-20,2040,2100,2030,2100,93738,32025.0,15249884.0
2017-01-23,2100,2110,2000,2000,103464,30500.0,15249884.0
2017-01-24,2000,2035,1985,2000,79541,30500.0,15249884.0
2017-01-25,1990,2030,1990,2015,35925,30729.0,15249884.0
2017-01-26,2015,2065,2000,2060,58833,31415.0,15249884.0
2017-01-31,2050,2085,2010,2085,53293,31796.0,15249884.0
2017-02-01,2085,2115,2065,2115,67002,32254.0,15249884.0
2017-02-02,2120,2140,2055,2085,74831,31796.0,15249884.0
2017-02-03,2075,2080,2050,2060,55836,31415.0,15249884.0
2017-02-06,2070,2070,2040,2060,44836,31415.0,15249884.0
2017-02-07,2050,2060,2020,2030,71291,30957.0,15249884.0
2017-02-08,2020,2050,2005,2020,55468,30805.0,15249884.0
2017-02-09,2010,2050,2005,2040,46069,31110.0,15249884.0
2017-02-10,2035,2040,2010,2015,54523,30729.0,15249884.0
2017-02-13,2015,2065,2015,2045,50181,31186.0,15249884.0
2017-02-14,2060,2070,2025,2060,73354,31415.0,15249884.0
2017-02-15,2070,2115,2050,2100,144193,32025.0,15249884.0
2017-02-16,2090,2125,2060,2080,54470,31720.0,15249884.0
2017-02-17,2070,2095,2055,2080,71535,31720.0,15249884.0
2017-02-20,2050,2055,1980,2025,198110,30881.0,15249884.0
2017-02-21,2025,2035,2000,2020,54502,30805.0,15249884.0
2017-02-22,2010,2090,2010,2050,91852,31262.0,15249884.0
2017-02-23,2050,2060,2035,2045,39403,31186.0,15249884.0
2017-02-24,2035,2050,2010,2045,37009,31186.0,15249884.0
2017-02-27,2045,2045,2005,2010,24371,30652.0,15249884.0
2017-02-28,2010,2020,2000,2010,43553,30652.0,15249884.0
2017-03-02,2010,2020,2000,2005,35382,30576.0,15249884.0
2017-03-03,1995,2020,1980,2000,72534,30500.0,15249884.0
2017-03-06,1980,2005,1970,1990,42767,30347.0,15249884.0
2017-03-07,2000,2000,1960,1960,51243,29890.0,15249884.0
2017-03-08,1960,1965,1940,1960,77557,29890.0,15249884.0
2017-03-09,1955,1970,1935,1935,45367,29509.0,15249884.0
2017-03-10,1930,1940,1875,1900,125811,28975.0,15249884.0
2017-03-13,1880,1975,1880,1940,61730,29585.0,15249884.0
2017-03-14,1950,1960,1930,1940,23502,29585.0,15249884.0
2017-03-15,1940,1955,1850,1935,42316,29509.0,15249884.0
2017-03-16,1935,1935,1875,1895,94717,28899.0,15249884.0
2017-03-17,1895,1935,1880,1930,70430,29432.0,15249884.0
2017-03-20,1930,1955,1905,1955,36275,29814.0,15249884.0
2017-03-21,1960,1960,1900,1920,44049,29280.0,15249884.0
2017-03-22,1920,1920,1895,1910,29320,29127.0,15249884.0
2017-03-23,1920,1920,1885,1900,45509,28975.0,15249884.0
2017-03-24,1900,1915,1875,1895,30932,28899.0,15249884.0
2017-03-27,1900,1905,1820,1825,122957,27831.0,15249884.0
2017-03-28,1835,1835,1795,1815,117945,27679.0,15249884.0
2017-03-29,1820,1830,1750,1830,144632,27907.0,15249884.0
2017-03-30,1835,1840,1800,1815,88522,27679.0,15249884.0
2017-03-31,1820,1885,1800,1885,76037,28746.0,15249884.0
2017-04-03,1875,1965,1865,1950,130646,29737.0,15249884.0
2017-04-04,1945,1965,1890,1915,119598,29204.0,15249884.0
2017-04-05,1920,2195,1905,2105,853593,32101.0,15249884.0
2017-04-06,2125,2165,2085,2155,457126,32864.0,15249884.0
2017-04-07,2155,2440,2135,2185,1249876,33321.0,15249884.0
2017-04-10,2180,2180,2040,2080,322343,31720.0,15249884.0
2017-04-11,2060,2150,2030,2105,198412,32101.0,15249884.0
2017-04-12,2120,2205,2085,2150,146584,32787.0,15249884.0
2017-04-13,2155,2215,2100,2150,235321,32787.0,15249884.0
2017-04-14,2150,2360,2115,2225,696351,33931.0,15249884.0
2017-04-17,2160,2280,2155,2280,379257,34770.0,15249884.0
2017-04-18,2280,2375,2270,2375,292577,36218.0,15249884.0
2017-04-19,2375,2385,2240,2295,323232,34998.0,15249884.0
2017-04-20,2295,2320,2230,2300,115337,35075.0,15249884.0
2017-04-21,2290,2310,2170,2245,176452,34236.0,15249884.0
2017-04-24,2280,2300,2210,2295,76695,34998.0,15249884.0
2017-04-25,2250,2295,2245,2270,80627,34617.0,15249884.0
2017-04-26,2275,2275,2170,2215,148728,33778.0,15249884.0
2017-04-27,2210,2210,2130,2170,65396,33092.0,15249884.0
2017-04-28,2160,2160,2010,2095,186566,31949.0,15249884.0
2017-05-02,2085,2140,2060,2100,201996,32025.0,15249884.0
2017-05-04,2065,2115,2045,2095,113865,31949.0,15249884.0
2017-05-08,2115,2190,2095,2165,120626,33016.0,15249884.0
2017-05-10,2155,2245,2130,2225,159485,33931.0,15249884.0
2017-05-11,2235,2395,2225,2380,585710,36295.0,15249884.0
2017-05-12,2380,2410,2360,2400,324484,36600.0,15249884.0
2017-05-15,2360,2430,2225,2375,594816,36218.0,15249884.0
2017-05-16,2395,2415,2225,2255,346572,34388.0,15249884.0
2017-05-17,2235,2265,2075,2135,490382,32559.0,15249884.0
2017-05-18,2110,2235,2050,2135,498110,32559.0,15249884.0
2017-05-19,2125,2155,2080,2150,267018,32787.0,15249884.0
2017-05-22,2155,2155,2065,2115,163623,32254.0,15249884.0
2017-05-23,2115,2125,2060,2095,102679,31949.0,15249884.0
2017-05-24,2095,2110,2000,2000,327674,30500.0,15249884.0
2017-05-25,1995,2040,1950,2015,239709,30729.0,15249884.0
2017-05-26,2010,2075,2010,2055,128427,31339.0,15249884.0
2017-05-29,2065,2080,1990,2005,166817,30576.0,15249884.0
2017-05-30,2000,2025,1970,2020,92380,30805.0,15249884.0
2017-05-31,2030,2085,2005,2080,187091,31720.0,15249884.0
2017-06-01,2090,2100,2065,2085,102736,31796.0,15249884.0
2017-06-02,2095,2110,2070,2105,132339,32101.0,15249884.0
2017-06-05,2110,2155,2100,2135,138245,32559.0,15249884.0
2017-06-07,2125,2315,2120,2205,425147,33626.0,15249884.0
2017-06-08,2205,2225,2155,2215,148973,33778.0,15249884.0
2017-06-09,2225,2225,2130,2185,178707,33321.0,15249884.0
2017-06-12,2145,2175,2085,2125,101137,32406.0,15249884.0
2017-06-13,2125,2135,2100,2135,91663,32559.0,15249884.0
2017-06-14,2145,2145,2075,2120,86297,32330.0,15249884.0
2017-06-15,2120,2130,2075,2120,41965,32330.0,15249884.0
2017-06-16,2120,2260,2070,2205,237292,33626.0,15249884.0
2017-06-19,2245,2260,2180,2220,160006,33855.0,15249884.0
2017-06-20,2240,2240,2125,2150,105434,32787.0,15249884.0
2017-06-21,2160,2200,2140,2150,27663,32787.0,15249884.0
2017-06-22,2140,2200,2140,2165,46128,33016.0,15249884.0
2017-06-23,2165,2195,2060,2065,106920,31491.0,15249884.0
2017-06-26,2050,2150,2040,2110,89561,32177.0,15249884.0
2017-06-27,2090,2125,2065,2105,54387,32101.0,15249884.0
2017-06-28,2115,2140,2080,2125,56880,32406.0,15249884.0
2017-06-29,2125,2150,2095,2115,23079,32254.0,15249884.0
2017-06-30,2115,2125,2050,2100,37042,32025.0,15249884.0
2017-07-03,2110,2125,2065,2120,20230,32330.0,15249884.0
2017-07-04,2125,2125,2080,2095,16943,31949.0,15249884.0
2017-07-05,2095,2120,2070,2095,27903,31949.0,15249884.0
2017-07-06,2105,2165,2095,2115,37672,32254.0,15249884.0
2017-07-07,2125,2125,2035,2090,64850,31872.0,15249884.0
2017-07-10,2090,2095,2040,2090,44705,31872.0,15249884.0
2017-07-11,2100,2110,2035,2055,36448,31339.0,15249884.0
2017-07-12,2060,2060,2010,2030,35915,30957.0,15249884.0
2017-07-13,2040,2160,2005,2130,237355,32482.0,15249884.0
2017-07-14,2140,2350,2060,2250,607271,34312.0,15249884.0
2017-07-17,2250,2295,2225,2235,253399,34083.0,15249884.0
2017-07-18,2245,2250,2050,2150,495031,32787.0,15249884.0
2017-07-19,2140,2150,2075,2080,135130,31720.0,15249884.0
2017-07-20,2090,2145,2080,2125,84181,32406.0,15249884.0
2017-07-21,2135,2135,2090,2125,48735,32406.0,15249884.0
2017-07-24,2105,2150,2090,2100,52030,32025.0,15249884.0
2017-07-25,2110,2110,2040,2065,92183,31491.0,15249884.0
2017-07-26,2080,2115,2065,2080,100441,31720.0,15249884.0
2017-07-27,2070,2230,2070,2150,617766,32787.0,15249884.0
2017-07-28,2145,2225,2125,2180,257387,33245.0,15249884.0
2017-07-31,2200,2205,2125,2175,88495,33168.0,15249884.0
2017-08-01,2170,2200,2150,2185,113550,33321.0,15249884.0
2017-08-02,2210,2235,2180,2180,109542,33245.0,15249884.0
2017-08-03,2190,2205,2105,2145,125072,32711.0,15249884.0
2017-08-04,2155,2155,2110,2155,55676,32864.0,15249884.0
2017-08-07,2155,2195,2140,2195,85246,33473.0,15249884.0
2017-08-08,2210,2255,2180,2220,264295,33855.0,15249884.0
2017-08-09,2220,2345,2180,2270,776931,34617.0,15249884.0
2017-08-10,2255,2365,2240,2365,863048,36066.0,15249884.0
2017-08-11,2355,2360,2275,2290,257777,34922.0,15249884.0
2017-08-14,2300,2375,2205,2210,440024,33702.0,15249884.0
2017-08-16,2230,2270,2180,2200,244736,33550.0,15249884.0
2017-08-17,2210,2245,2160,2210,152491,33702.0,15249884.0
2017-08-18,2210,2270,2190,2265,134723,34541.0,15249884.0
2017-08-21,2295,2325,2250,2290,94267,34922.0,15249884.0
2017-08-22,2300,2300,2145,2155,504071,32864.0,15249884.0
2017-08-23,2170,2215,2145,2190,305393,33397.0,15249884.0
2017-08-24,2180,2225,2180,2220,47890,33855.0,15249884.0
2017-08-25,2220,2310,2190,2280,239739,34770.0,15249884.0
2017-08-28,2275,2305,2270,2290,95106,34922.0,15249884.0
2017-08-29,2265,2315,2245,2280,231225,34770.0,15249884.0
2017-08-30,2285,2325,2275,2310,164717,35227.0,15249884.0
2017-08-31,2300,2330,2285,2305,177912,35151.0,15249884.0
2017-09-01,2305,2315,2250,2285,110706,34846.0,15249884.0
2017-09-04,2220,2270,2205,2255,129478,34388.0,15249884.0
2017-09-05,2255,2285,2240,2265,51769,34541.0,15249884.0
2017-09-06,2270,2270,2210,2255,99324,34388.0,15249884.0
2017-09-07,2245,2250,2190,2220,162252,33855.0,15249884.0
2017-09-08,2215,2260,2180,2185,61137,33321.0,15249884.0
2017-09-11,2190,2205,2165,2175,123820,33168.0,15249884.0
2017-09-12,2170,2220,2130,2190,105140,33397.0,15249884.0
2017-09-13,2200,2200,2145,2170,80946,33092.0,15249884.0
2017-09-14,2165,2195,2150,2165,36713,33016.0,15249884.0
2017-09-15,2165,2185,2125,2160,80085,32940.0,15249884.0
2017-09-18,2160,2160,2120,2140,52032,32635.0,15249884.0
2017-09-19,2145,2160,2115,2125,72807,32406.0,15249884.0
2017-09-20,2115,2130,2045,2090,117532,31872.0,15249884.0
2017-09-21,2080,2130,2050,2130,66662,32482.0,15249884.0
2017-09-22,2145,2325,2130,2325,1001543,35456.0,15249884.0
2017-09-25,2325,2350,2215,2270,415411,34617.0,15249884.0
2017-09-26,2300,2515,2265,2440,2370155,37210.0,15249884.0
2017-09-27,2450,2465,2095,2155,1431200,32864.0,15249884.0
2017-09-28,2165,2250,2145,2250,491695,34312.0,15249884.0
2017-09-29,2265,2490,2265,2420,1284686,36905.0,15249884.0
2017-10-10,2800,3130,2630,2755,6407761,42013.0,15249884.0
2017-10-11,2765,2910,2690,2735,1231258,41708.0,15249884.0
2017-10-12,2735,3275,2680,3175,3142603,48418.0,15249884.0
2017-10-13,3115,3400,3070,3205,1708627,48876.0,15249884.0
2017-10-16,3150,3250,3000,3205,632779,48876.0,15249884.0
2017-10-17,3185,3310,3075,3090,464335,47122.0,15249884.0
2017-10-18,3085,3160,2805,2925,818621,44606.0,15249884.0
2017-10-19,2930,3055,2860,3055,304947,46588.0,15249884.0
2017-10-20,3045,3080,2920,2925,222899,44606.0,15249884.0
2017-10-23,2900,2970,2800,2825,297179,43081.0,15249884.0
2017-10-24,2800,2920,2760,2875,202545,43843.0,15249884.0
2017-10-25,2875,3040,2855,2855,294217,43538.0,15249884.0
2017-10-26,2865,2935,2810,2865,187073,43691.0,15249884.0
2017-10-27,2940,3155,2900,3070,659695,46817.0,15249884.0
2017-10-30,3230,3745,3135,3665,3566063,55891.0,15249884.0
2017-10-31,3625,3695,3525,3695,933967,56348.0,15249884.0
2017-11-01,3705,3805,3595,3760,758405,57340.0,15249884.0
2017-11-02,3765,3920,3680,3810,735724,58102.0,15249884.0
2017-11-03,3700,3705,3185,3325,1876041,50706.0,15249884.0
2017-11-06,3320,3445,3255,3410,486024,52002.0,15249884.0
2017-11-07,3410,3840,3350,3600,1247582,54900.0,15249884.0
2017-11-08,3550,3805,3485,3800,668422,57950.0,15249884.0
2017-11-09,3710,3990,3710,3810,577538,58102.0,15249884.0
2017-11-10,3800,3975,3760,3840,412912,58560.0,15249884.0
2017-11-13,4025,4025,3795,3920,472890,59780.0,15249884.0
2017-11-14,3920,3950,3560,3890,589082,59322.0,15249884.0
2017-11-15,3835,4000,3615,3745,558950,57111.0,15249884.0
2017-11-16,3745,4170,3715,4090,734294,62372.0,15249884.0
2017-11-17,3925,4090,3905,3990,485129,60847.0,15249884.0
2017-11-20,3950,4435,3865,4355,607027,66413.0,15249884.0
2017-11-21,4450,4450,4230,4295,401879,65498.0,15249884.0
2017-11-22,4350,4650,4320,4540,614988,69234.0,15249884.0
2017-11-23,4620,4750,4375,4550,323611,69387.0,15249884.0
2017-11-24,4540,4660,4460,4640,232991,70759.0,15249884.0
2017-11-27,4640,4740,4605,4630,172706,70607.0,15249884.0
2017-11-28,4640,4685,4185,4340,590247,66184.0,15249884.0
2017-11-29,4340,4460,3925,4200,283985,64050.0,15249884.0
2017-11-30,4200,4350,4100,4140,170197,63135.0,15249884.0
2017-12-01,4590,4730,3840,4080,1045327,62220.0,15249884.0
2017-12-04,4100,4120,3885,3885,229817,59246.0,15249884.0
2017-12-05,3845,3885,3600,3885,430365,59246.0,15249884.0
2017-12-06,3895,4095,3795,3970,257645,60542.0,15249884.0
2017-12-07,3900,3990,3805,3970,117784,60542.0,15249884.0
2017-12-08,4000,4090,3895,4080,171826,62220.0,15249884.0
2017-12-11,4100,4115,4005,4030,138684,61457.0,15249884.0
2017-12-12,4000,4030,3650,3850,436494,58712.0,15249884.0
2017-12-13,3795,4000,3770,3990,249410,60847.0,15249884.0
2017-12-14,4000,4300,3990,4150,370234,63287.0,15249884.0
2017-12-15,4150,4270,3980,4155,334018,63363.0,15249884.0
2017-12-18,4215,4340,4140,4155,311092,63363.0,15249884.0
2017-12-19,4160,4220,4015,4155,84505,63363.0,15249884.0
2017-12-20,4145,4185,3895,4080,167296,62220.0,15249884.0
2017-12-21,4060,4080,3750,3750,171769,57187.0,15249884.0
2017-12-22,3795,3795,3535,3630,246435,55357.0,15249884.0
2017-12-26,3630,3795,3550,3620,148553,55205.0,15249884.0
2017-12-27,3595,3730,3480,3600,200675,54900.0,15249884.0
2017-12-28,3530,3585,3485,3580,116809,54595.0,15249884.0
2018-01-02,3600,3650,3460,3520,157363,53680.0,15249884.0
2018-01-03,3545,3560,3290,3395,364239,51773.0,15249884.0
2018-01-04,3365,3395,3200,3205,328662,48876.0,15249884.0
2018-01-05,3230,3565,3195,3420,468850,52155.0,15249884.0
2018-01-08,3420,3435,3255,3305,255794,50401.0,15249884.0
2018-01-09,3280,3350,3155,3155,177685,48113.0,15249884.0
2018-01-10,3140,3390,3140,3390,214410,51697.0,15249884.0
2018-01-11,3370,3445,3305,3320,125670,50630.0,15249884.0
2018-01-12,3320,3370,3195,3370,133491,51392.0,15249884.0
2018-01-15,3360,3400,3265,3290,60999,50172.0,15249884.0
2018-01-16,3300,3380,3245,3335,83714,50858.0,15249884.0
2018-01-17,3345,3500,3330,3455,85310,52688.0,15249884.0
2018-01-18,3455,3585,3430,3575,113768,54518.0,15249884.0
2018-01-19,3565,3745,3565,3695,192766,56348.0,15249884.0
2018-01-22,3700,3775,3530,3580,158712,54595.0,15249884.0
2018-01-23,3580,3590,3225,3445,284154,52536.0,15249884.0
2018-01-24,3460,3680,3415,3600,245277,54900.0,15249884.0
2018-01-25,3530,3650,3465,3540,123473,53985.0,15249884.0
2018-01-26,3530,3550,3440,3470,70170,52917.0,15249884.0
2018-01-29,3470,3475,3230,3360,331747,51240.0,15249884.0
2018-01-30,3370,3405,3295,3295,117962,50248.0,15249884.0
2018-01-31,3300,3355,3215,3235,149400,49333.0,15249884.0
2018-02-01,3235,3335,3210,3270,130645,49867.0,15249884.0
2018-02-02,3270,3340,3245,3315,62896,50553.0,15249884.0
2018-02-05,3220,3375,3085,3100,172792,47275.0,15249884.0
2018-02-06,3005,3100,2730,3100,189428,47275.0,15249884.0
2018-02-07,3140,3230,3000,3000,118057,45750.0,15249884.0
2018-02-08,3000,3220,2940,3205,82916,48876.0,15249884.0
2018-02-09,3080,3195,3080,3130,67032,47732.0,15249884.0
2018-02-12,3150,3200,3075,3170,35602,48342.0,15249884.0
2018-02-13,3160,3190,3055,3080,37611,46970.0,15249884.0
2018-02-14,3070,3100,2965,3070,124364,46817.0,15249884.0
2018-02-19,3075,3180,3075,3170,54634,48342.0,15249884.0
2018-02-20,3175,3250,3150,3190,45615,48647.0,15249884.0
2018-02-21,3170,3460,3160,3430,189705,52307.0,15249884.0
2018-02-22,3380,3470,3345,3395,68825,51773.0,15249884.0
2018-02-23,3380,3390,3250,3280,110973,50020.0,15249884.0
2018-02-26,3250,3400,3150,3165,113826,48266.0,15249884.0
2018-02-27,3185,3185,2975,3030,151235,46207.0,15249884.0
2018-02-28,3030,3085,2975,3085,78787,47046.0,15249884.0
2018-03-02,3035,3190,3015,3135,92149,47808.0,15249884.0
2018-03-05,3130,3170,2940,2990,127689,45597.0,15249884.0
2018-03-06,3010,3085,2985,3045,61385,46436.0,15249884.0
2018-03-07,3195,3255,3070,3165,185911,48266.0,15249884.0
2018-03-08,3155,3260,3125,3260,62508,49715.0,15249884.0
2018-03-09,3230,3270,3165,3205,54390,48876.0,15249884.0
2018-03-12,3220,3380,3165,3340,81884,50935.0,15249884.0
2018-03-13,3360,3400,3205,3390,62566,51697.0,15249884.0
2018-03-14,3360,3760,3340,3630,253081,55357.0,15249884.0
2018-03-15,3630,3790,3620,3660,117284,55815.0,15249884.0
2018-03-16,3650,3700,3495,3515,176651,53603.0,15249884.0
2018-03-19,3530,3565,3415,3495,120291,53298.0,15249884.0
2018-03-20,3515,3780,3375,3480,212055,53070.0,15249884.0
2018-03-21,3475,3600,3400,3485,79437,53146.0,15249884.0
2018-03-22,3295,3330,2900,3000,1187935,45750.0,15249884.0
2018-03-23,2895,3045,2805,2805,297498,42776.0,15249884.0
2018-03-26,2700,2810,2660,2770,391271,42242.0,15249884.0
2018-03-27,2750,2900,2750,2815,153299,42928.0,15249884.0
2018-03-28,2805,2805,2700,2790,169797,42547.0,15249884.0
2018-03-29,2790,2790,2675,2690,164242,41022.0,15249884.0
2018-03-30,2700,2810,2675,2775,161000,42318.0,15249884.0
2018-04-02,2775,2880,2745,2775,115088,42318.0,15249884.0
2018-04-03,2750,2835,2710,2835,138270,43233.0,15249884.0
2018-04-04,2840,2935,2795,2820,154121,43005.0,15249884.0
2018-04-05,2820,3100,2810,3050,276460,46512.0,15249884.0
2018-04-06,3055,3270,3010,3200,198175,48800.0,15249884.0
2018-04-09,3210,3340,3200,3330,202884,50782.0,15249884.0
2018-04-10,3320,3335,3200,3310,99580,50477.0,15249884.0
2018-04-11,3305,3545,3300,3520,332619,53680.0,15249884.0
2018-04-12,4145,4300,3585,3585,2333142,54671.0,15249884.0
2018-04-13,3580,3625,3295,3380,681870,51545.0,15249884.0
2018-04-16,3425,3580,3315,3420,328797,52155.0,15249884.0
2018-04-17,3620,4360,3500,3920,7413204,59780.0,15249884.0
2018-04-18,3980,3980,3650,3780,1484683,57645.0,15249884.0
2018-04-19,3715,3745,3400,3555,721192,54213.0,15249884.0
2018-04-20,3545,3555,3400,3470,305806,52917.0,15249884.0
2018-04-23,3430,3440,3100,3170,497367,48342.0,15249884.0
2018-04-24,3175,3280,3060,3190,281239,48647.0,15249884.0
2018-04-25,3170,3200,3095,3110,145872,47427.0,15249884.0
2018-04-26,3110,3205,3075,3160,221134,48190.0,15249884.0
2018-04-27,3160,3200,3070,3125,129067,47656.0,15249884.0
2018-04-30,3100,3120,2905,3070,274087,46817.0,15249884.0
