빙그레(005180),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-02-11,21400,21650,20600,20700,81970,205991.0,9951241.0
2004-02-12,20650,21050,20400,20700,66704,205991.0,9951241.0
2004-02-13,20650,20900,20550,20550,24040,204498.0,9951241.0
2004-02-16,20600,20600,20150,20500,44550,204000.0,9951241.0
2004-02-17,20800,20850,20450,20800,34100,206986.0,9951241.0
2004-02-18,20900,21700,20750,21450,131376,213454.0,9951241.0
2004-02-19,21400,21750,21000,21100,32519,209971.0,9951241.0
2004-02-20,21100,21600,20900,21100,42468,209971.0,9951241.0
2004-02-23,21750,21750,21100,21300,55735,211961.0,9951241.0
2004-02-24,21400,21500,20800,21000,38170,208976.0,9951241.0
2004-02-25,20750,21200,20250,20650,54140,205493.0,9951241.0
2004-02-26,20950,20950,20400,20750,36511,206488.0,9951241.0
2004-02-27,20500,21100,20500,21000,76020,208976.0,9951241.0
2004-03-02,21400,21400,20850,21100,58490,209971.0,9951241.0
2004-03-03,21000,21200,20700,20800,27100,206986.0,9951241.0
2004-03-04,20800,20900,20400,20900,54290,207981.0,9951241.0
2004-03-05,20950,20950,20600,20800,21505,206986.0,9951241.0
2004-03-08,20800,20850,20400,20500,41275,204000.0,9951241.0
2004-03-09,20600,21350,20600,21200,58175,210966.0,9951241.0
2004-03-10,21200,21300,20600,20750,34971,206488.0,9951241.0
2004-03-11,20750,21450,20650,20950,59929,208478.0,9951241.0
2004-03-12,20700,21300,19100,20950,154600,208478.0,9951241.0
2004-03-15,20800,20800,20000,20500,86610,204000.0,9951241.0
2004-03-16,20150,20900,20100,20500,32821,204000.0,9951241.0
2004-03-17,20550,21000,20550,20950,37141,208478.0,9951241.0
2004-03-18,20850,21150,20650,20850,36995,207483.0,9951241.0
2004-03-19,21250,21450,20900,21300,76980,211961.0,9951241.0
2004-03-22,21500,21500,20700,21000,400310,208976.0,9951241.0
2004-03-23,20800,20900,20450,20800,39150,206986.0,9951241.0
2004-03-24,20600,20700,20350,20400,44910,203005.0,9951241.0
2004-03-25,20300,20500,19200,19350,133400,192557.0,9951241.0
2004-03-26,19600,19700,19050,19200,90430,191064.0,9951241.0
2004-03-29,19250,19650,19150,19450,49290,193552.0,9951241.0
2004-03-30,19300,19650,19300,19600,39310,195044.0,9951241.0
2004-03-31,19600,19850,19350,19500,27748,194049.0,9951241.0
2004-04-01,19450,19950,19200,19800,57130,197035.0,9951241.0
2004-04-02,20000,20300,19850,20200,46750,201015.0,9951241.0
2004-04-06,20400,20600,20100,20150,63800,200518.0,9951241.0
2004-04-07,20150,20300,19750,19750,54768,196537.0,9951241.0
2004-04-08,19700,20050,19600,19950,65912,198527.0,9951241.0
2004-04-09,19900,20000,19650,19750,24660,196537.0,9951241.0
2004-04-12,19900,20450,19800,20350,67731,202508.0,9951241.0
2004-04-13,20450,20500,20050,20100,31467,200020.0,9951241.0
2004-04-14,20350,21200,20250,21000,162202,208976.0,9951241.0
2004-04-16,21500,22200,21400,22200,322529,220918.0,9951241.0
2004-04-19,22700,23000,22000,22200,180490,220918.0,9951241.0
2004-04-20,22600,23000,22300,23000,109498,228879.0,9951241.0
2004-04-21,22500,23200,22500,22950,140031,228381.0,9951241.0
2004-04-22,22700,22800,22100,22150,88804,220420.0,9951241.0
2004-04-23,22400,22600,21900,22200,71280,220918.0,9951241.0
2004-04-26,22150,22200,21700,21950,55708,218430.0,9951241.0
2004-04-27,22400,25150,22400,24600,343056,244801.0,9951241.0
2004-04-28,24100,25050,23400,25000,229553,248781.0,9951241.0
2004-04-29,24500,25400,23600,24000,168857,238830.0,9951241.0
2004-04-30,23500,24900,23400,24200,154146,240820.0,9951241.0
2004-05-03,23900,24700,23900,24200,61010,240820.0,9951241.0
2004-05-04,24400,24700,24100,24200,58749,240820.0,9951241.0
2004-05-06,24500,24500,21550,22050,168540,219425.0,9951241.0
2004-05-07,21700,22350,20100,22350,123820,222410.0,9951241.0
2004-05-10,21400,22450,20100,21000,114214,208976.0,9951241.0
2004-05-11,20400,21500,20400,21150,108047,210469.0,9951241.0
2004-05-12,21300,21750,21300,21600,71666,214947.0,9951241.0
2004-05-13,21400,21500,20800,20950,64730,208478.0,9951241.0
2004-05-14,21200,21550,20700,20900,91228,207981.0,9951241.0
2004-05-17,21000,21100,18350,18500,98821,184098.0,9951241.0
2004-05-18,17900,19400,17700,19400,129760,193054.0,9951241.0
2004-05-19,19800,21400,19600,21350,113859,212459.0,9951241.0
2004-05-20,20400,21000,20300,20700,94254,205991.0,9951241.0
2004-05-21,22000,23500,22000,22900,284405,227883.0,9951241.0
2004-05-24,23800,24150,23050,23300,187575,231864.0,9951241.0
2004-05-25,23000,23500,22200,23400,136850,232859.0,9951241.0
2004-05-27,23750,23800,22850,23000,97748,228879.0,9951241.0
2004-05-28,23050,23300,22500,22850,49380,227386.0,9951241.0
2004-05-31,23250,24150,23150,23800,138739,236840.0,9951241.0
2004-06-01,24450,24500,23900,24300,117247,241815.0,9951241.0
2004-06-02,23900,24250,23650,23950,76896,238332.0,9951241.0
2004-06-03,24150,24350,22600,22750,106879,226391.0,9951241.0
2004-06-04,22900,23400,22500,22800,76727,226888.0,9951241.0
2004-06-07,22650,23450,22650,22900,58790,227883.0,9951241.0
2004-06-08,23100,23600,23100,23500,86260,233854.0,9951241.0
2004-06-09,23650,24350,23450,23600,115441,234849.0,9951241.0
2004-06-10,23700,23900,23300,23550,75370,234352.0,9951241.0
2004-06-11,23800,23900,22300,22600,106761,224898.0,9951241.0
2004-06-14,21700,22650,21550,21800,72790,216937.0,9951241.0
2004-06-15,21850,22100,20900,21850,73260,217435.0,9951241.0
2004-06-16,22050,22600,21650,21800,50670,216937.0,9951241.0
2004-06-17,21700,22000,20950,21300,43812,211961.0,9951241.0
2004-06-18,21000,21250,20300,20700,92500,205991.0,9951241.0
2004-06-21,20700,21300,20700,20850,50240,207483.0,9951241.0
2004-06-22,20600,20750,20200,20700,36215,205991.0,9951241.0
2004-06-23,20500,20900,20200,20250,34699,201513.0,9951241.0
2004-06-24,20250,20600,19950,20300,84500,202010.0,9951241.0
2004-06-25,20450,22750,20300,22500,139020,223903.0,9951241.0
2004-06-28,22500,22600,21600,22600,61535,224898.0,9951241.0
2004-06-29,22450,22850,22100,22500,67012,223903.0,9951241.0
2004-06-30,22450,23700,22450,23050,82092,229376.0,9951241.0
2004-07-01,23100,23500,22950,23100,61354,229874.0,9951241.0
2004-07-02,22700,22700,22050,22650,65155,225396.0,9951241.0
2004-07-05,22700,23450,22700,23200,83460,230869.0,9951241.0
2004-07-06,23150,23400,23000,23000,36770,228879.0,9951241.0
2004-07-07,22000,22900,22000,22850,47291,227386.0,9951241.0
2004-07-08,22950,23600,22500,23300,66180,231864.0,9951241.0
2004-07-09,23150,23550,23150,23250,32470,231366.0,9951241.0
2004-07-12,23150,23500,23000,23000,43229,228879.0,9951241.0
2004-07-13,23300,23300,23000,23100,41930,229874.0,9951241.0
2004-07-14,23000,23850,23000,23000,79043,228879.0,9951241.0
2004-07-15,23100,23550,22500,23500,74162,233854.0,9951241.0
2004-07-16,23850,25550,23700,24950,256281,248283.0,9951241.0
2004-07-19,26000,26850,25600,25800,270307,256742.0,9951241.0
2004-07-20,26000,26000,24800,25100,130560,249776.0,9951241.0
2004-07-21,25350,25700,24800,25300,127351,251766.0,9951241.0
2004-07-22,25000,26100,24700,24750,196944,246293.0,9951241.0
2004-07-23,24900,25650,24750,25000,179403,248781.0,9951241.0
2004-07-26,25000,25250,24800,25050,108620,249279.0,9951241.0
2004-07-27,25400,25700,24850,25000,146314,248781.0,9951241.0
2004-07-28,25100,25500,25000,25500,139977,253757.0,9951241.0
2004-07-29,25800,25800,24800,25000,130007,248781.0,9951241.0
2004-07-30,24900,25200,24850,24900,71200,247786.0,9951241.0
2004-08-02,25400,25450,24900,24950,106359,248283.0,9951241.0
2004-08-03,24750,25000,24000,24000,123145,238830.0,9951241.0
2004-08-04,23800,24750,23700,24450,125965,243308.0,9951241.0
2004-08-05,24500,24500,23550,23600,117693,234849.0,9951241.0
2004-08-06,23450,23550,22650,22800,76602,226888.0,9951241.0
2004-08-09,22600,23100,22200,22850,52872,227386.0,9951241.0
2004-08-10,22850,23200,22150,22150,69391,220420.0,9951241.0
2004-08-11,22250,22600,22200,22300,69641,221913.0,9951241.0
2004-08-12,22600,23150,22450,23100,80701,229874.0,9951241.0
2004-08-13,23350,23450,22600,22700,95620,225893.0,9951241.0
2004-08-16,22450,22700,21850,22350,78631,222410.0,9951241.0
2004-08-17,22500,22750,22100,22250,40405,221415.0,9951241.0
2004-08-18,22150,22500,21950,22350,36763,222410.0,9951241.0
2004-08-19,22350,22550,22000,22100,56210,219922.0,9951241.0
2004-08-20,22100,22350,22000,22050,26675,219425.0,9951241.0
2004-08-23,22300,22300,21650,21750,44221,216439.0,9951241.0
2004-08-24,21600,21800,21100,21800,73321,216937.0,9951241.0
2004-08-25,21700,22050,21600,21600,40665,214947.0,9951241.0
2004-08-26,21550,21800,21300,21600,70920,214947.0,9951241.0
2004-08-27,21500,22550,21500,22150,88854,220420.0,9951241.0
2004-08-30,22500,22500,21750,21750,35779,216439.0,9951241.0
2004-08-31,21800,22100,21700,21800,27410,216937.0,9951241.0
2004-09-01,21900,22700,21900,22700,78541,225893.0,9951241.0
2004-09-02,22800,23550,22700,23500,107250,233854.0,9951241.0
2004-09-03,23500,24600,23500,24250,164010,241318.0,9951241.0
2004-09-06,24250,24550,23800,23850,48881,237337.0,9951241.0
2004-09-07,23950,24100,23200,23250,43629,231366.0,9951241.0
2004-09-08,23050,23900,23050,23400,30530,232859.0,9951241.0
2004-09-09,23300,24300,22850,24300,84060,241815.0,9951241.0
2004-09-10,24300,24700,24100,24600,66270,244801.0,9951241.0
2004-09-13,24350,24400,24050,24150,32230,240322.0,9951241.0
2004-09-14,24000,24400,23850,24200,29690,240820.0,9951241.0
2004-09-15,24200,24550,24000,24000,16490,238830.0,9951241.0
2004-09-16,23800,24700,23800,24300,35951,241815.0,9951241.0
2004-09-17,24400,25150,24400,24900,81550,247786.0,9951241.0
2004-09-20,24900,25250,24500,25000,25174,248781.0,9951241.0
2004-09-21,25100,25300,24700,25200,32520,250771.0,9951241.0
2004-09-22,25100,25400,24750,25000,26232,248781.0,9951241.0
2004-09-23,24700,24900,24000,24000,14995,238830.0,9951241.0
2004-09-24,23950,25200,23950,25200,41278,250771.0,9951241.0
2004-09-30,25300,25400,24550,24700,40372,245796.0,9951241.0
2004-10-01,25100,25100,24500,24800,28109,246791.0,9951241.0
2004-10-04,24850,25250,24850,25050,29644,249279.0,9951241.0
2004-10-05,25300,25500,25050,25200,20550,250771.0,9951241.0
2004-10-06,25500,25500,24800,24800,15092,246791.0,9951241.0
2004-10-07,25000,25100,24100,24350,23753,242313.0,9951241.0
2004-10-08,24300,25150,24200,24850,22780,247288.0,9951241.0
2004-10-11,25150,25150,24600,25000,38640,248781.0,9951241.0
2004-10-12,24850,25100,24400,24850,33820,247288.0,9951241.0
2004-10-13,25000,25150,24650,24850,32632,247288.0,9951241.0
2004-10-14,24850,24900,24500,24850,28940,247288.0,9951241.0
2004-10-15,24850,24950,24500,24650,13700,245298.0,9951241.0
2004-10-18,24650,25000,24600,24700,13008,245796.0,9951241.0
2004-10-19,24700,25050,24700,25000,22130,248781.0,9951241.0
2004-10-20,25050,25050,24650,24700,38202,245796.0,9951241.0
2004-10-21,24550,24550,24000,24100,31750,239825.0,9951241.0
2004-10-22,24300,24700,24150,24600,10380,244801.0,9951241.0
2004-10-25,24450,24450,23650,24000,48002,238830.0,9951241.0
2004-10-26,24350,24650,24000,24200,20720,240820.0,9951241.0
2004-10-27,24300,24750,24150,24700,21180,245796.0,9951241.0
2004-10-28,24500,26000,24500,25900,69540,257737.0,9951241.0
2004-10-29,25850,26100,25100,26100,33805,259727.0,9951241.0
2004-11-01,26150,27050,26150,26900,71200,267688.0,9951241.0
2004-11-02,26900,27100,26300,26900,41781,267688.0,9951241.0
2004-11-03,26900,27250,26700,26950,34830,268186.0,9951241.0
2004-11-04,27000,27000,26400,26900,12700,267688.0,9951241.0
2004-11-05,26700,27850,26700,27400,31380,272664.0,9951241.0
2004-11-08,27750,27750,26700,27600,24203,274654.0,9951241.0
2004-11-09,27800,28800,27600,27800,67373,276644.0,9951241.0
2004-11-10,28000,29200,27800,29200,75000,290576.0,9951241.0
2004-11-11,28850,29450,28200,28400,52060,282615.0,9951241.0
2004-11-12,29250,30350,28500,29900,89240,297542.0,9951241.0
2004-11-15,29500,29550,28800,29000,77991,288586.0,9951241.0
2004-11-16,29100,29200,29000,29100,81290,289581.0,9951241.0
2004-11-17,29100,30000,29100,29650,29148,295054.0,9951241.0
2004-11-18,29450,30800,29150,30600,34930,304508.0,9951241.0
2004-11-19,30600,30900,29700,30600,31543,304508.0,9951241.0
2004-11-22,30000,30800,30000,30800,22252,306498.0,9951241.0
2004-11-23,30500,30800,30000,30000,25525,298537.0,9951241.0
2004-11-24,29500,30000,29100,29850,56247,297045.0,9951241.0
2004-11-25,29800,30300,29300,29300,17794,291571.0,9951241.0
2004-11-26,29300,30400,29300,29550,52458,294059.0,9951241.0
2004-11-29,29900,30400,29300,30300,22246,301523.0,9951241.0
2004-11-30,30650,31350,29800,31350,23939,311971.0,9951241.0
2004-12-01,30800,31750,30300,30300,30961,301523.0,9951241.0
2004-12-02,31050,31300,30000,30750,32940,306001.0,9951241.0
2004-12-03,31000,31000,30100,30100,32765,299532.0,9951241.0
2004-12-06,29600,29650,29300,29300,84934,291571.0,9951241.0
2004-12-07,29300,29450,29300,29350,22817,292069.0,9951241.0
2004-12-08,29700,30000,29350,29700,51362,295552.0,9951241.0
2004-12-09,29350,30500,29300,30500,28725,303513.0,9951241.0
2004-12-10,30500,30500,29000,29000,59580,288586.0,9951241.0
2004-12-13,29400,29700,29050,29600,10760,294557.0,9951241.0
2004-12-14,29800,29800,29150,29250,9600,291074.0,9951241.0
2004-12-15,29100,29400,29050,29100,13570,289581.0,9951241.0
2004-12-16,29500,29500,29000,29000,27190,288586.0,9951241.0
2004-12-17,29000,29350,28850,28950,11193,288088.0,9951241.0
2004-12-20,28950,29300,28300,28300,16743,281620.0,9951241.0
2004-12-21,28300,28800,27600,28200,28000,280625.0,9951241.0
2004-12-22,28750,28750,28100,28350,30898,282118.0,9951241.0
2004-12-23,28250,29350,28250,28900,33502,287591.0,9951241.0
2004-12-24,28400,29300,28300,28500,34436,283610.0,9951241.0
2004-12-27,28600,30000,28600,30000,18860,298537.0,9951241.0
2004-12-28,29400,30300,29400,30200,16640,300527.0,9951241.0
2004-12-29,29700,30450,29700,30450,16260,303015.0,9951241.0
2004-12-30,30500,31200,30250,31200,15360,310479.0,9951241.0
2005-01-03,30800,31300,30650,30700,8247,305503.0,9951241.0
2005-01-04,30600,31000,29700,30200,17337,300527.0,9951241.0
2005-01-05,29900,30100,29600,29700,23372,295552.0,9951241.0
2005-01-06,29950,29950,28900,29700,38900,295552.0,9951241.0
2005-01-07,30000,30000,29400,29600,25670,294557.0,9951241.0
2005-01-10,29500,30200,29250,30200,14120,300527.0,9951241.0
2005-01-11,30200,30600,30000,30500,58484,303513.0,9951241.0
2005-01-12,30100,30700,30100,30300,19871,301523.0,9951241.0
2005-01-13,30000,31000,30000,31000,15379,308488.0,9951241.0
2005-01-14,30550,31300,30500,31300,16260,311474.0,9951241.0
2005-01-17,31350,31850,30950,31500,22895,313464.0,9951241.0
2005-01-18,31450,32450,31350,32200,16920,320430.0,9951241.0
2005-01-19,32550,33300,32050,33250,32101,330879.0,9951241.0
2005-01-20,32600,33000,32150,32600,22500,324410.0,9951241.0
2005-01-21,33000,33150,32250,32600,16530,324410.0,9951241.0
2005-01-24,32100,33100,31800,32200,27696,320430.0,9951241.0
2005-01-25,31650,36900,31500,34550,196191,343815.0,9951241.0
2005-01-26,34700,34900,33200,33500,63827,333367.0,9951241.0
2005-01-27,33600,34300,32800,32800,23760,326401.0,9951241.0
2005-01-28,32400,34500,32400,33400,22211,332371.0,9951241.0
2005-01-31,33050,34000,33050,34000,35000,338342.0,9951241.0
2005-02-01,34400,34400,33700,33900,28420,337347.0,9951241.0
2005-02-02,33350,33700,32800,33700,31566,335357.0,9951241.0
2005-02-03,33300,33950,33000,33000,18600,328391.0,9951241.0
2005-02-04,33000,33300,32500,32500,28920,323415.0,9951241.0
2005-02-07,32900,32950,32300,32600,36685,324410.0,9951241.0
2005-02-11,32100,32500,31650,31950,34013,317942.0,9951241.0
2005-02-14,32050,33000,32050,32900,46115,327396.0,9951241.0
2005-02-15,33200,33200,32300,32300,50940,321425.0,9951241.0
2005-02-16,32650,32650,32350,32600,33930,324410.0,9951241.0
2005-02-17,32300,32500,32050,32300,52801,321425.0,9951241.0
2005-02-18,32500,34100,32300,33500,75551,333367.0,9951241.0
2005-02-21,33650,34300,32950,33650,53788,334859.0,9951241.0
2005-02-22,34000,35050,33550,35000,97336,348293.0,9951241.0
2005-02-23,35200,35550,33700,34000,49660,338342.0,9951241.0
2005-02-24,33500,36450,33450,36450,110290,362723.0,9951241.0
2005-02-25,36400,37050,35750,37050,96950,368693.0,9951241.0
2005-02-28,37200,39000,36500,37800,118401,376157.0,9951241.0
2005-03-02,38300,38300,37000,37500,70481,373172.0,9951241.0
2005-03-03,37500,39450,37500,38000,55205,378147.0,9951241.0
2005-03-04,39000,39000,37600,37600,49871,374167.0,9951241.0
2005-03-07,37600,37700,36200,36750,120957,365708.0,9951241.0
2005-03-08,36100,37200,35750,35900,56180,357250.0,9951241.0
2005-03-09,35500,37750,35500,36900,61280,367201.0,9951241.0
2005-03-10,36900,36900,35650,35650,69450,354762.0,9951241.0
2005-03-11,36500,36500,35800,36000,55480,358245.0,9951241.0
2005-03-14,36000,37850,36000,37150,122917,369689.0,9951241.0
2005-03-15,37650,40650,37100,39000,181156,388098.0,9951241.0
2005-03-16,39000,40900,39000,39500,86150,393074.0,9951241.0
2005-03-17,39950,40400,37500,37500,66207,373172.0,9951241.0
2005-03-18,37100,38500,37000,38000,72050,378147.0,9951241.0
2005-03-21,37500,38000,36800,37300,48686,371181.0,9951241.0
2005-03-22,37900,37950,36800,36800,47580,366206.0,9951241.0
2005-03-23,36750,37200,36700,36800,43033,366206.0,9951241.0
2005-03-24,36550,37200,35750,36200,40610,360235.0,9951241.0
2005-03-25,36900,37000,36200,37000,29326,368196.0,9951241.0
2005-03-28,37000,37700,36600,37000,59350,368196.0,9951241.0
2005-03-29,37000,37000,36250,36500,36280,363220.0,9951241.0
2005-03-30,36400,36750,36100,36450,37382,362723.0,9951241.0
2005-03-31,36400,37850,36400,37800,35190,376157.0,9951241.0
2005-04-01,37450,38350,37450,38000,77159,378147.0,9951241.0
2005-04-04,38000,38400,37800,37800,42884,376157.0,9951241.0
2005-04-06,38000,38400,37800,38000,40070,378147.0,9951241.0
2005-04-07,38100,39500,38100,39000,73410,388098.0,9951241.0
2005-04-08,39000,39300,38650,38950,49518,387601.0,9951241.0
2005-04-11,38950,38950,38400,38500,21472,383123.0,9951241.0
2005-04-12,38300,38700,37550,37700,39070,375162.0,9951241.0
2005-04-13,38100,38150,37600,37750,26522,375659.0,9951241.0
2005-04-14,37400,37850,37400,37500,85651,373172.0,9951241.0
2005-04-15,37000,38300,36500,38300,60311,381133.0,9951241.0
2005-04-18,38050,39300,38000,38500,94789,383123.0,9951241.0
2005-04-19,39000,39200,38100,39000,66765,388098.0,9951241.0
2005-04-20,39200,40000,39150,40000,61309,398050.0,9951241.0
2005-04-21,39600,40000,39250,39400,112807,392079.0,9951241.0
2005-04-22,39000,39450,38500,39000,244010,388098.0,9951241.0
2005-04-25,38400,39200,38400,38450,81795,382625.0,9951241.0
2005-04-26,39000,39000,38200,38200,38811,380137.0,9951241.0
2005-04-27,38000,38150,37500,37700,61026,375162.0,9951241.0
2005-04-28,38150,38600,38050,38150,47009,379640.0,9951241.0
2005-04-29,38050,39000,38050,39000,46224,388098.0,9951241.0
2005-05-02,39750,39750,38800,39000,163032,388098.0,9951241.0
2005-05-03,39400,39400,38700,39000,133713,388098.0,9951241.0
2005-05-04,39400,40050,39000,39500,203960,393074.0,9951241.0
2005-05-06,39500,39750,39100,39400,78590,392079.0,9951241.0
2005-05-09,39900,39900,38300,38300,87156,381133.0,9951241.0
2005-05-10,38500,39100,38400,38550,48003,383620.0,9951241.0
2005-05-11,38250,38650,37900,38400,49679,382128.0,9951241.0
2005-05-12,38200,39400,38200,39400,45041,392079.0,9951241.0
2005-05-13,39000,39950,39000,39200,114146,390089.0,9951241.0
2005-05-16,39200,39600,39050,39400,45900,392079.0,9951241.0
2005-05-17,39500,39600,38300,38750,42320,385611.0,9951241.0
2005-05-18,38450,39250,38450,38550,43386,383620.0,9951241.0
2005-05-19,39000,39500,38850,39500,66988,393074.0,9951241.0
2005-05-20,39300,41100,39300,39800,93984,396059.0,9951241.0
2005-05-23,40000,41650,39950,41200,304541,409991.0,9951241.0
2005-05-24,40600,41350,39650,40900,146470,407006.0,9951241.0
2005-05-25,40600,41000,39700,39700,64507,395064.0,9951241.0
2005-05-26,39700,40250,39500,40000,29548,398050.0,9951241.0
2005-05-27,39850,40450,39850,39900,38861,397055.0,9951241.0
2005-05-30,39600,40500,39600,40300,45380,401035.0,9951241.0
2005-05-31,40700,40700,40000,40150,17807,399542.0,9951241.0
2005-06-01,40050,40650,40050,40100,30683,399045.0,9951241.0
2005-06-02,40450,40600,40050,40500,31895,403025.0,9951241.0
2005-06-03,40700,41300,40200,40500,76845,403025.0,9951241.0
2005-06-07,40650,41400,40500,41000,65887,408001.0,9951241.0
2005-06-08,41450,42000,41350,41400,615290,411981.0,9951241.0
