사조오양(006090),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-07-26,7777,7904,7706,7777,3199,28028.0,2860000.0
2006-07-27,7666,7872,7650,7840,8300,28257.0,2860000.0
2006-07-28,7928,8730,7928,7935,45050,28600.0,2860000.0
2006-07-31,8015,8333,7936,8293,17665,29887.0,2860000.0
2006-08-01,8214,8491,8095,8332,21430,30030.0,2860000.0
2006-08-02,8253,8412,7936,8094,26340,29172.0,2860000.0
2006-08-03,8095,8214,8015,8094,6140,29172.0,2860000.0
2006-08-04,8174,8253,8095,8253,5050,29744.0,2860000.0
2006-08-07,8095,8372,8055,8054,7600,29029.0,2860000.0
2006-08-08,8015,8214,8015,8174,4530,29458.0,2860000.0
2006-08-09,8253,8253,8095,8213,10800,29601.0,2860000.0
2006-08-10,8134,8372,8095,8293,9430,29887.0,2860000.0
2006-08-11,8253,8333,8174,8332,5290,30030.0,2860000.0
2006-08-14,8293,8809,8214,8451,42190,30459.0,2860000.0
2006-08-16,8610,8610,8333,8491,12150,30602.0,2860000.0
2006-08-17,8650,8650,8452,8570,7260,30888.0,2860000.0
2006-08-18,8650,8809,8412,8491,5930,30602.0,2860000.0
2006-08-21,8412,8491,8293,8412,17300,30316.0,2860000.0
2006-08-22,8412,8571,8293,8451,14780,30459.0,2860000.0
2006-08-23,8650,8650,8333,8372,4574,30173.0,2860000.0
2006-08-24,8610,8610,8333,8412,3720,30316.0,2860000.0
2006-08-25,8571,8571,8412,8412,3210,30316.0,2860000.0
2006-08-28,8412,8610,8372,8372,7210,30173.0,2860000.0
2006-08-29,8531,8571,8372,8570,5230,30888.0,2860000.0
2006-08-30,8491,8610,8491,8610,2310,31031.0,2860000.0
2006-08-31,9047,9126,8650,8848,15870,31889.0,2860000.0
2006-09-01,8888,8888,8650,8808,4305,31746.0,2860000.0
2006-09-04,8730,8888,8730,8888,11328,32032.0,2860000.0
2006-09-05,8849,8968,8849,8967,9410,32318.0,2860000.0
2006-09-06,8968,9126,8888,9126,10690,32890.0,2860000.0
2006-09-07,9126,9126,8968,9086,4820,32747.0,2860000.0
2006-09-08,9087,9087,8928,8927,2010,32175.0,2860000.0
2006-09-11,9087,9087,8849,8888,3140,32032.0,2860000.0
2006-09-12,8888,9047,8849,8927,4520,32175.0,2860000.0
2006-09-13,8809,8888,8809,8848,1250,31889.0,2860000.0
2006-09-14,8849,9047,8730,8888,3330,32032.0,2860000.0
2006-09-15,9047,9047,8730,8888,5180,32032.0,2860000.0
2006-09-18,9047,9364,9047,9046,42630,32604.0,2860000.0
2006-09-19,9166,9325,8968,9245,21600,33319.0,2860000.0
2006-09-20,9285,9920,9245,9602,92490,34606.0,2860000.0
2006-09-21,9523,9602,9126,9126,24520,32890.0,2860000.0
2006-09-22,9126,9285,9007,9046,16830,32604.0,2860000.0
2006-09-25,8928,9087,8849,8888,17060,32032.0,2860000.0
2006-09-26,8809,8849,8730,8808,20240,31746.0,2860000.0
2006-09-27,8968,8968,8730,8808,4470,31746.0,2860000.0
2006-09-28,8730,8968,8730,8967,4500,32318.0,2860000.0
2006-09-29,8968,9166,8888,9166,4450,33033.0,2860000.0
2006-10-02,9166,9364,9166,9205,8460,33176.0,2860000.0
2006-10-04,9404,9404,8888,9126,4020,32890.0,2860000.0
2006-10-09,8968,8968,7777,8094,33170,29172.0,2860000.0
2006-10-10,8015,8452,7936,8213,20765,29601.0,2860000.0
2006-10-11,8015,8253,7976,8054,10900,29029.0,2860000.0
2006-10-12,8055,8333,8055,8332,5370,30030.0,2860000.0
2006-10-13,8452,8571,8333,8332,6440,30030.0,2860000.0
2006-10-16,8412,8571,8372,8531,4650,30745.0,2860000.0
2006-10-17,8531,8531,8174,8372,8730,30173.0,2860000.0
2006-10-18,8253,8372,8134,8332,10120,30030.0,2860000.0
2006-10-19,8333,8333,8174,8213,5720,29601.0,2860000.0
2006-10-20,8333,8333,8174,8332,7340,30030.0,2860000.0
2006-10-23,8452,9047,8333,8888,46590,32032.0,2860000.0
2006-10-24,8888,8888,8610,8808,8090,31746.0,2860000.0
2006-10-25,8650,8809,8650,8808,6950,31746.0,2860000.0
2006-10-26,8730,8730,8650,8650,8920,31174.0,2860000.0
2006-10-27,8610,8849,8610,8689,9820,31317.0,2860000.0
2006-10-30,8849,8849,8571,8729,5800,31460.0,2860000.0
2006-10-31,8968,8968,8610,8610,4130,31031.0,2860000.0
2006-11-01,8888,8888,8610,8610,4770,31031.0,2860000.0
2006-11-02,8730,8769,8531,8689,6570,31317.0,2860000.0
2006-11-03,8610,8849,8531,8729,16590,31460.0,2860000.0
2006-11-06,8809,8849,8610,8650,5600,31174.0,2860000.0
2006-11-07,8730,8730,8610,8729,6370,31460.0,2860000.0
2006-11-08,8730,8730,8571,8570,3480,30888.0,2860000.0
2006-11-09,8531,8650,8491,8610,10280,31031.0,2860000.0
2006-11-10,8610,8610,8452,8570,14010,30888.0,2860000.0
2006-11-13,8571,8650,8412,8531,7480,30745.0,2860000.0
2006-11-14,8491,8650,8491,8570,6200,30888.0,2860000.0
2006-11-15,8650,8650,8491,8491,2900,30602.0,2860000.0
2006-11-16,8531,8571,8452,8491,2910,30602.0,2860000.0
2006-11-17,8491,8610,8412,8531,2610,30745.0,2860000.0
2006-11-20,8491,8571,8412,8412,5430,30316.0,2860000.0
2006-11-21,8412,8491,8333,8412,8190,30316.0,2860000.0
2006-11-22,8491,8491,8333,8412,5050,30316.0,2860000.0
2006-11-23,8531,9642,8491,9642,191900,34749.0,2860000.0
2006-11-24,10872,11071,10158,10475,421640,37752.0,2860000.0
2006-11-27,12023,12023,11785,12022,171400,43329.0,2860000.0
2006-11-28,11150,13015,10634,11626,775160,41899.0,2860000.0
2006-11-29,11983,11983,9960,10277,317300,37037.0,2860000.0
2006-11-30,10317,10674,9761,9919,220221,35750.0,2860000.0
2006-12-01,9761,10198,9285,9324,155850,33605.0,2860000.0
2006-12-04,9126,9206,8809,8848,125045,31889.0,2860000.0
2006-12-05,8849,8928,8571,8729,100356,31460.0,2860000.0
2006-12-06,8730,8849,8412,8570,84017,30888.0,2860000.0
2006-12-07,8769,9166,8610,8689,179383,31317.0,2860000.0
2006-12-08,8610,8610,8333,8451,72641,30459.0,2860000.0
2006-12-11,8333,9682,8333,9681,234038,34892.0,2860000.0
2006-12-12,9801,9801,8650,8689,223608,31317.0,2860000.0
2006-12-13,8610,9126,8491,8531,98696,30745.0,2860000.0
2006-12-14,8531,8690,8531,8570,75111,30888.0,2860000.0
2006-12-15,8650,8730,8571,8650,65360,31174.0,2860000.0
2006-12-18,8571,8650,8452,8531,51053,30745.0,2860000.0
2006-12-19,8491,8690,8412,8491,55185,30602.0,2860000.0
2006-12-20,8610,8650,8412,8531,49423,30745.0,2860000.0
2006-12-21,8452,8531,8372,8372,34201,30173.0,2860000.0
2006-12-22,9285,9285,8452,8531,165137,30745.0,2860000.0
2006-12-26,8730,8769,8293,8293,65360,29887.0,2860000.0
2006-12-27,8372,8412,8214,8213,36530,29601.0,2860000.0
2006-12-28,8095,8293,8055,8213,38183,29601.0,2860000.0
2007-01-02,8253,8571,8134,8213,34800,29601.0,2860000.0
2007-01-03,8214,8293,8134,8174,25190,29458.0,2860000.0
2007-01-04,8174,8293,8134,8134,18590,29315.0,2860000.0
2007-01-05,8134,8174,7872,7935,42893,28600.0,2860000.0
2007-01-08,7936,7976,7865,7864,12710,28343.0,2860000.0
2007-01-09,7793,7936,7793,7840,14087,28257.0,2860000.0
2007-01-10,7738,7936,7706,7713,17390,27799.0,2860000.0
2007-01-11,7714,8491,7706,7935,96368,28600.0,2860000.0
2007-01-12,8055,8055,7857,8015,30738,28886.0,2860000.0
2007-01-15,8015,8095,7888,7888,21520,28428.0,2860000.0
2007-01-16,7904,8095,7888,8015,39090,28886.0,2860000.0
2007-01-17,7904,7936,7793,7880,18652,28400.0,2860000.0
2007-01-18,7880,7928,7785,7785,10270,28057.0,2860000.0
2007-01-19,7587,7698,7587,7602,20023,27399.0,2860000.0
2007-01-22,8174,8253,7777,7777,70811,28028.0,2860000.0
2007-01-23,7777,7777,7460,7539,31001,27170.0,2860000.0
2007-01-24,7515,7857,7515,7547,15290,27199.0,2860000.0
2007-01-25,7539,7603,7468,7555,24000,27227.0,2860000.0
2007-01-26,7539,7642,7539,7547,11990,27199.0,2860000.0
2007-01-29,7619,7619,7436,7435,18530,26798.0,2860000.0
2007-01-30,7436,7539,7333,7364,10090,26541.0,2860000.0
2007-01-31,7365,7404,7285,7301,9070,26312.0,2860000.0
2007-02-01,7301,7372,7142,7237,13820,26083.0,2860000.0
2007-02-02,7174,7301,7174,7301,17741,26312.0,2860000.0
2007-02-05,7460,7460,7309,7420,14131,26741.0,2860000.0
2007-02-06,7444,7460,7309,7340,10050,26455.0,2860000.0
2007-02-07,7301,7420,7301,7324,8450,26398.0,2860000.0
2007-02-08,7341,7420,7309,7380,12880,26598.0,2860000.0
2007-02-09,7420,7460,7365,7420,8810,26741.0,2860000.0
2007-02-12,7777,7777,7372,7372,47200,26569.0,2860000.0
2007-02-13,7372,7372,7214,7237,26464,26083.0,2860000.0
2007-02-14,7246,7301,7206,7205,10251,25969.0,2860000.0
2007-02-15,7158,7206,7158,7174,11000,25854.0,2860000.0
2007-02-16,7150,7222,7150,7221,7441,26026.0,2860000.0
2007-02-20,7222,7246,7142,7142,7140,25740.0,2860000.0
2007-02-21,7142,7158,7103,7118,15673,25654.0,2860000.0
2007-02-22,7142,7158,7119,7118,17829,25654.0,2860000.0
2007-02-23,7103,7150,7023,7086,8330,25540.0,2860000.0
2007-02-26,7087,7103,6944,6967,18080,25111.0,2860000.0
2007-02-27,6873,6960,6833,6888,16133,24825.0,2860000.0
2007-02-28,6436,6753,6436,6618,11949,23852.0,2860000.0
2007-03-02,6555,6753,6492,6682,12064,24081.0,2860000.0
2007-03-05,6563,6674,6539,6547,15592,23595.0,2860000.0
2007-03-06,6380,6563,6380,6563,13540,23652.0,2860000.0
2007-03-07,6579,6587,6500,6539,9680,23566.0,2860000.0
2007-03-08,6539,6984,6539,6729,73320,24253.0,2860000.0
2007-03-09,6825,6904,6642,6713,29832,24196.0,2860000.0
2007-03-12,6627,6746,6603,6674,11850,24053.0,2860000.0
2007-03-13,6650,6690,6587,6586,7810,23738.0,2860000.0
2007-03-14,6460,6547,6460,6483,7213,23366.0,2860000.0
2007-03-15,6507,6539,6492,6491,5000,23395.0,2860000.0
2007-03-16,6484,6547,6484,6547,6997,23595.0,2860000.0
2007-03-19,6547,6611,6547,6602,5680,23795.0,2860000.0
2007-03-20,6627,6627,6523,6570,7790,23681.0,2860000.0
2007-03-21,6571,6603,6523,6555,12140,23624.0,2860000.0
2007-03-22,6555,6603,6507,6547,7540,23595.0,2860000.0
2007-03-23,6547,6658,6531,6555,14890,23624.0,2860000.0
2007-03-26,6555,6619,6531,6578,6820,23709.0,2860000.0
2007-03-27,6674,6730,6579,6642,17400,23938.0,2860000.0
2007-03-28,6627,6722,6627,6642,12444,23938.0,2860000.0
2007-03-29,6595,6682,6595,6610,23580,23824.0,2860000.0
2007-03-30,6619,6634,6547,6586,8170,23738.0,2860000.0
2007-04-02,6658,6658,6603,6642,9780,23938.0,2860000.0
2007-04-03,6627,6627,6507,6563,10230,23652.0,2860000.0
2007-04-04,6579,6579,6507,6531,9930,23538.0,2860000.0
2007-04-05,6507,6825,6507,6809,26650,24539.0,2860000.0
2007-04-06,6785,7642,6785,7221,62673,26026.0,2860000.0
2007-04-09,7460,7460,7222,7316,28830,26369.0,2860000.0
2007-04-10,7317,7380,7317,7348,16930,26484.0,2860000.0
2007-04-11,7349,7460,7023,7110,11170,25626.0,2860000.0
2007-04-12,7119,7190,7087,7189,10931,25912.0,2860000.0
2007-04-13,7190,7301,7158,7166,15620,25826.0,2860000.0
2007-04-16,7174,7365,7174,7229,3960,26055.0,2860000.0
2007-04-17,7452,7452,7222,7237,6620,26083.0,2860000.0
2007-04-18,7238,7285,7142,7142,7030,25740.0,2860000.0
2007-04-19,7142,7142,6992,7023,9010,25311.0,2860000.0
2007-04-20,6920,7119,6920,7039,4151,25368.0,2860000.0
2007-04-23,7063,7293,7023,7047,9360,25397.0,2860000.0
2007-04-24,6952,7015,6952,6959,9070,25082.0,2860000.0
2007-04-25,7222,7222,6992,7031,2542,25340.0,2860000.0
2007-04-26,7031,7142,6904,6904,3794,24882.0,2860000.0
2007-04-27,7015,7015,6873,6936,3056,24996.0,2860000.0
2007-04-30,6936,7047,6936,6951,3621,25054.0,2860000.0
2007-05-02,6984,7142,6912,6912,8703,24911.0,2860000.0
2007-05-03,6912,6984,6912,6975,5520,25139.0,2860000.0
2007-05-04,7015,7126,6992,7023,9838,25311.0,2860000.0
2007-05-07,7031,7031,6984,6983,4451,25168.0,2860000.0
2007-05-08,7111,7119,6976,6975,3230,25139.0,2860000.0
2007-05-09,6960,6960,6865,6864,3639,24739.0,2860000.0
2007-05-10,6825,6912,6801,6832,5546,24625.0,2860000.0
2007-05-11,6698,6841,6682,6745,7181,24310.0,2860000.0
2007-05-14,6753,6777,6706,6777,3788,24424.0,2860000.0
2007-05-15,6777,7793,6777,7150,186602,25769.0,2860000.0
2007-05-16,7182,7214,6904,7062,21293,25454.0,2860000.0
2007-05-17,7142,7142,6944,7102,4823,25597.0,2860000.0
2007-05-18,7142,7380,7142,7174,21440,25854.0,2860000.0
2007-05-21,7261,7261,7063,7142,10751,25740.0,2860000.0
2007-05-22,7142,7158,6984,6991,8727,25197.0,2860000.0
2007-05-23,7039,7142,6984,7110,10146,25626.0,2860000.0
2007-05-25,7142,7444,7103,7443,25230,26827.0,2860000.0
2007-05-28,7444,7531,7261,7451,14340,26855.0,2860000.0
2007-05-29,7341,7460,7341,7451,17900,26855.0,2860000.0
2007-05-30,7388,8531,7388,8531,172434,30745.0,2860000.0
2007-05-31,8730,9801,8730,9800,211691,35321.0,2860000.0
2007-06-01,10317,11269,10158,11269,412418,40612.0,2860000.0
2007-06-04,10714,10912,9642,10237,212904,36894.0,2860000.0
2007-06-05,10356,11706,10198,10594,354207,38181.0,2860000.0
2007-06-07,10833,12182,10594,12181,345182,43901.0,2860000.0
2007-06-08,13094,13451,10714,10832,347562,39039.0,2860000.0
2007-06-11,10714,11031,9245,9245,169964,33319.0,2860000.0
2007-06-12,9483,9841,8809,9404,124244,33891.0,2860000.0
2007-06-13,9920,10793,9404,10792,139551,38896.0,2860000.0
2007-06-14,11904,12380,11110,12380,249440,44616.0,2860000.0
2007-06-15,13253,14205,12380,14125,300410,50908.0,2860000.0
2007-06-18,13531,13888,12499,12618,152627,45474.0,2860000.0
2007-06-19,12380,14285,12301,12935,217933,46618.0,2860000.0
2007-06-20,13094,13888,12301,12618,114963,45474.0,2860000.0
2007-06-21,12618,14483,12301,14483,130244,52195.0,2860000.0
2007-06-22,14920,16229,14285,14760,114216,53196.0,2860000.0
2007-06-25,14681,14681,13094,13887,42492,50050.0,2860000.0
2007-06-26,13650,15634,13650,15157,62783,54626.0,2860000.0
2007-06-27,15078,17419,15078,17419,50734,62777.0,2860000.0
2007-06-28,19284,19999,19046,19998,11833,72072.0,2860000.0
2007-06-29,22975,22975,19284,22061,143970,79508.0,2860000.0
2007-07-02,21546,25355,21189,25355,52487,91377.0,2860000.0
2007-07-03,26982,29125,26982,29124,39473,104962.0,2860000.0
2007-07-04,33252,33490,31982,33489,13498,120692.0,2860000.0
2007-07-05,38489,38489,37299,38489,17996,138710.0,2860000.0
2007-07-06,44203,44203,32736,32735,222238,117975.0,2860000.0
2007-07-09,27855,27855,27855,27855,4604,100386.0,2860000.0
2007-07-10,25831,32022,25831,32021,106140,115401.0,2860000.0
2007-07-11,33252,36823,33252,35473,146365,127842.0,2860000.0
2007-07-12,36902,39402,31109,32696,113248,117832.0,2860000.0
2007-07-13,33728,37220,33172,34045,63370,122694.0,2860000.0
2007-07-16,34125,35474,30315,33092,31166,119262.0,2860000.0
2007-07-18,33093,34125,30157,30791,48731,110968.0,2860000.0
2007-07-19,30157,30157,28490,28609,40505,103103.0,2860000.0
2007-07-20,30117,30157,29006,29164,27673,105105.0,2860000.0
2007-07-23,28252,29125,27062,27775,24622,100100.0,2860000.0
2007-07-24,27776,27776,23609,24958,33470,89947.0,2860000.0
2007-07-25,23967,28688,23808,28688,31892,103389.0,2860000.0
2007-07-26,28688,32775,26744,27299,54720,98384.0,2860000.0
2007-07-27,27855,29125,26189,26545,18161,95667.0,2860000.0
2007-07-30,29046,30514,28569,30513,94598,109967.0,2860000.0
2007-07-31,32220,35077,32101,35076,78281,126412.0,2860000.0
2007-08-01,38965,40315,35355,40314,167139,145288.0,2860000.0
2007-08-02,43489,46346,43410,46345,116669,167024.0,2860000.0
2007-08-03,50790,52377,40632,40632,359424,146432.0,2860000.0
2007-08-06,36188,45870,34601,41663,361275,150150.0,2860000.0
2007-08-07,42695,46981,41664,46742,227471,168454.0,2860000.0
2007-08-08,47060,53726,46028,53726,204955,193622.0,2860000.0
2007-08-09,57218,59520,46743,47536,215034,171314.0,2860000.0
2007-08-10,45632,47616,40553,42616,56980,153582.0,2860000.0
2007-08-13,44044,48965,43568,48964,110469,176462.0,2860000.0
2007-08-14,49917,55948,42933,46901,136933,169026.0,2860000.0
2007-08-16,42140,44521,39918,39917,24984,143858.0,2860000.0
2007-08-17,35791,40870,33966,33965,82304,122408.0,2860000.0
2007-08-20,36426,39045,36426,39044,29963,140712.0,2860000.0
2007-08-21,42775,42854,37378,39520,37041,142428.0,2860000.0
2007-08-22,40394,42457,38965,39520,50791,142428.0,2860000.0
2007-08-23,41664,41664,38529,38568,19375,138996.0,2860000.0
2007-08-24,37140,39283,36109,38211,25762,137709.0,2860000.0
2007-08-27,39759,39759,37418,39600,20260,142714.0,2860000.0
2007-08-28,39838,40632,37299,38211,38282,137709.0,2860000.0
2007-08-29,37696,37696,34561,35711,24339,128700.0,2860000.0
2007-08-30,36505,37101,34521,34838,16420,125554.0,2860000.0
2007-08-31,34958,39442,34958,37775,44469,136136.0,2860000.0
2007-09-03,39124,40473,38093,38092,22851,137280.0,2860000.0
2007-09-04,38172,38212,36505,36545,11296,131703.0,2860000.0
2007-09-05,37854,37854,36109,37298,9020,134420.0,2860000.0
2007-09-06,36505,37696,35950,36902,12634,132990.0,2860000.0
2007-09-07,36902,37616,31744,35235,10824,126984.0,2860000.0
2007-09-10,35315,36267,31783,33727,6315,121550.0,2860000.0
2007-09-11,33728,34680,32220,33013,8327,118976.0,2860000.0
2007-09-12,34125,37934,31783,37933,49087,136708.0,2860000.0
2007-09-13,40473,40870,32656,33886,60649,122122.0,2860000.0
2007-09-14,33767,36545,33014,33330,32571,120120.0,2860000.0
2007-09-17,32577,33331,30395,30553,41430,110110.0,2860000.0
2007-09-18,30434,31347,28569,29839,20430,107536.0,2860000.0
2007-09-19,30950,31744,28887,29362,16881,105820.0,2860000.0
2007-09-20,29006,29998,26585,26585,16713,95810.0,2860000.0
2007-09-21,26585,26585,24244,24799,25855,89375.0,2860000.0
2007-09-27,24879,25316,22578,22934,25294,82654.0,2860000.0
2007-09-28,23014,26347,21268,23807,76049,85800.0,2860000.0
2007-10-01,25157,25316,23927,24006,26274,86515.0,2860000.0
2007-10-02,24601,24601,23133,23609,16513,85085.0,2860000.0
2007-10-04,23728,27141,23728,27140,71761,97812.0,2860000.0
2007-10-05,28331,31188,27935,30156,124825,108680.0,2860000.0
2007-10-08,29204,29363,26585,27696,64981,99814.0,2860000.0
2007-10-09,27379,29125,26268,27180,37796,97955.0,2860000.0
2007-10-10,27141,28768,26268,27418,37773,98813.0,2860000.0
2007-10-11,27300,28133,27022,27101,16347,97669.0,2860000.0
2007-10-12,26665,26823,25990,26347,16006,94952.0,2860000.0
2007-10-15,26585,26903,24681,25395,13676,91520.0,2860000.0
2007-10-16,24601,28530,24403,25593,30980,92235.0,2860000.0
2007-10-17,25792,26903,24919,26426,14420,95238.0,2860000.0
2007-10-18,26625,26903,25871,25871,10000,93236.0,2860000.0
2007-10-19,25633,25990,24720,25355,7902,91377.0,2860000.0
2007-10-22,22935,24919,22935,23807,6488,85800.0,2860000.0
2007-10-23,24284,25395,24086,24601,6147,88660.0,2860000.0
2007-10-24,24998,25395,23133,23490,8643,84656.0,2860000.0
2007-10-25,23252,24205,23014,23252,6040,83798.0,2860000.0
2007-10-26,23292,24482,23173,23569,5590,84942.0,2860000.0
2007-10-29,23728,24284,23252,23649,8980,85228.0,2860000.0
2007-10-30,24522,24522,23411,23728,4466,85514.0,2860000.0
2007-10-31,23728,23728,23094,23093,4931,83226.0,2860000.0
2007-11-01,23094,26347,23094,24601,31013,88660.0,2860000.0
2007-11-02,23490,28292,23490,28291,104878,101959.0,2860000.0
2007-11-05,31744,32498,27062,27061,123905,97526.0,2860000.0
2007-11-06,26189,29839,24125,26347,152214,94952.0,2860000.0
2007-11-07,26585,28054,24601,25236,43420,90948.0,2860000.0
2007-11-08,24205,26109,24205,24839,25543,89518.0,2860000.0
2007-11-09,24641,24998,23848,24283,16222,87516.0,2860000.0
2007-11-12,24562,24562,22697,23728,14542,85514.0,2860000.0
2007-11-13,23451,24205,23371,24085,10461,86801.0,2860000.0
2007-11-14,25911,26189,24284,24601,18713,88660.0,2860000.0
2007-11-15,24562,24919,23808,23966,7681,86372.0,2860000.0
2007-11-16,23808,25554,23490,25077,13120,90376.0,2860000.0
2007-11-19,25395,26585,24443,25315,12831,91234.0,2860000.0
2007-11-20,24205,26268,24205,25395,20305,91520.0,2860000.0
2007-11-21,25395,26585,24284,26188,12870,94380.0,2860000.0
2007-11-22,26546,26982,25554,26585,10790,95810.0,2860000.0
2007-11-23,26585,29363,26070,28291,23689,101959.0,2860000.0
2007-11-26,29482,31744,27855,28490,17625,102674.0,2860000.0
2007-11-27,28252,29561,26982,28569,22250,102960.0,2860000.0
2007-11-28,29284,30077,26189,26267,10426,94666.0,2860000.0
2007-11-29,26189,28569,26189,27498,12042,99099.0,2860000.0
2007-11-30,27300,27458,25871,26188,24629,94380.0,2860000.0
2007-12-03,26189,27577,26189,26585,11825,95810.0,2860000.0
2007-12-04,26585,27696,26308,26625,6845,95953.0,2860000.0
2007-12-05,26704,27617,26704,26744,7260,96382.0,2860000.0
2007-12-06,26982,26982,25911,26188,8013,94380.0,2860000.0
